,RADIUS,LENGTH,WALL,SHEAR,CIRCUM,FLOW,NODES,EDGES,GRADIUS,GDIAMETER,AVG_ECCENTRICITY,AVG_SHORTEST_PATH,AVG_IN_DEGREES,AVG_OUT_DEGREES,AVG_DEGREE,AVG_CLUSTERING,AVG_CLOSENESS,AVG_BETWEENNESS,AVG_CORENESS,GRADIUS:WALL,GDIAMETER:WALL,AVG_ECCENTRICITY:WALL,AVG_SHORTEST_PATH:WALL,AVG_CLOSENESS:WALL,AVG_BETWEENNESS:WALL,GRADIUS:SHEAR,GDIAMETER:SHEAR,AVG_ECCENTRICITY:SHEAR,AVG_SHORTEST_PATH:SHEAR,AVG_CLOSENESS:SHEAR,AVG_BETWEENNESS:SHEAR,GRADIUS:RADIUS,GDIAMETER:RADIUS,AVG_ECCENTRICITY:RADIUS,AVG_SHORTEST_PATH:RADIUS,AVG_CLOSENESS:RADIUS,AVG_BETWEENNESS:RADIUS,GRADIUS:PRESSURE_AVG,GDIAMETER:PRESSURE_AVG,AVG_ECCENTRICITY:PRESSURE_AVG,AVG_SHORTEST_PATH:PRESSURE_AVG,AVG_CLOSENESS:PRESSURE_AVG,AVG_BETWEENNESS:PRESSURE_AVG,GRADIUS:PRESSURE_DELTA,GDIAMETER:PRESSURE_DELTA,AVG_ECCENTRICITY:PRESSURE_DELTA,AVG_SHORTEST_PATH:PRESSURE_DELTA,AVG_CLOSENESS:PRESSURE_DELTA,GRADIUS:OXYGEN_AVG,GDIAMETER:OXYGEN_AVG,AVG_ECCENTRICITY:OXYGEN_AVG,AVG_SHORTEST_PATH:OXYGEN_AVG,AVG_CLOSENESS:OXYGEN_AVG,AVG_BETWEENNESS:OXYGEN_AVG,GRADIUS:OXYGEN_DELTA,GDIAMETER:OXYGEN_DELTA,AVG_ECCENTRICITY:OXYGEN_DELTA,AVG_SHORTEST_PATH:OXYGEN_DELTA,AVG_CLOSENESS:OXYGEN_DELTA
10,15.7298446191052,34.641000000000005,1.4283948004836755,0.0321208312159709,490.5902304900182,339964192.4820326,1400,1654,55.0,109.0,81.24642857142857,42.23966404574696,1.1814285714285715,1.1814285714285715,2.362857142857143,0.0159866380338821,0.0241710474938554,0.006609750665675,1.9978571428571428,80.76599999999999,155.28299999999993,110.27557,51.59132288062901,0.020183343451222,0.0067957879756159,2.198342,4.382228,2.9182427457142857,1.149548962210763,0.9177309310431548,0.0073187736503271,894.661,1734.9740000000004,1351.3538728571427,720.4531560114364,0.0014129635370955,0.0067230848813647,2024.7595,4028.104000000001,2978.360937142857,1516.5836486990706,0.0006741415530633,0.0066107750901457,10.45200000000002,20.626000000000023,13.606026428571433,5.152739073828244,0.2058394747136014,4318.156,8562.5175,6378.495647500001,3319.7901845797983,0.0003075233583747,0.006609750665675,5.4379999999999455,9.303999999999917,7.416462857142848,3.503250329827419,0.2919101503559385
11,15.552952956134773,34.641000000000005,1.488336300063573,0.02859461093452,475.026444373808,249768873.6971392,1341,1573,61.0,122.0,87.4944071588367,43.27774327467807,1.1730052199850858,1.1730052199850858,2.346010439970172,0.0074682598954443,0.0236426128770157,0.0090986450262267,1.998508575689784,109.549,218.73799999999997,148.01333109619685,61.80422016761828,0.0169623232730409,0.0093744449790018,2.762774,5.520877000000004,3.4158285115585376,1.0434715040457685,1.0585925097415134,0.0109904163440806,1000.1290000000002,1988.285,1479.2449246830724,749.7612478123928,0.0013630132215581,0.0092463673183421,2318.154,4614.323000000002,3344.104660328113,1634.0279509477236,0.0006270690412083,0.0090986487667155,14.508999999999997,29.004,17.446545115585387,4.827949770164835,0.2359170549722128,4557.598499999996,9106.989999999998,6531.142147651002,3229.83449902946,0.0003168041746206,0.0090986450262267,3.1300000000000097,5.4750000000000085,3.832451901565987,0.190912840718109,5.939606347035353
12,17.88960088938299,34.641000000000005,1.6188198999444134,0.0416084446914952,570.537594774875,671340411.474597,1544,1799,57.0,108.0,85.6541450777202,45.52409091366996,1.1651554404145077,1.1651554404145077,2.3303108808290154,0.0121054907047125,0.0223655978737933,0.0061545502302585,1.9987046632124352,100.08999999999996,196.2750000000001,142.5912208549223,65.90593291868005,0.0156462716680903,0.0065398165435352,3.784087,7.554614000000001,4.8942869682642485,1.7544072872936096,0.6111988674045903,0.0074939584638493,1096.078,2094.661,1688.7677318652852,906.2863244067306,0.0011157680195367,0.0062551796191678,2410.3260000000005,4238.117000000003,3497.641078044042,1836.7563465126657,0.0005539623859298,0.0061550932871186,17.79,35.578,21.995885362694303,6.926996495119198,0.1586876423313349,4509.768999999999,8550.099500000002,6779.153759391192,3602.9564719592768,0.000282582353297,0.0061545502302585,1.6720000000000113,3.3310000000000315,2.378533678756486,0.2645656936389982,4.162717925487501
13,14.987026367831248,34.641000000000005,1.3954568226763349,0.0274873803559657,484.5156051417271,243940028.127884,1310,1517,69.0,114.0,89.52595419847329,45.79847794773704,1.1580152671755726,1.1580152671755726,2.316030534351145,0.0094291539245667,0.022183879548487,0.0064354355281385,1.998473282442748,95.167,182.95,126.70455114503814,59.29840710757587,0.0174088620921993,0.0067195472246287,2.592122,5.183712000000003,3.299992250381679,1.120354427237152,0.9691762679723328,0.007382023918443,1131.2189999999998,1809.6000000000008,1468.9908679389312,746.0279606400784,0.0013594619110517,0.0065264150086369,2510.3084999999983,4163.873500000001,3317.933853816793,1710.5950465013202,0.0005929864487799,0.0064355104296523,14.240000000000002,28.48,17.02428091603053,5.137451762606502,0.2151864170224382,5120.192499999999,8457.713,6638.508453435115,3396.67660366517,0.000299096076482,0.0064354355281385,0.7849999999999966,1.5459999999999925,1.010396183206107,0.2021862887000803,5.322309656808008
14,19.35052360043908,34.641000000000005,1.6139215148188804,0.0478480922063666,581.5516888035127,1093141953.95944,1544,1822,55.0,107.0,79.76230569948187,42.27221380864274,1.1800518134715026,1.1800518134715026,2.360103626943005,0.0075659316904453,0.0241683320351205,0.0056330387087358,1.9987046632124352,94.36799999999998,188.48700000000005,134.5727577720207,61.86858617473528,0.0169057652874318,0.0059097434642292,4.2824480000000005,8.438578999999999,5.285175314766839,1.687848895191051,0.654520167881191,0.0067704651775303,1153.278,2259.4010000000003,1711.908205958549,910.9230215690784,0.0011192069776755,0.0059162525246999,2199.0445,4229.5205,3157.024153497409,1645.5111432329345,0.0006207768602471,0.0056331092108545,19.574,39.145,23.432880829015545,6.149152600411692,0.1845002638282093,4515.236499999998,8775.657000000001,6541.100040155441,3466.261461097921,0.0002947365290742,0.0056330387087358,1.034000000000006,2.068000000000012,1.2512564766839505,0.1953622611224359,5.460572702791155
15,19.82826631259484,34.641000000000005,1.6188353566009104,0.0475581465451784,568.1525960516325,1092614959.6788914,1128,1318,59.0,106.0,82.98492907801419,43.12991246452327,1.1684397163120568,1.1684397163120568,2.3368794326241136,0.0148148148148148,0.0235814011303833,0.0078140046971182,1.997340425531915,88.71600000000004,174.68599999999995,127.14116134751772,60.11162858621708,0.0171567984833454,0.008051699860954,3.247726,6.4441260000000025,4.430220073581561,1.796006115729637,0.5834932609388859,0.0083415958154909,1327.1500000000003,2058.763000000001,1740.7749742907802,910.9812565384162,0.0011144409442952,0.0079234124462646,2124.352499999999,3935.728500000002,3058.0088519503547,1569.1700635521076,0.0006494717799587,0.0078150791439491,11.859000000000012,23.194999999999983,16.618837765957426,6.088618076925499,0.1736276109169042,4745.8015,8527.961500000001,6677.291441489361,3470.81603869952,0.0002930315727534,0.0078140046971182,0.341000000000065,0.5009999999999621,0.4229060283687731,0.2104815206378419,4.786731893910905
16,17.923705040871933,34.641000000000005,1.5754509536784742,0.0419453262942779,553.4732043596731,804522921.3566077,1256,1468,57.0,113.0,81.67277070063695,41.4620854162966,1.1687898089171975,1.1687898089171975,2.337579617834395,0.0132908027644869,0.0247979905092217,0.0065108677127247,1.9984076433121016,87.48400000000001,173.20000000000002,123.06214570063692,57.44072447027171,0.0182402323361779,0.0068485487746592,3.763149,7.508451000000001,4.7500865987261145,1.5669312187009934,0.7098974366057643,0.0075569490341845,1070.6860000000004,2076.098,1600.6256234076434,809.0160683888661,0.0012681974304987,0.0066807972045219,2145.1065000000003,4264.0115000000005,3073.667088375796,1584.8720443277844,0.0006475601249878,0.0065109400571608,17.455999999999996,34.907,21.06734872611465,6.0560843720658815,0.1875574912874928,4502.7345000000005,8955.735500000004,6477.248371417199,3285.8368261044984,0.0003129394645206,0.0065108677127247,2.552999999999983,5.099999999999923,2.837719745222921,0.4943191463445636,2.1021033033135024
17,15.001694670846394,34.641000000000005,1.3473705329153605,0.0269888746081504,478.8222238244514,285206767.22338563,1373,1595,64.0,113.0,89.32993445010925,46.27447185304254,1.161689730517116,1.161689730517116,2.323379461034232,0.0143447605154388,0.0219164985887373,0.0060441434379416,1.998543335761107,80.16999999999997,147.65200000000004,111.1062767662054,55.37999429650123,0.0186066358933323,0.0061478602128368,2.4960480000000005,4.933229,3.1854742556445736,1.1758672739293192,0.8949800017332453,0.0072264725441397,961.419,1700.3940000000002,1407.7397713037144,754.8663417003049,0.0013361797797778,0.0061854393549096,2391.38,4028.8250000000007,3220.079067734887,1651.0051571307547,0.0006143111171403,0.0060441434379416,14.406,28.806,17.558130371449383,5.487714111594072,0.1972427883612048,4770.501000000002,8422.236,6658.275108885652,3449.34117606101,0.0002940080040255,0.0060441434379416,2.088999999999998,3.825000000000017,2.570101238164604,0.2456804702944533,4.593233865431103
18,19.56830544217687,34.641000000000005,1.7599891156462586,0.0507836367346938,546.4446360544217,1189545290.4047618,1265,1470,61.0,110.0,83.5707509881423,44.42643468254365,1.1620553359683794,1.1620553359683794,2.324110671936759,0.0068619688572182,0.0228351603336292,0.0073771209401708,1.998418972332016,117.92799999999998,222.009,156.5808703557312,72.57867665732736,0.014224895206271,0.0076078563298923,4.697051,9.315823000000004,5.95183673201581,2.1814361911867683,0.4867762372158413,0.0086974932360032,1329.6360000000002,2308.895,1799.6683604743082,986.9587651636068,0.0010241172346648,0.0076171755306824,2356.595,4262.233000000001,3222.585540316206,1689.3807513771435,0.0006011418455262,0.0073776983146725,18.973000000000003,37.85,23.55352727272727,7.36190144593986,0.1475762301368689,4940.356499999999,8912.719,6770.32693241107,3599.3393301408387,0.0002818503365474,0.0073771209401708,0.847999999999999,1.683000000000007,1.4038387351778685,0.0840432706259061,14.96970608108964
19,16.839540503744043,34.64100000000001,1.5417474472430224,0.0398720530973451,485.5791130020422,530279468.6317904,1255,1469,57.0,112.0,84.2621513944223,42.936532021832924,1.1705179282868523,1.1705179282868523,2.341035856573705,0.0109071561585528,0.0237978039118092,0.0070204293520379,1.998406374501992,97.664,195.285,135.70909721115535,58.43513417589606,0.0179806567540411,0.0072718916463022,3.211187,6.290264000000001,4.136372447011952,1.5221992444563062,0.7141310553764524,0.0082136159529614,968.164,1881.6690000000003,1465.0059163346612,778.0924567897472,0.0013126575313237,0.0071686178959526,2140.792,4088.7065000000007,3144.449322310757,1581.9056330302392,0.0006478702883542,0.0070207620204047,16.159999999999997,32.308,20.28497131474104,6.429581882994344,0.1723468605362486,4378.8545,8608.550000000003,6476.555996812749,3299.6887464762926,0.000309669602596,0.0070204293520379,1.6610000000000014,3.2009999999999934,2.2309689243027706,0.1476948956963158,7.375322211699253
20,17.77018280297901,34.641000000000005,1.5393554502369666,0.0419219587000677,521.2327325660123,1025027749.451862,1267,1477,62.0,105.0,84.64956590370954,43.9911884001591,1.1657458563535912,1.1657458563535912,2.3314917127071824,0.0121212121212121,0.0232922868569616,0.0048374189893987,1.997632202052092,107.483,213.06000000000003,156.10400315706391,66.25164611457942,0.0159178940026448,0.0050111256150011,4.908519999999999,9.752318000000004,6.403807295185478,1.7153580432936717,0.66014524163279,0.0056784550326734,1247.8950000000002,2329.3820000000005,1757.9326519337012,895.282254379306,0.0011414605736263,0.005010885112844,2351.4935,3788.125500000001,3094.204723756906,1542.1055548365307,0.0006689330007749,0.0048374189893987,18.426,36.5,24.375338595106548,6.286230752446049,0.1813207100682089,4968.271,8417.446500000004,6785.698718232044,3526.128477532101,0.0002905899702487,0.0048374189893987,0.6189999999999998,1.23599999999999,0.8263622730860266,0.1269067805803131,9.527695658639388
21,15.722383177570096,34.641000000000005,1.41260460100647,0.03174905248023,492.0662329259525,369885599.9483825,1193,1391,58.0,109.0,87.4325230511316,46.481571752448566,1.1659681475272423,1.1659681475272423,2.3319362950544846,0.0061572907920514,0.0217770087919958,0.0077197547731023,1.997485331098072,79.279,158.29500000000004,119.56592372170998,59.36550823736889,0.0173023461642831,0.0079738794440114,2.773795,5.516447000000002,3.6874784191114833,1.3798314331517183,0.7564642133530225,0.00882116469135,920.9730000000002,1768.1570000000008,1449.9541768650463,791.8666170389911,0.0012788874246032,0.0078328760703504,2131.713,4100.203000000001,3222.3150477787085,1708.5916435274012,0.0005913506637111,0.0077197547731023,14.592,29.179,18.16033780385583,5.976294050304638,0.1765210773697921,4346.998499999999,8167.439000000002,6552.533178960604,3483.583547654948,0.0002905722501608,0.0077197547731023,1.56700000000005,2.958000000000027,1.9852816429170268,0.120922534696252,10.157680430953643
22,17.802135410044503,34.641000000000005,1.5225104895104893,0.0399510928162746,536.4744628099174,694799074.7054672,1341,1573,53.0,99.0,78.68158090976883,41.780905316816366,1.1730052199850858,1.1730052199850858,2.346010439970172,0.0104555638536221,0.0243570134489243,0.0066491967553869,1.998508575689784,85.42099999999999,162.43799999999993,118.53128859060402,55.65568186695159,0.0185260775928406,0.0069557780215412,3.464585,6.922892999999999,4.340802741237882,1.4389368660189004,0.7403559796398675,0.0080432021134127,992.6630000000002,1926.916,1494.3078255033556,796.2925062751126,0.0012733357367145,0.0068579833580334,2076.3145,3798.0295000000015,2985.667626025354,1569.2650832971624,0.0006486586967784,0.0066492337446649,17.17,34.335,20.71193288590604,5.814364564203594,0.186763874268987,4155.913999999999,7764.223000000006,6169.790699478002,3276.294013407236,0.000310609708181,0.0066491967553869,0.6739999999999924,1.3089999999999975,0.7295003728560723,0.0700667735149729,17.622485368287776
23,17.355431359353968,34.641000000000005,1.5152738896366085,0.0376617927321668,511.5558425302827,617735679.0709286,1277,1486,55.0,99.0,79.30070477682068,41.59275020068097,1.163664839467502,1.163664839467502,2.327329678935004,0.0120261437908496,0.0246418385587892,0.0058328740185621,1.9960845732184809,84.204,167.01100000000002,117.10996711041504,55.83147402439585,0.0186070363569153,0.0061619065676019,3.673068,7.338069000000003,4.39901567110415,1.2999304576066064,0.828669254534988,0.0071878263607738,1085.513,1973.0540000000003,1522.8423680501178,781.0795436711246,0.0013098730858615,0.0061382373566419,1915.811,3762.4115,2889.822103367267,1530.9474604149111,0.0006686765417786,0.0058328740185621,16.489999999999995,32.97200000000001,20.01442364917776,5.360940227757559,0.2049213034862132,4253.696500000001,7659.510999999995,6133.666364134689,3217.203778928127,0.0003185684978231,0.0058328740185621,2.3130000000000024,4.319000000000045,2.68343696162883,0.1064554169131779,12.34508308993667
24,16.598127159640637,34.641000000000005,1.5691285418106429,0.0347298299930891,520.9743586731167,474690423.111472,1237,1447,56.0,112.0,85.25303152789006,44.33614575402961,1.169765561843169,1.169765561843169,2.339531123686338,0.0153846153846153,0.0228762200241704,0.008128960300631,1.998383185125303,101.635,202.72900000000004,144.21929991915923,64.13176678230286,0.0161710844496435,0.0086002214919655,3.283097,6.539053000000002,4.169018309620049,1.3691080605703856,0.7976818061649694,0.009546401795687,980.991,1953.821,1558.5885780113176,835.9633274298665,0.0012143625133897,0.0084672070475783,2175.4235,4320.791000000001,3357.0598803556995,1722.658933265835,0.0005887164452152,0.0081290545687571,15.910000000000004,31.82,19.337421988682294,5.65172648358462,0.1966705593073897,4290.066500000001,8574.359,6527.423722312047,3394.4596452190185,0.0002987985141979,0.008128960300631,1.477000000000018,2.731000000000023,1.8093330638641956,0.1760209008641364,6.516181451698607
