context,set,feature,response,timepoint,y_true,emulator,model,y_pred
CH,train,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.8264270268344269
CH,train,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.9273317259635764
CH,train,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.7163496623692768
CH,train,syntopo,ACTIVITY,0,0.8620689655172413,rnn,MLP,0.7261334146316464
CH,train,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.9158658810553488
CH,train,syntopo,ACTIVITY,0,0.3333333333333332,rnn,MLP,0.8806243352471298
CH,train,syntopo,ACTIVITY,0,0.9666666666666666,rnn,MLP,0.8790528336492941
CH,train,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.9216151625270296
CH,train,syntopo,ACTIVITY,0,0.53125,rnn,MLP,0.4769053810758689
CH,train,syntopo,ACTIVITY,0,0.7241379310344827,rnn,MLP,0.6869027752287887
CH,train,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.6548135439220818
CH,train,syntopo,ACTIVITY,0,0.8947368421052628,rnn,MLP,0.6557585723783522
CH,test,syntopo,ACTIVITY,0,0.8526315789473684,rnn,MLP,0.7959585582625742
CH,train,syntopo,ACTIVITY,0,0.7876106194690264,rnn,MLP,0.8462003916972117
CH,test,syntopo,ACTIVITY,0,0.978021978021978,rnn,MLP,0.9429636060325752
CH,test,syntopo,ACTIVITY,0,-0.4285714285714286,rnn,MLP,0.6099151103223445
CH,test,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.9799951871845825
CH,test,syntopo,ACTIVITY,0,0.5416666666666667,rnn,MLP,0.9046858887580008
CH,train,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.9545565151757701
CH,test,syntopo,ACTIVITY,0,-1.0,rnn,MLP,0.7144658544941868
CH,test,syntopo,ACTIVITY,0,0.9574468085106382,rnn,MLP,0.8502789934172844
CH,train,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.9070616237766777
CH,test,syntopo,ACTIVITY,0,0.9090909090909092,rnn,MLP,0.8200811739262633
CH,test,syntopo,ACTIVITY,0,0.6692913385826771,rnn,MLP,0.6995098151708118
CH,test,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.7090297883709274
CH,train,syntopo,ACTIVITY,0,0.5294117647058822,rnn,MLP,0.8837145863521484
CH,train,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.8462769776449205
CH,train,syntopo,ACTIVITY,0,0.8400000000000001,rnn,MLP,0.9029757159384476
CH,test,syntopo,ACTIVITY,0,0.8947368421052628,rnn,MLP,0.7529712848166604
CH,test,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.959708706574144
CH,test,syntopo,ACTIVITY,0,0.981132075471698,rnn,MLP,0.9559517254131324
CH,test,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.9515991665064436
CH,train,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.9108413889789884
CH,train,syntopo,ACTIVITY,0,0.9819819819819819,rnn,MLP,0.8899037431374436
CH,test,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.8087611631944199
CH,train,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.9180250104770152
CH,train,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.7636562433872149
CH,train,syntopo,ACTIVITY,0,0.0909090909090908,rnn,MLP,0.6628883284011448
CH,test,syntopo,ACTIVITY,0,0.8596491228070176,rnn,MLP,0.8652265788912977
CH,train,syntopo,ACTIVITY,0,0.883495145631068,rnn,MLP,0.8159463590961734
CH,train,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.9361792051059298
CH,train,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.928477794910076
CH,train,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.8271217081285033
CH,test,syntopo,ACTIVITY,0,0.8961038961038961,rnn,MLP,0.7925062347137534
CH,train,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.9393335087234392
CH,train,syntopo,ACTIVITY,0,0.4306569343065693,rnn,MLP,0.6441480947887895
CH,train,syntopo,ACTIVITY,0,0.941747572815534,rnn,MLP,0.7791591869141291
CH,train,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.7672507206565092
CH,train,syntopo,ACTIVITY,0,1.0,rnn,MLP,1.0552617791061143
CH,train,syntopo,ACTIVITY,0,0.2056737588652482,rnn,MLP,0.6709609576172674
CH,train,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.9713597429566444
CH,train,syntopo,ACTIVITY,0,0.9325842696629214,rnn,MLP,0.8612628648786237
CH,train,syntopo,ACTIVITY,0,0.8039215686274509,rnn,MLP,0.9800101321283364
CH,train,syntopo,ACTIVITY,0,0.8823529411764706,rnn,MLP,0.7932300868171109
CH,test,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.8366762618131215
CH,test,syntopo,ACTIVITY,0,-0.2388059701492537,rnn,MLP,0.8402671444401985
CH,test,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.7627016954759481
CH,test,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.9341583919693964
CH,train,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.9045744163557012
CH,train,syntopo,ACTIVITY,0,0.8392857142857142,rnn,MLP,0.6549853272653526
CH,train,syntopo,ACTIVITY,0,1.0,rnn,MLP,0.8340328691422755
C,train,syntopo,SYMMETRY,0,0.62,rnn,MLP,0.6476860952709586
C,test,syntopo,SYMMETRY,0,0.392,rnn,MLP,0.6385261022694462
C,train,syntopo,SYMMETRY,0,0.7615384615384615,rnn,MLP,0.662559538464509
C,train,syntopo,SYMMETRY,0,0.6631578947368422,rnn,MLP,0.6652332583964343
C,train,syntopo,SYMMETRY,0,0.6758620689655173,rnn,MLP,0.6537592309392292
C,train,syntopo,SYMMETRY,0,0.6833333333333333,rnn,MLP,0.6695444360587596
C,train,syntopo,SYMMETRY,0,0.792,rnn,MLP,0.6625919834702122
C,test,syntopo,SYMMETRY,0,0.6218181818181818,rnn,MLP,0.6680614611180181
C,train,syntopo,SYMMETRY,0,0.6512820512820513,rnn,MLP,0.6774796377215183
C,train,syntopo,SYMMETRY,0,0.6,rnn,MLP,0.6560776121861068
C,train,syntopo,SYMMETRY,0,0.6709677419354838,rnn,MLP,0.6580520279138873
C,test,syntopo,SYMMETRY,0,0.6279999999999999,rnn,MLP,0.6674017066831746
C,train,syntopo,SYMMETRY,0,0.5941176470588234,rnn,MLP,0.6534537446952265
C,train,syntopo,SYMMETRY,0,0.7259259259259259,rnn,MLP,0.6645697108777071
C,train,syntopo,SYMMETRY,0,0.82,rnn,MLP,0.6952221629679727
C,test,syntopo,SYMMETRY,0,0.6848484848484848,rnn,MLP,0.651493195622949
C,train,syntopo,SYMMETRY,0,0.7081081081081081,rnn,MLP,0.6528242553694511
C,train,syntopo,SYMMETRY,0,0.5684210526315789,rnn,MLP,0.6633864424856044
C,train,syntopo,SYMMETRY,0,0.6074074074074074,rnn,MLP,0.6544700184763005
C,train,syntopo,SYMMETRY,0,0.6666666666666667,rnn,MLP,0.6826483560156446
C,train,syntopo,SYMMETRY,0,0.5538461538461539,rnn,MLP,0.6566599247734515
C,train,syntopo,SYMMETRY,0,0.6538461538461539,rnn,MLP,0.6666234793728234
C,train,syntopo,SYMMETRY,0,0.75,rnn,MLP,0.6729487220724175
C,train,syntopo,SYMMETRY,0,0.5666666666666668,rnn,MLP,0.6862111483341247
C,train,syntopo,SYMMETRY,0,0.5846153846153845,rnn,MLP,0.657116365213307
C,train,syntopo,SYMMETRY,0,0.7371428571428571,rnn,MLP,0.6861935225350583
C,train,syntopo,SYMMETRY,0,0.74,rnn,MLP,0.6844971684560166
C,train,syntopo,SYMMETRY,0,0.6285714285714286,rnn,MLP,0.6644874578059276
C,test,syntopo,SYMMETRY,0,0.688,rnn,MLP,0.6754530885292299
C,test,syntopo,SYMMETRY,0,0.6242424242424243,rnn,MLP,0.6557317918400248
C,train,syntopo,SYMMETRY,0,0.6388888888888888,rnn,MLP,0.6424679804689821
C,test,syntopo,SYMMETRY,0,0.5951219512195122,rnn,MLP,0.6540280819859513
C,test,syntopo,SYMMETRY,0,0.6777777777777778,rnn,MLP,0.675117597214579
C,train,syntopo,SYMMETRY,0,0.6666666666666667,rnn,MLP,0.6569228252138349
C,train,syntopo,SYMMETRY,0,0.6444444444444444,rnn,MLP,0.662560419732631
C,train,syntopo,SYMMETRY,0,0.6709677419354838,rnn,MLP,0.6666858991328161
C,train,syntopo,SYMMETRY,0,0.6181818181818182,rnn,MLP,0.6531090759939506
C,train,syntopo,SYMMETRY,0,0.7791666666666667,rnn,MLP,0.6485817700897851
C,train,syntopo,SYMMETRY,0,0.6428571428571428,rnn,MLP,0.6688959337632936
C,train,syntopo,SYMMETRY,0,0.6594594594594595,rnn,MLP,0.6740673156526423
C,test,syntopo,SYMMETRY,0,0.6415094339622642,rnn,MLP,0.6737798301352076
C,test,syntopo,SYMMETRY,0,0.7565217391304349,rnn,MLP,0.662998373801334
C,train,syntopo,SYMMETRY,0,0.6489795918367347,rnn,MLP,0.6715272159597337
C,train,syntopo,SYMMETRY,0,0.7304347826086957,rnn,MLP,0.6652947743798653
C,train,syntopo,SYMMETRY,0,0.7020408163265306,rnn,MLP,0.6723809912322561
C,train,syntopo,SYMMETRY,0,0.7230769230769231,rnn,MLP,0.6606982377162398
C,test,syntopo,SYMMETRY,0,0.6846153846153846,rnn,MLP,0.6591708380460397
C,train,syntopo,SYMMETRY,0,0.745,rnn,MLP,0.6808723354876091
C,train,syntopo,SYMMETRY,0,0.632,rnn,MLP,0.6501517815110026
C,train,syntopo,SYMMETRY,0,0.6695652173913044,rnn,MLP,0.6706924634649543
C,train,syntopo,SYMMETRY,0,0.7515151515151515,rnn,MLP,0.6767209608888269
C,train,syntopo,SYMMETRY,0,0.5666666666666667,rnn,MLP,0.6470997005769719
C,test,syntopo,SYMMETRY,0,0.7315789473684211,rnn,MLP,0.6770627812464567
C,train,syntopo,SYMMETRY,0,0.6375,rnn,MLP,0.6495899945947534
C,train,syntopo,SYMMETRY,0,0.7333333333333334,rnn,MLP,0.6850185016324323
C,train,syntopo,SYMMETRY,0,0.6862068965517241,rnn,MLP,0.6711092380841872
C,train,syntopo,SYMMETRY,0,0.6410256410256411,rnn,MLP,0.6834634638244085
C,train,syntopo,SYMMETRY,0,0.6620689655172414,rnn,MLP,0.6633747565296744
C,train,syntopo,SYMMETRY,0,0.631578947368421,rnn,MLP,0.6487678444692031
C,test,syntopo,SYMMETRY,0,0.6124999999999999,rnn,MLP,0.6438451259289545
C,train,syntopo,SYMMETRY,0,0.6782608695652175,rnn,MLP,0.6565546084114741
C,train,syntopo,SYMMETRY,0,0.6173913043478261,rnn,MLP,0.6651180988639339
C,train,syntopo,SYMMETRY,0,0.7,rnn,MLP,0.6759276580969088
C,train,syntopo,SYMMETRY,0,0.76,rnn,MLP,0.6813986640063554
C,test,syntopo,SYMMETRY,0,0.6071428571428572,rnn,MLP,0.6585378092658982
C,test,syntopo,SYMMETRY,0,0.696551724137931,rnn,MLP,0.6527954932301008
C,train,syntopo,SYMMETRY,0,0.6777777777777778,rnn,MLP,0.6783294333000035
C,train,syntopo,SYMMETRY,0,0.6759999999999999,rnn,MLP,0.6824220872725463
C,train,syntopo,SYMMETRY,0,0.6451612903225805,rnn,MLP,0.6852390637245321
C,test,syntopo,SYMMETRY,0,0.7094339622641508,rnn,MLP,0.6646089229098142
C,train,syntopo,SYMMETRY,0,0.5783783783783785,rnn,MLP,0.6685352479520601
C,train,syntopo,SYMMETRY,0,0.6639999999999999,rnn,MLP,0.6590568154083638
C,train,syntopo,SYMMETRY,0,0.696969696969697,rnn,MLP,0.6659662040477918
C,test,syntopo,SYMMETRY,0,0.71,rnn,MLP,0.6790628523370855
C,test,syntopo,SYMMETRY,0,0.7071428571428571,rnn,MLP,0.6843571976349344
C,test,syntopo,SYMMETRY,0,0.6785714285714285,rnn,MLP,0.650802260265093
C,train,syntopo,SYMMETRY,0,0.7591836734693878,rnn,MLP,0.6746528745139032
C,test,syntopo,SYMMETRY,0,0.5727272727272728,rnn,MLP,0.6603574409040021
C,train,syntopo,SYMMETRY,0,0.6680851063829787,rnn,MLP,0.6650772324276546
C,train,syntopo,SYMMETRY,0,0.4684210526315789,rnn,MLP,0.6603035877772554
C,train,syntopo,SYMMETRY,0,0.6000000000000001,rnn,MLP,0.6571426125798925
C,test,syntopo,SYMMETRY,0,0.6654545454545455,rnn,MLP,0.6649856159964934
C,test,syntopo,SYMMETRY,0,0.5377777777777777,rnn,MLP,0.6807761573884722
C,train,syntopo,SYMMETRY,0,0.6736842105263159,rnn,MLP,0.6550202582970102
C,train,syntopo,SYMMETRY,0,0.615686274509804,rnn,MLP,0.6764841178372724
C,test,syntopo,SYMMETRY,0,0.4157894736842106,rnn,MLP,0.6768899736359938
C,train,syntopo,SYMMETRY,0,0.7133333333333334,rnn,MLP,0.6550848601019893
C,train,syntopo,SYMMETRY,0,0.7260869565217392,rnn,MLP,0.6643050044849493
C,train,syntopo,SYMMETRY,0,0.6551724137931035,rnn,MLP,0.6528661532782272
C,train,syntopo,SYMMETRY,0,0.6384615384615384,rnn,MLP,0.683592867044134
C,test,syntopo,SYMMETRY,0,0.5,rnn,MLP,0.6588547688991421
C,train,syntopo,SYMMETRY,0,0.8166666666666667,rnn,MLP,0.6694390093159893
C,test,syntopo,SYMMETRY,0,0.6,rnn,MLP,0.6539950451142045
C,train,syntopo,SYMMETRY,0,0.55,rnn,MLP,0.6508534145807234
C,train,syntopo,SYMMETRY,0,0.7176470588235294,rnn,MLP,0.6541690092118462
C,train,syntopo,SYMMETRY,0,0.64,rnn,MLP,0.6619767334870071
C,test,syntopo,SYMMETRY,0,0.7703703703703704,rnn,MLP,0.6564829470801179
C,test,syntopo,SYMMETRY,0,0.613953488372093,rnn,MLP,0.6616078007864241
C,train,syntopo,SYMMETRY,0,0.4357142857142856,rnn,MLP,0.6608985253266031
C,test,syntopo,SYMMETRY,0,0.7346938775510204,rnn,MLP,0.6579861347559018
C,train,syntopo,SYMMETRY,0,0.6961538461538461,rnn,MLP,0.673575515735197
C,test,syntopo,SYMMETRY,0,0.7090909090909091,rnn,MLP,0.6771538812372516
C,train,syntopo,SYMMETRY,0,0.52,rnn,MLP,0.6780028915372356
C,train,syntopo,SYMMETRY,0,0.7345454545454545,rnn,MLP,0.667829320486656
C,train,syntopo,SYMMETRY,0,0.6592592592592592,rnn,MLP,0.6520214400339457
C,train,syntopo,SYMMETRY,0,0.8240000000000001,rnn,MLP,0.6824488779273166
C,train,syntopo,SYMMETRY,0,0.6074074074074074,rnn,MLP,0.6607139550995408
C,train,syntopo,SYMMETRY,0,0.6408163265306122,rnn,MLP,0.6639411992577773
C,train,syntopo,SYMMETRY,0,0.6666666666666667,rnn,MLP,0.6648160327005136
C,train,syntopo,SYMMETRY,0,0.6545454545454545,rnn,MLP,0.657948817590955
C,test,syntopo,SYMMETRY,0,0.725,rnn,MLP,0.6727177290147797
C,test,syntopo,SYMMETRY,0,0.7208333333333333,rnn,MLP,0.6689229870990598
C,test,syntopo,SYMMETRY,0,0.7759999999999999,rnn,MLP,0.6665234924100446
C,train,syntopo,SYMMETRY,0,0.7433962264150944,rnn,MLP,0.6703833188845205
C,train,syntopo,SYMMETRY,0,0.627906976744186,rnn,MLP,0.6598141777231974
C,test,syntopo,SYMMETRY,0,0.7291666666666667,rnn,MLP,0.6665787042697222
C,train,syntopo,SYMMETRY,0,0.6620689655172414,rnn,MLP,0.6854704000114652
C,test,syntopo,SYMMETRY,0,0.5448275862068965,rnn,MLP,0.6820103179691424
C,test,syntopo,SYMMETRY,0,0.6324324324324324,rnn,MLP,0.6549139208191701
C,test,syntopo,SYMMETRY,0,0.5911111111111111,rnn,MLP,0.6620762046749002
C,train,syntopo,SYMMETRY,0,0.6521739130434783,rnn,MLP,0.6554255088512485
C,train,syntopo,SYMMETRY,0,0.7538461538461538,rnn,MLP,0.6595831243373396
C,train,syntopo,SYMMETRY,0,0.6166666666666667,rnn,MLP,0.6512982009935296
C,test,syntopo,SYMMETRY,0,0.7157894736842105,rnn,MLP,0.6692462715203468
C,test,syntopo,SYMMETRY,0,0.7621621621621621,rnn,MLP,0.6659643635491193
C,test,syntopo,SYMMETRY,0,0.7127272727272727,rnn,MLP,0.6672026545590736
C,train,syntopo,SYMMETRY,0,0.5183673469387755,rnn,MLP,0.6695103774249134
C,test,syntopo,SYMMETRY,0,0.611764705882353,rnn,MLP,0.6659803540004405
C,test,syntopo,SYMMETRY,0,0.6444444444444444,rnn,MLP,0.6553474172966242
C,train,syntopo,SYMMETRY,0,0.5249999999999999,rnn,MLP,0.6677676843264544
C,train,syntopo,SYMMETRY,0,0.6518518518518519,rnn,MLP,0.6471885004367169
C,train,syntopo,SYMMETRY,0,0.6142857142857143,rnn,MLP,0.6442905221951949
C,train,syntopo,SYMMETRY,0,0.5555555555555556,rnn,MLP,0.6846737390843166
C,test,syntopo,SYMMETRY,0,0.7387755102040816,rnn,MLP,0.6567530453706248
C,train,syntopo,SYMMETRY,0,0.8162162162162162,rnn,MLP,0.6649831774512102
C,train,syntopo,SYMMETRY,0,0.6857142857142857,rnn,MLP,0.6888583812767544
C,test,syntopo,SYMMETRY,0,0.7407407407407407,rnn,MLP,0.6607821322334031
C,train,syntopo,SYMMETRY,0,0.7034482758620689,rnn,MLP,0.6813731504116468
C,train,syntopo,SYMMETRY,0,0.6764705882352942,rnn,MLP,0.6785424717618251
C,train,syntopo,SYMMETRY,0,0.6551724137931034,rnn,MLP,0.6453496972177183
C,train,syntopo,SYMMETRY,0,0.7321428571428572,rnn,MLP,0.6681731106686216
C,train,syntopo,SYMMETRY,0,0.7866666666666666,rnn,MLP,0.6793325035085627
C,train,syntopo,SYMMETRY,0,0.6,rnn,MLP,0.6790464690978143
C,train,syntopo,SYMMETRY,0,0.5416666666666667,rnn,MLP,0.6486465061402609
C,train,syntopo,SYMMETRY,0,0.4571428571428572,rnn,MLP,0.6579913707178116
C,train,syntopo,SYMMETRY,0,0.6722222222222223,rnn,MLP,0.6532774746071272
C,train,syntopo,SYMMETRY,0,0.6818181818181819,rnn,MLP,0.6581577634347157
C,train,syntopo,SYMMETRY,0,0.7363636363636363,rnn,MLP,0.6772205852956109
C,test,syntopo,SYMMETRY,0,0.6380952380952379,rnn,MLP,0.6564445185011103
C,train,syntopo,SYMMETRY,0,0.5259259259259259,rnn,MLP,0.6503667503317418
C,test,syntopo,SYMMETRY,0,0.6270270270270271,rnn,MLP,0.6769208177001016
C,test,syntopo,SYMMETRY,0,0.5999999999999999,rnn,MLP,0.6728574181416366
C,test,syntopo,SYMMETRY,0,0.6,rnn,MLP,0.6441466237534107
C,train,syntopo,SYMMETRY,0,0.8088888888888889,rnn,MLP,0.6624166253338516
C,train,syntopo,SYMMETRY,0,0.7933333333333333,rnn,MLP,0.6616981103454137
C,train,syntopo,SYMMETRY,0,0.5956521739130434,rnn,MLP,0.6828091400014816
C,test,syntopo,SYMMETRY,0,0.6516129032258065,rnn,MLP,0.6532037317295479
C,train,syntopo,SYMMETRY,0,0.6851063829787234,rnn,MLP,0.6697414387034176
C,test,syntopo,SYMMETRY,0,0.7192982456140351,rnn,MLP,0.6620011024599426
C,train,syntopo,SYMMETRY,0,0.7294117647058823,rnn,MLP,0.6486825168486882
C,test,syntopo,SYMMETRY,0,0.4478260869565217,rnn,MLP,0.6621049218921984
C,test,syntopo,SYMMETRY,0,0.616,rnn,MLP,0.6731206466042989
C,train,syntopo,SYMMETRY,0,0.7777777777777778,rnn,MLP,0.6679813676096154
C,train,syntopo,SYMMETRY,0,0.6666666666666667,rnn,MLP,0.654000012782054
C,test,syntopo,SYMMETRY,0,0.6730769230769231,rnn,MLP,0.6646502438933702
C,train,syntopo,SYMMETRY,0,0.6454545454545455,rnn,MLP,0.6798699726584377
C,train,syntopo,SYMMETRY,0,0.5333333333333333,rnn,MLP,0.6719847071708405
C,test,syntopo,SYMMETRY,0,0.705,rnn,MLP,0.6703733116797301
C,test,syntopo,SYMMETRY,0,0.5700000000000001,rnn,MLP,0.6628011836316745
C,test,syntopo,SYMMETRY,0,0.7045454545454546,rnn,MLP,0.6672983871221516
C,train,syntopo,SYMMETRY,0,0.7592592592592592,rnn,MLP,0.6674090394600014
C,train,syntopo,SYMMETRY,0,0.7304347826086957,rnn,MLP,0.6826089446550015
C,test,syntopo,SYMMETRY,0,0.6588235294117647,rnn,MLP,0.6518862162597846
C,train,syntopo,SYMMETRY,0,0.6060606060606061,rnn,MLP,0.6614688769411516
C,test,syntopo,SYMMETRY,0,0.7021276595744681,rnn,MLP,0.6694533602217548
C,train,syntopo,SYMMETRY,0,0.6470588235294117,rnn,MLP,0.6521379451338548
C,train,syntopo,SYMMETRY,0,0.5538461538461539,rnn,MLP,0.6734292492568026
C,train,syntopo,SYMMETRY,0,0.7276595744680852,rnn,MLP,0.658888843282058
C,test,syntopo,SYMMETRY,0,0.631578947368421,rnn,MLP,0.6758008278012668
C,test,syntopo,SYMMETRY,0,0.7862068965517242,rnn,MLP,0.6552155216512306
C,train,syntopo,SYMMETRY,0,0.52,rnn,MLP,0.6497025270028851
C,train,syntopo,SYMMETRY,0,0.6352941176470588,rnn,MLP,0.6627441956647765
C,train,syntopo,SYMMETRY,0,0.5857142857142857,rnn,MLP,0.6549753791581462
C,train,syntopo,SYMMETRY,0,0.7357142857142858,rnn,MLP,0.6610146134143186
C,train,syntopo,SYMMETRY,0,0.696969696969697,rnn,MLP,0.6862792282252649
C,train,syntopo,SYMMETRY,0,0.7886792452830189,rnn,MLP,0.6798732710027455
C,train,syntopo,SYMMETRY,0,0.7568627450980392,rnn,MLP,0.6646373216022963
C,train,syntopo,SYMMETRY,0,0.5891891891891892,rnn,MLP,0.6686042902205929
C,train,syntopo,SYMMETRY,0,0.6731707317073171,rnn,MLP,0.6634768150988529
C,train,syntopo,SYMMETRY,0,0.715,rnn,MLP,0.6649662498534721
C,train,syntopo,SYMMETRY,0,0.7872340425531915,rnn,MLP,0.6659477199694177
C,train,syntopo,SYMMETRY,0,0.6076923076923078,rnn,MLP,0.6664648284334527
C,train,syntopo,SYMMETRY,0,0.7419354838709677,rnn,MLP,0.6585486242027725
C,test,syntopo,SYMMETRY,0,0.8125,rnn,MLP,0.6638289872258802
C,train,syntopo,SYMMETRY,0,0.649056603773585,rnn,MLP,0.6707811126805071
C,train,syntopo,SYMMETRY,0,0.6936170212765957,rnn,MLP,0.6701433972555318
C,train,syntopo,SYMMETRY,0,0.6978723404255319,rnn,MLP,0.6597239054623955
C,train,topo,ACTIVITY,0,0.2463768115942028,ml,SVR,0.0683875639484702
C,test,topo,ACTIVITY,0,-0.1428571428571429,ml,SVR,0.15507107158976122
C,test,topo,ACTIVITY,0,0.04,ml,SVR,0.056959820966039076
C,train,topo,ACTIVITY,0,0.0126582278481013,ml,SVR,0.19059008134082445
C,test,topo,ACTIVITY,0,0.930635838150289,ml,SVR,0.10427309793619337
C,train,topo,ACTIVITY,0,0.22155688622754505,ml,SVR,0.10995405480629623
C,train,topo,ACTIVITY,0,-0.3333333333333333,ml,SVR,-0.031780889810464896
C,test,topo,ACTIVITY,0,0.0,ml,SVR,0.2277489327538833
C,test,topo,ACTIVITY,0,-0.4929577464788732,ml,SVR,0.32336615295198146
C,test,topo,ACTIVITY,0,-0.1225806451612903,ml,SVR,-0.04350543700856408
C,test,topo,ACTIVITY,0,0.3043478260869565,ml,SVR,0.20530396503224946
C,train,topo,ACTIVITY,0,0.2444444444444444,ml,SVR,0.16527080468662605
C,train,topo,ACTIVITY,0,0.8666666666666667,ml,SVR,0.011561964582431859
C,test,topo,ACTIVITY,0,0.2436974789915966,ml,SVR,0.21166617845966645
C,test,topo,ACTIVITY,0,-0.2428571428571428,ml,SVR,0.05065044466133682
C,test,topo,ACTIVITY,0,0.0384615384615385,ml,SVR,0.026347866635229644
C,test,topo,ACTIVITY,0,-0.140495867768595,ml,SVR,0.2269694937855791
C,train,topo,ACTIVITY,0,0.024390243902439,ml,SVR,0.1923873315794822
C,train,topo,ACTIVITY,0,0.0204081632653061,ml,SVR,0.1472217175453875
C,train,topo,ACTIVITY,0,0.2941176470588236,ml,SVR,0.23501855358489554
C,train,topo,ACTIVITY,0,0.0120481927710842,ml,SVR,0.1901204182873928
C,train,topo,ACTIVITY,0,0.2530120481927711,ml,SVR,0.17999711920698264
C,train,topo,ACTIVITY,0,0.25,ml,SVR,0.27986625313600266
C,train,topo,ACTIVITY,0,0.6375838926174497,ml,SVR,0.4506137331262793
C,test,topo,ACTIVITY,0,0.0350877192982457,ml,SVR,-0.0015212718338419866
C,train,topo,ACTIVITY,0,-0.0172413793103448,ml,SVR,0.1605141616563709
C,train,topo,ACTIVITY,0,0.0909090909090908,ml,SVR,0.104287808802159
C,test,topo,ACTIVITY,0,0.368421052631579,ml,SVR,0.07079086235769139
C,train,topo,ACTIVITY,0,-0.1094890510948904,ml,SVR,0.06788365662545942
C,train,topo,ACTIVITY,0,0.4022988505747127,ml,SVR,0.2245413256599707
C,train,topo,ACTIVITY,0,-0.2396694214876032,ml,SVR,0.002747998091515047
C,test,topo,ACTIVITY,0,-0.1842105263157895,ml,SVR,0.2441062245968441
C,train,topo,ACTIVITY,0,-0.0933333333333333,ml,SVR,0.08473071069745516
C,train,topo,ACTIVITY,0,0.2307692307692308,ml,SVR,0.06115010012762096
C,test,topo,ACTIVITY,0,0.0666666666666666,ml,SVR,0.2785662629691097
C,train,topo,ACTIVITY,0,-0.1354838709677419,ml,SVR,0.02528721586340521
C,train,topo,ACTIVITY,0,0.4074074074074074,ml,SVR,0.2295068074954477
C,train,topo,ACTIVITY,0,0.0561797752808987,ml,SVR,-0.03534658079137032
C,train,topo,ACTIVITY,0,0.4081632653061224,ml,SVR,0.2966219429762915
C,train,topo,ACTIVITY,0,-0.0769230769230768,ml,SVR,-0.08139469401347249
C,train,topo,ACTIVITY,0,0.4782608695652173,ml,SVR,0.3007073068241701
C,train,topo,ACTIVITY,0,0.303030303030303,ml,SVR,0.04250529447941912
C,train,topo,ACTIVITY,0,0.5038759689922481,ml,SVR,0.2310465381845322
C,train,topo,ACTIVITY,0,-0.1428571428571429,ml,SVR,0.035249400910987716
C,train,topo,ACTIVITY,0,0.2903225806451612,ml,SVR,0.1127082091194792
C,train,topo,ACTIVITY,0,0.1111111111111111,ml,SVR,-0.034688118795865086
C,train,topo,ACTIVITY,0,0.3333333333333332,ml,SVR,0.27791154146995684
C,test,topo,ACTIVITY,0,0.0185185185185186,ml,SVR,0.2161091960341364
C,test,topo,ACTIVITY,0,0.4230769230769231,ml,SVR,0.3141468035859704
C,test,topo,ACTIVITY,0,0.3600000000000001,ml,SVR,0.24140744508910386
C,train,topo,ACTIVITY,0,0.1304347826086955,ml,SVR,0.11332239865584867
C,train,topo,ACTIVITY,0,0.3757961783439489,ml,SVR,0.19764478673624286
C,test,topo,ACTIVITY,0,0.1666666666666667,ml,SVR,0.10861440575276934
C,test,topo,ACTIVITY,0,0.4358974358974359,ml,SVR,0.22317280448524632
C,train,topo,ACTIVITY,0,0.1472081218274112,ml,SVR,0.29941460932195096
C,train,topo,ACTIVITY,0,0.1688311688311687,ml,SVR,0.07016902628363783
C,train,topo,ACTIVITY,0,0.3661971830985915,ml,SVR,0.20113296871755204
C,train,topo,ACTIVITY,0,0.55,ml,SVR,0.14671171345733244
C,test,topo,ACTIVITY,0,-0.1844660194174757,ml,SVR,0.3304333900157857
C,test,topo,ACTIVITY,0,0.2727272727272727,ml,SVR,0.2479853035737389
C,test,topo,ACTIVITY,0,0.1028037383177569,ml,SVR,0.158494770103983
C,train,topo,ACTIVITY,0,0.3809523809523809,ml,SVR,0.2029382029195081
