feature,timepoint,context,response,model,num_observations,train_r2s,test_r2s,train_rmses,test_rmses,set,r2_mean,r2_se_lower,r2_se_upper,rmse_mean,rmse_se_lower,rmse_se_upper
spatial,0,C,ACTIVITY,MLR,100,"[0.5509383566277719, 0.5179819527406354, 0.5108998794987994, 0.3968524754021099, 0.6286313171403705, 0.31581068166971793, 0.43711800670522405, 0.5208676949690394, 0.5014530635143134, 0.565522788376458]","[0.4899451762896091, -0.08825090158758098, 0.18628919149871404, -0.4652507611223846, -0.17875806473176659, 0.05545467632440981, -0.5489783959486871, -0.4202104419095769, -0.11912887105505532, -35.768444725797515]","[0.23023042663524335, 0.2662332442214405, 0.2515047477461957, 0.26076799759912017, 0.21882581786250319, 0.29839760235248, 0.23949318819327314, 0.2616436534165565, 0.2617947616193218, 0.2192915791942853]","[0.23546091127452354, 0.38762519194867034, 0.4015455282126704, 0.4476906908419678, 0.4118734598471012, 0.33833658747670997, 0.38577494264868345, 0.41694605727676376, 0.37687504855632803, 2.294647994415036]",TEST,-3.685733311803984,-7.068870183888043,-0.3025964397199252,0.5696776412498454,0.3870234137715561,0.7523318687281348
spatial,0,C,ACTIVITY,RF,100,"[0.4152331560228564, 0.4485202118572599, 0.4150763111250848, 0.45718644324828783, 0.5749160423294191, 0.6689627774510452, 0.5055199381472666, 0.5625710591620122, 0.6008188303543844, 0.4529281836008351]","[0.21826734209249876, -0.0810311041395364, 0.20431198366890546, 0.14724395206675545, 0.17944220573991343, 0.21305737605408115, 0.06376511991278733, 0.307375522128002, 0.08380260306803744, 0.1601735146954827]","[0.26820589464753414, 0.2587991353141143, 0.2824179672367086, 0.2412823854435114, 0.2344796880849757, 0.23426565897280544, 0.2770139189160086, 0.2555740775582651, 0.2353305945722317, 0.26104546961684405]","[0.3214023848187778, 0.3028619953317791, 0.3311166989616229, 0.3075560825855364, 0.3175160358872224, 0.2937424275486828, 0.3414032558542129, 0.24812077375583846, 0.3223003695950631, 0.3298911490349342]",TEST,0.14964085152869275,0.11762146989904126,0.18166023315834423,0.311591117337367,0.3036598525377621,0.31952238213697187
spatial,0,C,ACTIVITY,SVR,100,"[0.5720675063505535, 0.6520696215211848, 0.6461286589373179, 0.6615556314368964, 0.5650150512293477, 0.5387792380276433, 0.6345657734109328, 0.6651006959606216, 0.5720734540039032, 0.6703573990585612]","[-0.15650988402426402, 0.0504217080881082, 0.1551127243459236, 0.24406265727191478, -0.03633056341790275, 0.4334601087373485, 0.06433424614634764, 0.24033158902988272, 0.4518510863652776, 0.05337616659211397]","[0.24045760378526645, 0.2280987080482784, 0.2061101019409214, 0.22387610601554186, 0.25871133279513026, 0.2477876842232673, 0.19925006501239723, 0.20966109266181687, 0.2492758239216936, 0.21518257495751397]","[0.395323988010139, 0.31597739044056156, 0.33964923731317487, 0.28130193646572693, 0.34086969379722326, 0.2588537820744537, 0.3381799968023871, 0.3090179141299171, 0.27944522657580223, 0.2977412623323597]",TEST,0.15001098391347506,0.09138032295414261,0.2086416448728075,0.3156360427941745,0.3037411953338687,0.32753089025448034
spatial,0,C,ACTIVITY,MLP,100,"[0.7754783729754492, 0.6238083038650986, 0.7991594600935439, 0.74463376456749, 0.7054630450964607, 0.5785518634017324, 0.7216268587080588, 0.754239095489016, 0.6568589324416458, 0.7972981299991561]","[-134.84845267845924, -0.13550281530897523, -0.46183939948809605, -1.062540689592283, -0.8883814500868354, 0.09715206263447451, -2.5272854445341744, 0.12007436973188246, -0.33309952939317045, 0.029881166913419577]","[0.16867426270181082, 0.23873789869367448, 0.18391915096052033, 0.19593499354445854, 0.22227870324862567, 0.24743424648541826, 0.2010359536137042, 0.18653685235048312, 0.21668339652713015, 0.17905367891300802]","[4.366905986998388, 0.3489110430851172, 0.4361846545165203, 0.49449672819287066, 0.4711305099388482, 0.2868826626985769, 0.5208929720563709, 0.28323289287963976, 0.3116992373693976, 0.33210060872417674]",TEST,-14.0009994407583,-26.741681558922775,-1.2603173225938242,0.7852437296459907,0.4067787122242297,1.1637087470677516
spatial,0,C,ACTIVITY,MLR,150,"[0.4368375836823446, 0.529296860019817, 0.471568059792163, 0.4363129857637047, 0.43752786426970336, 0.44290527877519414, 0.44454521653527423, 0.43141127366237897, 0.35691041455928463, 0.35248003225196534]","[0.1319366914827994, 0.08865424058592364, 0.01929511217728619, 0.12555092742795027, 0.07665669855593138, 0.12301134458117802, 0.08348935715071559, -0.036756709676027066, 0.011371925524998105, 0.06628350890714974]","[0.2777986591990102, 0.24659850552639856, 0.2575743078954403, 0.24858921245392288, 0.29009977723811764, 0.279050113035906, 0.30061079197221446, 0.27827151987074145, 0.2793603355649669, 0.28678823003037435]","[0.3434912750728544, 0.3376278627163842, 0.38192193571416455, 0.383387143076511, 0.3213259667369129, 0.364932074480008, 0.31738142081483545, 0.34887566853031426, 0.3372293374933824, 0.33263430101567387]",TEST,0.06894930967179053,0.0523016306566593,0.08559698868692175,0.3468806985651041,0.33994751433813525,0.353813882792073
spatial,0,C,ACTIVITY,RF,150,"[0.49029101286259347, 0.468984950437072, 0.406072144459507, 0.5476502652432211, 0.5477880688096881, 0.4298884944355562, 0.4439420073034802, 0.35379727698834473, 0.41133980630430156, 0.44487169231494594]","[0.3006171292801585, 0.15153024041252916, 0.04479748275709461, -0.2315701171781943, 0.4407862568449482, 0.04581860174895125, 0.07965062030518921, 0.05885765811536514, 0.4134786902410018, 0.1944611449593805]","[0.25933101473684717, 0.2449804922452725, 0.26235267567311565, 0.2314103281581795, 0.2528098155617731, 0.27750138921455536, 0.2730304444143835, 0.30178180131330656, 0.2691440436825391, 0.2877141061092429]","[0.32334777338828813, 0.36620405700465986, 0.3296770180368692, 0.3769404473433565, 0.2457081182700968, 0.40508350908643703, 0.35358528594691774, 0.31585150589665817, 0.24747639192427837, 0.28331295363808645]",TEST,0.1498427707486424,0.08989153020627508,0.20979401129100975,0.32471870605356484,0.3086661356774934,0.3407712764296363
spatial,0,C,ACTIVITY,SVR,150,"[0.570588779883628, 0.6145826940262009, 0.5062687879418096, 0.7347572174401633, 0.6495017475184148, 0.6456332210931877, 0.5856724060093557, 0.5943298641148272, 0.5686981489397286, 0.6366891494638143]","[0.16826809579729618, 0.35587927293193633, 0.2550123422862861, 0.11264130751924384, 0.42606919976753255, 0.23882403447293987, 0.2895782524176229, 0.036045405882640824, 0.14677303183184487, 0.14841192542495307]","[0.23164336320099843, 0.23093600234926204, 0.24131814701495838, 0.17904058329556802, 0.2159783010362095, 0.21822828437752811, 0.24356478001841006, 0.24553696034748296, 0.2503785287929126, 0.23400776028324244]","[0.3534863535104103, 0.28465317288400155, 0.2851345786200568, 0.3883391089109601, 0.24745060337561575, 0.3213807997211089, 0.3029823998150293, 0.3210333415824549, 0.32890195406980616, 0.33283102925842617]",TEST,0.21775028683322964,0.18227820849594067,0.2532223651705186,0.31661933417478705,0.3048116482768115,0.3284270200727626
spatial,0,C,ACTIVITY,MLP,150,"[0.7357548377808164, 0.5807556295717888, 0.565361356890329, 0.596483714928512, 0.6134970993137798, 0.5992916029761242, 0.626578040247125, 0.695440338146404, 0.5193190253628669, 0.6499969228338569]","[-5.665319600973375, -0.02254812403390183, -0.19409637923288403, -0.21814919195998428, -9.255747798768738, 0.29146226199101555, -0.643020087834627, -0.5241535624773894, 0.32845716693336313, 0.1541370995189082]","[0.17921667497660573, 0.25217490296139927, 0.25311239875272784, 0.23468201780647618, 0.22671659709102254, 0.22019516042074735, 0.2128349269329098, 0.2069860359883717, 0.24030345481451715, 0.1962248579996594]","[0.9573562301639948, 0.3875789120699836, 0.37078085759523904, 0.37053341383670524, 1.0848665870506151, 0.34877532317874027, 0.393987141972323, 0.5022601652334232, 0.32321462730344114, 0.3591706004057529]",TEST,-1.5748978216837617,-2.544187547704645,-0.6056080956628781,0.5098523858810218,0.4272951717423501,0.5924096000196934
spatial,0,C,ACTIVITY,MLR,200,"[0.30469430495257444, 0.32233762327790116, 0.3576453484819533, 0.37631198507718, 0.5145940939407415, 0.45423704174910495, 0.47161660325559884, 0.3583387662055516, 0.340619315293063, 0.4236803450718446]","[0.20418647363624898, 0.14508930715653956, 0.13738420280780672, 0.1961566199313176, -2.4300589387076337, -0.033806200667553465, 0.28221048728357456, -0.07989395944945055, 0.33106938434758815, 0.20728784972650294]","[0.2917303262280731, 0.3151605373666541, 0.2724808718930587, 0.2953306679964071, 0.2601287377125441, 0.2804564422106243, 0.26982929860514143, 0.3136664211616621, 0.3117104053872387, 0.27549621039555106]","[0.35852213367351593, 0.36007749843968523, 0.33795993313127354, 0.31956900096141583, 0.7151734584911458, 0.37478070464720264, 0.3041046058064971, 0.34353026991904906, 0.25359173007422176, 0.3140257236238824]",TEST,-0.10403747739350593,-0.3521662180373391,0.14409126325032728,0.3681335058767889,0.3300993584443084,0.4061676533092694
spatial,0,C,ACTIVITY,RF,200,"[0.3384747663621035, 0.41869920736330823, 0.3600064014904665, 0.40168623688283267, 0.44203810511790453, 0.4265842000108365, 0.3876013871195064, 0.3229733506804162, 0.5843058873188206, 0.2746510248662716]","[0.24582217691864838, 0.16395506374927238, 0.07558429494962182, 0.3531880475467808, -0.04929862728526935, 0.2812127511208332, 0.21926601601314666, 0.11395458114782875, 0.3358137291618053, 0.15580354415212605]","[0.3257434612050052, 0.2713250624087122, 0.300052559949456, 0.27967753633787035, 0.26999066490884427, 0.2773606984932234, 0.28298962273480427, 0.30697059817333966, 0.23867966049231804, 0.2892124409587142]","[0.3224429432964437, 0.35307862330412476, 0.32142098714579176, 0.26555452447349476, 0.31821369233970354, 0.3201298522155831, 0.31549130050171237, 0.37950365580483963, 0.280944499067604, 0.33382586971358186]",TEST,0.18953015774747944,0.15235925721210344,0.22670105828285544,0.321060594786288,0.31139832191868916,0.33072286765388687
spatial,0,C,ACTIVITY,SVR,200,"[0.6056009918116343, 0.6133864406098323, 0.5792128844772452, 0.5600483133905333, 0.609218161600302, 0.5367297490619738, 0.5369728931490647, 0.647425012798646, 0.5874281388066361, 0.6770633051405985]","[0.3087677878778947, 0.39033916443541283, 0.3449411265510206, 0.2810632164161889, 0.19794366477887926, 0.23575888414311075, 0.21005881579659147, 0.22892477556610158, 0.371106175571819, 0.3714216957501223]","[0.21782286815934465, 0.24048904709675614, 0.23633458798488594, 0.2443556230841332, 0.22443270279896646, 0.2415126462862227, 0.24019296205283985, 0.21684469312108554, 0.23498724597188447, 0.21357514859524793]","[0.308425223500801, 0.24496139582957208, 0.3001652346126029, 0.324317404879066, 0.2972177794913818, 0.3008822370500787, 0.34632062160759924, 0.3592176705060011, 0.30372569328158344, 0.26837490999901303]",TEST,0.29403253068871416,0.2721006119488178,0.3159644494286105,0.3053608170757699,0.2953213495038116,0.3154002846477282
spatial,0,C,ACTIVITY,MLP,200,"[0.5506917831084815, 0.5411562274957487, 0.4769955124662739, 0.6195398163199688, 0.49885088447246695, 0.5869777038561066, 0.6155093028964074, 0.6225565433235175, 0.5300258569170736, 0.5242076531727483]","[-0.03572702200515998, -0.19272783553417328, -0.054881780047626005, -0.6589338409511256, 0.24137755742366618, 0.005579900613608357, -0.0008185381537706427, 0.11005466888936222, -0.08508140812764675, 0.2582505100775436]","[0.2408226759593034, 0.26908784247490974, 0.2732802629446667, 0.23898160691484102, 0.2551538630330463, 0.2405617156830407, 0.23015886967299887, 0.21958811230258224, 0.2591704587491802, 0.25183941480365846]","[0.4121936098934418, 0.3161858340673982, 0.37137929675375203, 0.4799062991731983, 0.3460419892410146, 0.33259239852686806, 0.3743450106688099, 0.32227771791938176, 0.38517277647581233, 0.3186936815596202]",TEST,-0.04129077878153218,-0.11893845123415717,0.0363568936710928,0.3658788614279297,0.35047759975651843,0.38128012309934095
spatial,0,C,ACTIVITY,MLR,250,"[0.38377121982397144, 0.3857680053775283, 0.3300108911893962, 0.40846108986397667, 0.4207893124738593, 0.28198983025768076, 0.37239054203565236, 0.43618281500720246, 0.42591130071685435, 0.2986705101023853]","[0.2608120763785865, 0.0623704291433238, 0.1311652461311008, 0.02528324521397385, 0.18840342134851618, 0.3430899820747635, -0.028055244073440733, 0.04865941140928798, 0.1643041630966542, 0.16865075657017348]","[0.27825649188168133, 0.28059715065468543, 0.30806244349494355, 0.2828878115413683, 0.2721868780807113, 0.32032567297276143, 0.28132220187260376, 0.2890007301736612, 0.2949960458796418, 0.29010148495060184]","[0.3094886861821974, 0.3556325829823047, 0.3405831698711164, 0.3085855047481256, 0.3578947556521821, 0.2751349270627465, 0.3641063402646324, 0.3416047598458283, 0.339748740897201, 0.3359462063826437]",TEST,0.13646834872929398,0.10250942831568205,0.1704272691429059,0.3328725673888978,0.3246370268478586,0.341108107929937
spatial,0,C,ACTIVITY,RF,250,"[0.3685879557764211, 0.32824794042015204, 0.391917625340217, 0.3477351615750339, 0.33524000019835887, 0.35100050973285535, 0.39018258723592636, 0.3284988049703228, 0.33115173627502736, 0.4241217024233015]","[0.10844469894903341, 0.279432762779536, 0.33922109058721217, 0.2557216376553182, 0.297414444931947, 0.19369104719000807, 0.30483636620693433, 0.08003411319115472, 0.21602775367466798, 0.32075121293847764]","[0.2687496462981996, 0.30188857320365214, 0.28493150130332684, 0.2987237690084917, 0.30217337830988883, 0.31017217123832325, 0.29735720470940574, 0.29346045281537353, 0.3142954456274739, 0.26864090547462754]","[0.33968877278836507, 0.31712756945917, 0.2850727699929199, 0.31236377459667614, 0.305750530914296, 0.33519235511987605, 0.29738758554677314, 0.32735672912530667, 0.3096462035143103, 0.3068300075605522]",TEST,0.2395575128104289,0.21285901459772627,0.2662560110231315,0.3136416298618245,0.3085920944039592,0.3186911653196898
spatial,0,C,ACTIVITY,SVR,250,"[0.46964604544931987, 0.5399988684119291, 0.7085127761634314, 0.5756360144491206, 0.4376033127103849, 0.5631859975849194, 0.49846441960931676, 0.6324539893827987, 0.6016547877558398, 0.5287204245853204]","[0.12851287269370404, 0.05077250269447098, 0.1127066651946258, 0.2330611187050049, 0.38282266205822135, 0.28499389602347613, 0.28955085150182025, -0.10569022800420402, 0.17593102923523396, 0.2888227482374627]","[0.2605098386481126, 0.25073574560015693, 0.19465559076994987, 0.23875606978268804, 0.27492016707066536, 0.23938749967926262, 0.2619012579276053, 0.22299748627906432, 0.22556662079794834, 0.25421933206454744]","[0.3420062375287927, 0.36020209364627875, 0.31559416735484175, 0.3044276548501947, 0.3030171952591739, 0.29453808028263256, 0.3258050524438478, 0.38334150409573015, 0.3253327030759063, 0.2961389880191374]",TEST,0.1841484118339816,0.14123425970399126,0.22706256396397193,0.32504036765565364,0.31627184756396853,0.33380888774733875
spatial,0,C,ACTIVITY,MLP,250,"[0.5545214586618513, 0.5098506125588782, 0.5025221532115125, 0.46714390705045483, 0.5038826296647343, 0.5545441887745388, 0.5481602977877043, 0.6526067215590261, 0.5419498545464594, 0.5966736109446638]","[-0.032337791018242745, -1.2991276386693578, -0.012733899043851471, 0.17146069715532974, 0.20730325535588745, 0.02401725876893357, -2.601280419783305, 0.0030437354979439, -0.30564127048690115, -0.05810921842464656]","[0.2418477342848884, 0.24218496376203952, 0.23988893183666365, 0.26040762714240956, 0.24104370194053612, 0.2393175524719224, 0.22796932859441044, 0.22247631054461123, 0.26636739806198817, 0.24537636417881115]","[0.32760489935032705, 0.5445652380135845, 0.363485466424689, 0.3266784880310945, 0.34327898513293464, 0.3562287992818165, 0.6791225068564447, 0.3351971734217314, 0.4197242439584528, 0.39228249912968366]",TEST,-0.3903405290648211,-0.6568306004257416,-0.12385045770390057,0.4088168299600759,0.37421007825758046,0.44342358166257134
spatial,0,C,ACTIVITY,MLR,300,"[0.3311378450648016, 0.3252612776759394, 0.34851227869335, 0.37370955543236584, 0.2677650614302569, 0.2975009789343387, 0.3450396458288495, 0.34805958832813055, 0.3220144323339508, 0.3840466367257206]","[0.25736089960047637, 0.21854865025451975, 0.15563456630250294, 0.16845857684049304, 0.26733186094861183, 0.12793523355121983, -3.7757029208225292, 0.22395011390980613, 0.3868880765320192, 0.0435888274504469]","[0.30042220525923874, 0.288008233052112, 0.29319030153259557, 0.287414748087381, 0.3193985715454477, 0.3049541566880442, 0.29214050190262747, 0.2966948631605976, 0.29984466458762626, 0.29119523021074917]","[0.3175955708353009, 0.34480216833732924, 0.3477621526624604, 0.3326845463423036, 0.3050728786906972, 0.31453585961736785, 0.8522554393162447, 0.29356218362505354, 0.2830989375871945, 0.3587289240390992]",TEST,-0.1926006115432433,-0.5712977321709742,0.18609650908448763,0.37500986610530507,0.3241767258774481,0.425843006333162
spatial,0,C,ACTIVITY,RF,300,"[0.33981876265498945, 0.3916325893687953, 0.3532308840905072, 0.3551498202938752, 0.3534657141046841, 0.3504148614262721, 0.3337551485949618, 0.3017341780331213, 0.31055877234721896, 0.34025910788014946]","[0.38666117853560455, 0.039069043276313664, 0.07291263853673513, 0.1616307467772622, 0.24890621477095776, 0.28397423030045066, 0.27087071344777647, 0.2492901757887086, 0.22524488960239242, 0.31165617784328226]","[0.30702711646701814, 0.29603546708890527, 0.2953039245463216, 0.3027578328160017, 0.29251267039832385, 0.2972915994498999, 0.3099656863395939, 0.3021622604995734, 0.31090881161660083, 0.3116508749821781]","[0.2791847994568476, 0.3317148255996096, 0.35007564095903254, 0.3301127345474431, 0.32829571651543765, 0.3135968322965547, 0.285211812209984, 0.32626230516470517, 0.32079500586142756, 0.31060193512466966]",TEST,0.2250216008879484,0.19306791010203578,0.256975291673861,0.31758516077357124,0.311104555531012,0.32406576601613046
spatial,0,C,ACTIVITY,SVR,300,"[0.6533905896777945, 0.5652271357000487, 0.519752592711555, 0.598406655895171, 0.5328734695430991, 0.5370766246446247, 0.5213471228159712, 0.544976008780186, 0.49240730435601554, 0.6154444736296066]","[-0.025971447584284713, 0.25678751463210703, 0.24944344725129786, 0.312942003276763, 0.298180024464482, 0.26913469012477653, 0.2931653879367385, 0.2560005785985445, 0.28693514679185017, 0.11564038407786514]","[0.22096948648646436, 0.24702058186870132, 0.2436443204191745, 0.23726704333459187, 0.2540217571223198, 0.23353858153066331, 0.24780635926696984, 0.24894359564913257, 0.2529740424026403, 0.23599343903771794]","[0.3832874291808628, 0.3293641936743971, 0.3189646225531371, 0.2857098852744331, 0.3121449931938344, 0.31275868166327586, 0.29642847243211695, 0.32752454274295945, 0.3261203905017233, 0.3400712468329501]",TEST,0.231225772957014,0.19950085845821985,0.26295068745580813,0.323237445804969,0.31528021774218307,0.3311946738677549
spatial,0,C,ACTIVITY,MLP,300,"[0.503323318010314, 0.428037424999123, 0.5023535501621987, 0.5500110248035089, 0.4507746185629118, 0.5053122175745668, 0.48865547023897804, 0.5196269600714553, 0.4846673773146962, 0.49519831200865994]","[0.26854049594601503, 0.12888051927274036, 0.30701222242479065, -0.08646599026497181, 0.006755038107247868, 0.027560369139971508, 0.28154332408957283, 0.24309093543317717, 0.16994628683390522, 0.08345088453085969]","[0.2416492630431635, 0.2668666500299597, 0.2558004089351338, 0.2482850042128674, 0.2786026164320545, 0.26014690011522124, 0.2691557347718292, 0.2488404862154305, 0.26349881201191155, 0.2582385921238776]","[0.32366022557514273, 0.3380861519061282, 0.30121140277098496, 0.36568915997647256, 0.335399096331398, 0.35022339272342423, 0.28928654231253115, 0.3170604254737682, 0.33308725218898627, 0.3449535111951527]",TEST,0.14303140855133084,0.10292055449240595,0.18314226261025573,0.3298657160453989,0.3230070059303584,0.33672442616043935
spatial,0,C,ACTIVITY,MLR,350,"[0.27719928101068025, 0.33287463011471086, 0.35469594367307056, 0.3896751874377449, 0.30049393167363536, 0.27870816660453246, 0.2701557298062285, 0.24351296341515238, 0.3091484724269704, 0.3257456645099541]","[0.2027372215832799, 0.16033106389092777, 0.15563597816431807, 0.17978917894569157, 0.22497012630205093, 0.17338685497587447, 0.22309696641838772, 0.3232426020456681, 0.14851154586070636, 0.25431657339308755]","[0.3086925173292509, 0.3167499402525493, 0.2816918034421734, 0.29004900733651284, 0.31041397056082415, 0.3045896131021882, 0.3143895931920188, 0.32237396339629654, 0.30315812030633377, 0.30269104111037975]","[0.31939354525585756, 0.3299490388039467, 0.3453010550381491, 0.31124361383313964, 0.3251071038415787, 0.317831623899794, 0.3064330049469453, 0.28587238195724046, 0.34422806825740465, 0.30208992522428796]",TEST,0.20460181115799925,0.1883533279971118,0.2208502943188867,0.31874493610583443,0.31318820226840693,0.3243016699432619
spatial,0,C,ACTIVITY,RF,350,"[0.34045562123031536, 0.34924166717517646, 0.39794177049611745, 0.29413375478392245, 0.3142218031417695, 0.2710498729825669, 0.34664843963381853, 0.35555639811876494, 0.3134374562579534, 0.404283431799796]","[0.10302659410386317, 0.12953539243465095, 0.3731461640325817, 0.32144718298015684, 0.31580559413518294, 0.3876633935890712, 0.21444865363647647, 0.3018985986927897, 0.35290808222246317, 0.10508656628356605]","[0.3086043742397206, 0.3000698222539798, 0.28125412102903563, 0.30223169307506453, 0.30299342479343705, 0.303981403777544, 0.2964923419377995, 0.2927530392642776, 0.296893901409619, 0.2733781669135072]","[0.31316226435475686, 0.33300410556091087, 0.28910484924875435, 0.31455399609788043, 0.28630095613510465, 0.28662364517289535, 0.3187851807403823, 0.3091577526637498, 0.3113857772753525, 0.3305323064279478]",TEST,0.2604966222110803,0.22671649251971093,0.2942767519024496,0.3092610833677735,0.30416151629965155,0.3143606504358955
spatial,0,C,ACTIVITY,SVR,350,"[0.5844091057539083, 0.5493130990876129, 0.5189159776453323, 0.5521695439784162, 0.5183231617761244, 0.5540650969624432, 0.5132533993039465, 0.5904266262168618, 0.5987541417717803, 0.5592097539088952]","[0.2358569380546468, 0.2927990746082234, 0.31784950833807657, 0.3025220989533699, 0.18922042979971, 0.22569934604236797, 0.36679000807750106, -0.013975861758686259, 0.13180809609891042, 0.2617789697463373]","[0.229226297714595, 0.24218256241027758, 0.24124648018058376, 0.24246186987657162, 0.26425624755924615, 0.23296994448223124, 0.2514282807529957, 0.23970839589429552, 0.22255757561948405, 0.23196893731025425]","[0.31339285517022514, 0.31684051683568726, 0.3096153229704592, 0.30739161390466585, 0.32332798287563846, 0.3204198926091372, 0.288167979036922, 0.34263132608558383, 0.33708358060115634, 0.28774450988780864]",TEST,0.2310348607960457,0.1982456768493573,0.26382404474273413,0.3146615579977284,0.30927228011397495,0.3200508358814818
spatial,0,C,ACTIVITY,MLP,350,"[0.49192089046870424, 0.3950179615257219, 0.5191703857765302, 0.4656748169848757, 0.4477437228915433, 0.47626213821018093, 0.5726731406941385, 0.4748592889184936, 0.46295284225455824, 0.40495724272710376]","[0.12008564740197636, 0.19768358324916635, 0.050465504282165896, 0.1933379693767272, 0.21322530579743149, -0.002079367481098826, -0.04172125310839636, 0.1539207125808758, 0.19125273602024428, -0.9995405055616267]","[0.2555537949440928, 0.2793919118807084, 0.24851822298150794, 0.2674215671268152, 0.2631173161661334, 0.26251077724401706, 0.23148112072343988, 0.26350817829978085, 0.26866838615938593, 0.2817434618977997]","[0.36823357213696867, 0.3018617406054163, 0.37418210121783824, 0.31669061426841, 0.3427687154887929, 0.37248345316611625, 0.3802479767889534, 0.3604614665002347, 0.3170932584129497, 0.49660864249453734]",TEST,0.007663033255746555,-0.10185403908249921,0.1171801055939923,0.3630631541080217,0.34669345293966675,0.37943285527637666
spatial,0,C,ACTIVITY,MLR,400,"[0.3364924283596613, 0.34907995724008534, 0.2562791700979413, 0.3327675094838356, 0.25777461990428463, 0.31846245348741864, 0.2819571062462677, 0.3446851074412539, 0.322097436234867, 0.30766170591429165]","[0.2538706184323839, 0.24325665468466773, 0.19835608847844466, 0.2783743323846425, 0.20561943147281103, 0.13423093905090977, 0.19575402186776947, 0.12746800175088657, 0.16554345543409443, 0.25309180790746455]","[0.3053839388812473, 0.3032385004343137, 0.3225240888892953, 0.29411007620793683, 0.30876399497233026, 0.3125527514612488, 0.31028582711749486, 0.29348482060073444, 0.3037514665033517, 0.3006541797636181]","[0.31298951206886155, 0.31223706684915836, 0.3241211990872869, 0.32575243601251663, 0.33757240602540006, 0.320978560897337, 0.3035057189974196, 0.3333585123850085, 0.33113976724477384, 0.3265762350560344]",TEST,0.20555653514640745,0.1899835684036479,0.221129501889167,0.3228231414623797,0.31964921160709003,0.3259970713176694
spatial,0,C,ACTIVITY,RF,400,"[0.3507113539154525, 0.3552667978689784, 0.32608423514078366, 0.36446838031100737, 0.3394347412225851, 0.31764754011702656, 0.3322133705789748, 0.4009975970939452, 0.3059854395325845, 0.3199252494335614]","[0.16980152288625883, 0.18193305070770227, 0.14884963884986258, 0.15837727130609236, 0.2040120532768771, 0.2696184164069114, 0.392427983176718, 0.12933804491143475, 0.2686544028665018, 0.29996297849049613]","[0.29119192059745036, 0.2955383906795999, 0.3022724674466796, 0.27707079309433136, 0.3025408816825983, 0.29366196435000497, 0.2972418199920322, 0.28485665745081556, 0.3090479858193143, 0.3022730509775655]","[0.33962078954357044, 0.32375347633236345, 0.3388729611348297, 0.33501648048263794, 0.32337758388513077, 0.30715707783218715, 0.28438892384469316, 0.3465713152381099, 0.298103595338202, 0.2753974934266442]",TEST,0.22229753628788548,0.1973564341462624,0.24723863842950858,0.3172259697058369,0.3097941709564662,0.32465776845520755
spatial,0,C,ACTIVITY,SVR,400,"[0.5456365788485062, 0.526701085806563, 0.5204927698576823, 0.569250069842715, 0.5231307538490529, 0.5523827934239753, 0.6128928994216175, 0.5766956287545841, 0.5547210614166881, 0.5286022676951649]","[0.28964441725779255, 0.17733027007903557, 0.18358803789761813, 0.14780805527536678, 0.2844676007137953, 0.15045601985551593, 0.14085745346140666, 0.11744799539184281, 0.21271157023930565, 0.29596508644279473]","[0.24535882928089264, 0.25487728316317604, 0.2515089155578397, 0.23605093858162537, 0.2595973092426469, 0.2438071175760509, 0.22647541703802337, 0.2377618265978447, 0.2412396089441588, 0.25137110463682016]","[0.29982070092650587, 0.32832164795140967, 0.335448495377674, 0.315604593867409, 0.2892430555607273, 0.33639002062210743, 0.35096802145346156, 0.3334149373601972, 0.34785715807203305, 0.3124696621278533]",TEST,0.20002765066144745,0.17982460143676457,0.22023069988613034,0.3249538293319378,0.3188913596714759,0.33101629899239965
spatial,0,C,ACTIVITY,MLP,400,"[0.4527933238562385, 0.43189724008594843, 0.44794863216033476, 0.42806897481965667, 0.45532673881692554, 0.5013632090655994, 0.4937818057408715, 0.4606189598979029, 0.5076669238009267, 0.46018909973147837]","[0.18915704848495452, 0.12753695872663762, 0.22314168033812398, 0.24265995931112172, 0.21552812941596022, 0.06501682334694636, -0.2244569810894046, 0.22855161763125276, 0.013419260565588953, 0.08193472408907898]","[0.27205958067361236, 0.271481413850065, 0.2647807461357578, 0.2782301129882735, 0.2647417995530714, 0.26111221509987187, 0.2648260387012952, 0.2809178940352075, 0.2466376851490728, 0.2677908583036757]","[0.3163140377353506, 0.3639026588439056, 0.33163412605918524, 0.33040815796650375, 0.3177272493508505, 0.3582278593888191, 0.4151623434776129, 0.3083988556500705, 0.38100059107961154, 0.33801403539414693]",TEST,0.11624892208202604,0.07314744564879583,0.15935039851525626,0.3460789914946057,0.3360360114500036,0.35612197153920777
