feature,timepoint,context,response,model,train_r2s,R^2,test_r2s,num_observations,set,se_lower,se_upper
spatial,15,C,ACTIVITY,MLR,"[0.6622119505287722, 0.6815484123595996, 0.6885946344932732, 0.6856677337388526, 0.661918084842809, 0.6764954756184709, 0.7137799137420755, 0.6908768514239589, 0.652822063416713, 0.6712546575634744]",0.649871765875727,"[0.6565654283292013, 0.6133250523031628, 0.688812281451654, 0.6146042298026342, 0.7227757046334562, 0.6401812316525212, 0.619750629255782, 0.6878550432524417, 0.6656376437677161, 0.5892104143087011]",398,TEST,0.6372908693674884,0.6624526623839657
spatial,15,C,ACTIVITY,RF,"[0.5891996928305152, 0.5652273654167304, 0.6008599523154559, 0.5731537805336907, 0.5896949572839614, 0.5780485323024684, 0.5737221227731213, 0.5562949124526978, 0.52111377588943, 0.5772734100112549]",0.4724992877849812,"[0.5226518930735238, 0.39222650174927853, 0.4906279361884234, 0.42834569673773426, 0.40592661436313093, 0.5059833403902914, 0.5175239268071832, 0.45180911129242796, 0.5377089076418562, 0.47218894960596214]",398,TEST,0.45717023482339586,0.4878283407465665
spatial,15,C,ACTIVITY,SVR,"[0.7768028323740042, 0.7566827805185702, 0.7635140251328344, 0.769164464720174, 0.756426428552805, 0.78662055139056, 0.7965080639215641, 0.7881990773145021, 0.7424993420901715, 0.7728837372830019]",0.6196475139716425,"[0.6150083640336955, 0.6724326238822123, 0.5446639122553569, 0.6140588271438903, 0.7252909482523866, 0.5911723491762149, 0.5526486506302549, 0.6074397250772214, 0.6555789629051771, 0.6181807763600153]",398,TEST,0.6034105093696869,0.6358845185735982
spatial,15,C,ACTIVITY,MLP,"[0.7290736132505407, 0.746337697008336, 0.7802869922430066, 0.7979547118304027, 0.7951199694312885, 0.771151608981022, 0.7354017889191082, 0.7857769728797801, 0.7575385161055646, 0.744550749161896]",0.6400754363297729,"[0.6902461079514084, 0.6533843683533831, 0.6706040242460385, 0.6066879630215416, 0.6082320982036363, 0.6048215156159321, 0.6979400960751716, 0.5765344180317541, 0.6297810758719287, 0.6625226959269359]",398,TEST,0.6278306773285448,0.652320195331001
spatial,15,C,ACTIVITY,MLR,"[0.6710430038949083, 0.6759297945767211, 0.6685591915410916, 0.6345708317028127, 0.6772197036598495, 0.6813030254639576, 0.6535825749320274, 0.6690708561448926, 0.6898402798332701, 0.6729658515801012]",0.6166856257286185,"[0.6277515798192892, 0.6207787123076045, 0.5716052635690455, 0.652390191938456, 0.6858687585827519, 0.5602154403746262, 0.6358526544028619, 0.640232698980905, 0.5711379918449946, 0.6010229654656501]",448,TEST,0.6045764568762012,0.6287947945810358
spatial,15,C,ACTIVITY,RF,"[0.5386265476699983, 0.5937608536792979, 0.5501886311278307, 0.5914852537105463, 0.554759336060175, 0.49314485969355215, 0.5652726877902501, 0.5446704936409106, 0.5647740682343121, 0.5339267143753957]",0.4994474239630242,"[0.4608451278269927, 0.45886528620159195, 0.46375092168911247, 0.4627742852732377, 0.4540741946773653, 0.5354042331107383, 0.49685157272941827, 0.5462710697531132, 0.5747711293797655, 0.5408664189889071]",448,TEST,0.4857740137799454,0.5131208341461031
spatial,15,C,ACTIVITY,SVR,"[0.7640871737510955, 0.7780215943551374, 0.7678651307568304, 0.7870357044442038, 0.7872340341147392, 0.7770145568557523, 0.7877110025139354, 0.7837227204189599, 0.7734112919530084, 0.7579959724193208]",0.5831366673928465,"[0.6660288420244036, 0.565617419352628, 0.5764028280608782, 0.4820399519293752, 0.5922600245388014, 0.5654288817827944, 0.6045689182813806, 0.5343659178652049, 0.621489154449407, 0.6231647356435921]",448,TEST,0.5677250434185649,0.5985482913671282
spatial,15,C,ACTIVITY,MLP,"[0.7423559348392242, 0.7308165024206525, 0.7641509326823872, 0.7662695396710533, 0.7799628510121748, 0.7731033424843015, 0.7598815213392317, 0.7234517073121547, 0.762965190393088, 0.764882414575961]",0.6342824710691248,"[0.7126263573410652, 0.6785365124449991, 0.6298972332824206, 0.51919110092228, 0.6175297178719036, 0.6064825563114031, 0.6319478101385161, 0.6350332093437743, 0.6525443124487867, 0.6590359005860992]",448,TEST,0.6189961471616965,0.6495687949765532
spatial,15,C,ACTIVITY,MLR,"[0.6716698975574711, 0.6553949670928481, 0.6576847571722544, 0.6744784489978628, 0.6622704101105765, 0.6294122437498176, 0.6703571102858952, 0.6726520397202728, 0.6673496463365276, 0.6826486758928343]",0.6290499265846823,"[0.605518532592332, 0.6344659878332051, 0.6493468201058672, 0.6102187807051469, 0.6425940365984879, 0.7055147508731718, 0.6191718335731369, 0.6155055431020595, 0.6504142601698777, 0.5577487202935378]",498,TEST,0.6175602476302753,0.6405396055390893
spatial,15,C,ACTIVITY,RF,"[0.5564477009344382, 0.5792177627141557, 0.5702972486207247, 0.550617413214963, 0.5612150105644013, 0.5590954024816381, 0.5727863857759138, 0.574094470061302, 0.4944956516627419, 0.5488942059457448]",0.4770427116761575,"[0.48727088368162785, 0.4862252584135758, 0.4318875467025831, 0.498164105694466, 0.4793792062097797, 0.5177160630960618, 0.45797239878720497, 0.43808617378017667, 0.49500740429715495, 0.4787180760989449]",498,TEST,0.46895528729994357,0.4851301360523715
spatial,15,C,ACTIVITY,SVR,"[0.776490413621578, 0.76005769455101, 0.796254678829336, 0.7639013721104913, 0.7742816699538477, 0.771871749167343, 0.7431449150319775, 0.7622841731437038, 0.7657907623666604, 0.7499296592100143]",0.6196299110914395,"[0.6010472286355568, 0.6107293195707519, 0.4941911894570157, 0.6258279742131085, 0.6045200903511698, 0.6350170884336966, 0.7065113768087989, 0.5627311475639332, 0.6768120183502118, 0.6789116775301511]",498,TEST,0.6011277822959248,0.6381320398869542
spatial,15,C,ACTIVITY,MLP,"[0.750979593260771, 0.7439062547393935, 0.7558301994699369, 0.7524818722071045, 0.7506658455373578, 0.7679466604034175, 0.7703150574982225, 0.7682980229375994, 0.7760274026649184, 0.7436988330677424]",0.6371888917166877,"[0.637554817123403, 0.6600450093913217, 0.6370493947751903, 0.6557186973492084, 0.6565353483485494, 0.6302161377421303, 0.5970226967659592, 0.6198860511980167, 0.6000761227854867, 0.6777846416876117]",498,TEST,0.6292978221470977,0.6450799612862776
spatial,15,C,GROWTH,MLR,"[0.8756713307019836, 0.8757058735489489, 0.8844191073566644, 0.9224001813372832, 0.9187861942082461, 0.894517944510995, 0.9093675031165522, 0.8639008117155883, 0.8739612037058543, 0.8943194240146032]",0.06427511551014221,"[0.19808948509001767, 0.25953758334120647, -0.6840120714668807, -0.39752909167242545, 0.30769448624886775, 0.25924596560067314, 0.35348833786897904, 0.18359795331244166, -0.07845140273455287, 0.2410899095130954]",50,TEST,-0.03945596648787032,0.16800619750815476
spatial,15,C,GROWTH,RF,"[0.6234180661162235, 0.5533645227376669, 0.7380789309030394, 0.7030878657027588, 0.8204865992750996, 0.6414250912607959, 0.6730197442676542, 0.7710504592977204, 0.7111869978144697, 0.6999884528544481]",0.09187587267478313,"[0.43561790480829676, 0.0874541919766868, -0.5213928430707164, 0.168050160711267, -0.5845005864737587, 0.2168651107246442, 0.18599461237928716, 0.4551559731396665, 0.24197555199014564, 0.23353865056231227]",50,TEST,-0.015670193028747073,0.19942193837831335
spatial,15,C,GROWTH,SVR,"[0.663412234425937, 0.8319049139633312, 0.5432988700711021, 0.7332265424334554, 0.7572397484471187, 0.7745076216793696, 0.7644831326555808, 0.6586005009219769, 0.7517217705738547, 0.8030793349113241]",0.026067537386200882,"[-0.3502514047014973, 0.25734525025886557, 0.24162661117057216, 0.5460584134985289, 0.40409354348057824, 0.19063350113839705, -0.9448532967562719, -0.6856638619547624, 0.287673836614739, 0.31401278111285935]",50,TEST,-0.125013445535093,0.17714852030749476
spatial,15,C,GROWTH,MLP,"[0.7784150859535144, 0.8143676266497122, 0.8694177567260344, 0.7779764269430481, 0.9084432724881033, 0.8427820346474163, 0.7995207434728215, 0.7126749330343329, 0.8676966473366499, 0.8605384480250098]",-0.22214681738884806,"[0.024482449848617693, -1.4663756204416356, -0.16031027524011754, 0.058761489671232514, 0.16992717830331971, -0.6862811797509656, 0.18344707460009224, 0.22646644469545585, -0.3048191938849454, -0.2667665416895344]",50,TEST,-0.37820428036055864,-0.06608935441713745
spatial,15,C,GROWTH,MLR,"[0.7575651160947583, 0.7597331813363872, 0.7005462671892817, 0.8051886045714846, 0.7778160936222447, 0.7213026088324926, 0.7561583363051508, 0.7291806350993748, 0.7173841496707358, 0.7214536590808686]",0.23663502321661475,"[0.09396075966376494, 0.32110448785748624, 0.33201185800071054, 0.3700054660882848, 0.27956121682626445, 0.4557841532915935, 0.29094906189042313, 0.6456779070754841, 0.1580968985911244, -0.5808015771189892]",99,TEST,0.1392244807115412,0.3340455657216883
spatial,15,C,GROWTH,RF,"[0.6109170767271113, 0.6281898920514641, 0.6136590782972007, 0.618068170111886, 0.5663676054847018, 0.5602846382146793, 0.5554727809467711, 0.5571334177051823, 0.5161766105892154, 0.535500335901141]",0.25577153644566736,"[0.256745542429076, 0.22260146141000237, 0.4748985560816913, 0.31532614089990485, 0.3128283915888951, 0.0048981767190867664, 0.2161895285177412, 0.41103008356928417, 0.3440737312407329, -0.0008762479997408423]",99,TEST,0.20906020524819052,0.3024828676431442
spatial,15,C,GROWTH,SVR,"[0.6128292430315122, 0.7424052709660771, 0.7770891246762156, 0.7398640834989045, 0.733471661117381, 0.7191052609754003, 0.6112442016746347, 0.6721598488705607, 0.6311238206068208, 0.7142265187916144]",0.3250981579105302,"[0.5653878593997272, 0.3952959604343004, 0.37979956885906807, 0.4596519397358193, 0.23518526751564506, 0.3971549169195593, 0.27525522529945745, 0.15925146972223514, 0.24139894482837754, 0.1426004263911126]",99,TEST,0.2841908525413382,0.3660054632797222
spatial,15,C,GROWTH,MLP,"[0.750137131794373, 0.8022211373977296, 0.8052036759676148, 0.715045381967774, 0.8071781764002454, 0.7945582527923831, 0.7363240229097713, 0.7641589096587369, 0.7531063195569535, 0.8038606811381175]",-0.1556708322992449,"[0.12784904667724484, 0.14141955939420592, 0.3099040466480598, 0.2708595972899539, 0.5446122757920451, -4.404098829109204, 0.6668878514605053, 0.21084022120878798, 0.2785607729992414, 0.2964571346467112]",99,TEST,-0.606345672949878,0.29500400835138824
spatial,15,C,GROWTH,MLR,"[0.671684100838043, 0.6727318993859795, 0.6604148591903717, 0.6758903023478995, 0.7122501507217074, 0.7569254239350207, 0.6726023856231882, 0.6712802064223378, 0.6877286003766301, 0.7223321058157781]",0.30825091253109804,"[0.3385462711812762, 0.29898778836038564, 0.4352241556094628, 0.6153973307666705, 0.4703258959640403, -0.6550287372324144, 0.5089408521323805, 0.4122823626854072, 0.3367492671481701, 0.3210839386956015]",149,TEST,0.2025287974332614,0.4139730276289347
spatial,15,C,GROWTH,RF,"[0.5397541175265068, 0.5804247796329445, 0.5375589613168006, 0.5350547006104092, 0.4725970563442513, 0.5630159182714034, 0.5008836770904774, 0.49699563852969897, 0.5103688969174449, 0.48789419059229544]",0.25724483332821024,"[0.27222320961281665, 0.16021912064583776, 0.26342186971412596, 0.22853604006917183, 0.27497475384226755, 0.2279515990017218, 0.328243810155455, 0.19760117829183976, 0.24550010037753678, 0.37377665157132933]",149,TEST,0.23880873866664126,0.2756809279897792
spatial,15,C,GROWTH,SVR,"[0.7317417914766523, 0.6598905390911771, 0.7027507794481442, 0.6585298949122869, 0.7188188911014768, 0.7782769526147875, 0.7129628040981959, 0.7397943111306435, 0.6743502268902097, 0.7203395432399637]",0.35280796874976755,"[0.20184326723295787, 0.29711620990144116, 0.4871927899736317, 0.18709573082938735, 0.30751007756329707, 0.44731665992785374, 0.17234203690994898, 0.24558071631415235, 0.5813158304423327, 0.600766368402673]",149,TEST,0.3038018081403901,0.401814129359145
spatial,15,C,GROWTH,MLP,"[0.7224557847216773, 0.6937353758442433, 0.684166522128213, 0.7116936444388656, 0.6927942166734617, 0.6925271897999628, 0.6729388034043888, 0.7225241566565936, 0.7665475570476423, 0.7081952341580132]",0.2642049098503245,"[0.5971349636733299, 0.3470985028251935, 0.2436988831359811, 0.1776497754344789, 0.44334445691514246, 0.36774215014775724, 0.2649549724048671, 0.4753299227132479, -0.21876873287005183, -0.056135795876701255]",149,TEST,0.1901175941120885,0.33829222558856054
spatial,15,C,GROWTH,MLR,"[0.5809719044419168, 0.6401992325663824, 0.6316721222009215, 0.5596270653098461, 0.5938099123320206, 0.6598775796905931, 0.6219500753613285, 0.5937701080799158, 0.6098184491883976, 0.7169839532832247]",0.3516526791881512,"[0.4071097600835767, 0.10329723337433194, 0.37828148307223874, 0.39140550247643646, 0.48852578658474677, 0.4091768639596033, 0.24974938696341076, 0.4054477645037827, 0.42667934713367284, 0.25685366372971175]",199,TEST,0.317449956897406,0.38585540147889635
spatial,15,C,GROWTH,RF,"[0.5231217034289799, 0.43828886156093483, 0.41755195801731093, 0.5590051903804281, 0.5139614770515002, 0.5698247122390527, 0.47738640002031874, 0.4847683402840175, 0.49134230808168655, 0.48643428609586026]",0.29323272133025685,"[0.3666469409214982, 0.437955021334814, 0.28791753221694893, 0.27346927361987183, 0.2962238787918784, 0.04556192965970307, 0.3178888761931453, 0.2855441395245819, 0.2597413988213205, 0.36137822221880667]",199,TEST,0.26248612425598783,0.3239793184045259
spatial,15,C,GROWTH,SVR,"[0.6860539056656507, 0.6829026973137478, 0.7075076203095814, 0.6662562583884633, 0.6920506915685135, 0.7291296996139591, 0.7516617199136715, 0.7216985109179779, 0.676370228703163, 0.6499863574047382]",0.3963565068352189,"[0.41786623984738847, 0.4473267485843534, 0.523151834018283, 0.3161250427872673, 0.3921981380827604, 0.1895967393997121, 0.4768025704923957, 0.3487642931501861, 0.3906732207529039, 0.46106024123693834]",199,TEST,0.367843855014453,0.4248691586559848
spatial,15,C,GROWTH,MLP,"[0.6853227416492207, 0.7310937707190631, 0.7445237697811057, 0.76060305791783, 0.6715589845341228, 0.7617693624280757, 0.7268213322718788, 0.6873361665462364, 0.6317745872756202, 0.7040677902666601]",0.3026699433651441,"[0.43123270927453305, 0.47246717476618727, 0.001868028822061385, 0.042595439009837865, 0.370571043176098, 0.08883649667012172, 0.31181452217791505, 0.524187397380782, 0.2730413885009102, 0.5100852338729944]",199,TEST,0.24377445234807077,0.3615654343822174
spatial,15,C,GROWTH,MLR,"[0.6166284596582325, 0.5714558399030669, 0.5515234987575658, 0.5943341186526554, 0.5923334289099469, 0.6260582226464381, 0.5573340111687806, 0.6487391292768336, 0.620905967021484, 0.6072452996327704]",0.4157561836866129,"[0.5355574790141864, 0.20750406762444717, 0.5569527252607167, 0.4665998690476314, 0.4935089999428357, 0.5353025267601313, 0.4980961764792725, 0.07519683984458125, 0.3183411383315575, 0.47050201456076957]",249,TEST,0.3671941610115866,0.4643182063616392
spatial,15,C,GROWTH,RF,"[0.3738526929626722, 0.4166529732895956, 0.5204472802313012, 0.49049504556840096, 0.4509610913185118, 0.49927692961072545, 0.516435026332771, 0.41824106024590724, 0.49101679440040613, 0.4006366373514343]",0.3191174507604845,"[0.24943576737438666, 0.4224497814425493, 0.37542394559757086, 0.15657362813832498, 0.3437110681574398, 0.23124224254476844, 0.4446192815362944, 0.33904277998776033, 0.3777222860533346, 0.2509537267724158]",249,TEST,0.2912464138774919,0.34698848764347706
spatial,15,C,GROWTH,SVR,"[0.6582099211221126, 0.6561717901258322, 0.7211381297035095, 0.6594446534984599, 0.6849062579004445, 0.669895754349211, 0.6945873105186215, 0.7588466549019173, 0.7414451614037273, 0.6895854287328237]",0.4346621076942709,"[0.3755280478813644, 0.533643212450682, 0.5791181460442328, 0.37149994622324733, 0.4798441128136607, 0.39618586713811377, 0.3237729836906136, 0.341362431523502, 0.36601067080359573, 0.5796556583736967]",249,TEST,0.4049282358673783,0.46439597952116346
spatial,15,C,GROWTH,MLP,"[0.7140024680922317, 0.707389423711321, 0.6937172489396892, 0.7213480127315937, 0.7313665115309727, 0.7194057995056669, 0.6904656801503684, 0.6858483771390683, 0.6660159003658758, 0.7199708912582079]",0.30380677316398824,"[0.05202024256754478, 0.40356862352462064, 0.28112685702818796, 0.12490036612926603, -0.19008074151165366, 0.454253270617491, 0.4194332087017909, 0.5071127435486384, 0.6609884228060428, 0.32474473822795324]",249,TEST,0.22929840383470135,0.37831514249327514
spatial,15,C,GROWTH,MLR,"[0.6131822671194067, 0.5949051062216947, 0.6283159864577154, 0.5378872593325048, 0.5642541031256436, 0.6243869628778957, 0.6490833983349448, 0.6220713101379427, 0.6310067398477661, 0.5906293428470855]",0.3655778666260053,"[0.4278563652362749, 0.4950119640607662, 0.4311238735391235, 0.3453877935461991, 0.3887311382862835, 0.22078251403480453, 0.5454485487588336, 0.5524459929221557, 0.039937631195810175, 0.209052844679802]",298,TEST,0.3161155286804165,0.4150402045715941
spatial,15,C,GROWTH,RF,"[0.4565041864158472, 0.4273601435650819, 0.4237639042503334, 0.47720997599660353, 0.47930634635394154, 0.4233429307721154, 0.499836469239327, 0.4844013131825804, 0.48652231697547377, 0.4774935519149852]",0.3067438663059747,"[0.27464429696252557, 0.34226216545865096, 0.38224940062949764, 0.2928904720206936, 0.299450985362002, 0.21886378527229378, 0.3262167277330933, 0.32471814095869267, 0.33343911320390374, 0.27270357545839385]",298,TEST,0.2931296555621351,0.32035807704981434
spatial,15,C,GROWTH,SVR,"[0.721651921893214, 0.7135014849431358, 0.6836073700704979, 0.656861517626866, 0.7228417486030931, 0.6960040570052157, 0.7014619334954428, 0.7313421337207588, 0.6943093160131895, 0.7172124735316245]",0.389017300715354,"[0.4344214159424671, 0.43511304591084843, 0.483111668961801, 0.3969164957638929, 0.290379924853686, 0.46500004674841344, 0.3200050424244689, 0.35760244201633906, 0.3968236152505993, 0.31079930928102406]",298,TEST,0.3688842963924694,0.4091503050382386
spatial,15,C,GROWTH,MLP,"[0.7103045013726242, 0.6545155344730982, 0.6664662366578809, 0.6749612744253142, 0.6692553599315958, 0.6729205143234515, 0.7052502794553865, 0.7091509304762333, 0.709712622923295, 0.6796062299146102]",0.2789817524268177,"[-0.02245754752987894, 0.4691919360759832, 0.3985831892136419, 0.49843974205122976, 0.5880940446369987, 0.4185377700690094, -0.6179031797745567, 0.3149894347978137, 0.3106152843660974, 0.43172685036183867]",298,TEST,0.17246560108088332,0.3854979037727521
spatial,15,C,GROWTH,MLR,"[0.633166713076937, 0.5934628525543353, 0.5690127243110726, 0.5543344461264846, 0.5919169123444316, 0.6092102325552282, 0.5843180430947343, 0.6069559958253405, 0.5759620714463969, 0.5688366759227623]",0.4684263829945647,"[0.4185886340579572, 0.5509215002762331, 0.531048386218441, 0.5137708975317199, 0.546585587154797, 0.3841709437077975, 0.4329723368146917, 0.27876165058307245, 0.5073700793806305, 0.5200738142203063]",348,TEST,0.4419899507699228,0.49486281521920655
spatial,15,C,GROWTH,RF,"[0.4410731598923725, 0.4242745122922986, 0.440397572114541, 0.3736993310196466, 0.4616016560088856, 0.3981164589607944, 0.4147989350543615, 0.4022885757241591, 0.4814933531869058, 0.38844094630337944]",0.3191691434222109,"[0.3104318745822555, 0.39261174328676507, 0.4024279901137333, 0.31822890971419193, 0.2618341638264825, 0.3091851700761542, 0.3588428424471345, 0.28772810875150034, 0.25544109381993363, 0.29495953760395754]",348,TEST,0.3040034041003174,0.33433488274410444
spatial,15,C,GROWTH,SVR,"[0.6628728802206358, 0.6952919195704768, 0.722144139042058, 0.6854306591304192, 0.7062102891836798, 0.6988177902982485, 0.6805429686757198, 0.7026875977286067, 0.6400744355635475, 0.6492886597143273]",0.4076389737802484,"[0.4663596236771257, 0.4390579879267015, 0.3272053796197272, 0.36712594686986877, 0.41072471553726286, 0.4146716390884233, 0.38049734002207836, 0.4412422590129904, 0.41442677531305017, 0.41507807073525615]",348,TEST,0.39556736193615505,0.4197105856243417
spatial,15,C,GROWTH,MLP,"[0.6369728664710046, 0.6558124800833548, 0.6497712788264254, 0.6533759196382944, 0.6233526826515585, 0.6855942057435314, 0.711924739150873, 0.6301118707133686, 0.6793149411490093, 0.6792832802981446]",0.4533276082997925,"[0.4385821720682477, 0.3820448904019199, 0.5874171721605684, 0.6058280067164361, 0.4600888925821979, 0.4537979911837394, 0.3423134923588067, 0.49756849010651116, 0.3632277549878835, 0.40240722043161326]",348,TEST,0.4265744343445312,0.48008078225505385
spatial,15,C,GROWTH,MLR,"[0.5856541651196896, 0.5386160108186495, 0.6029467443816283, 0.6279612485658554, 0.5772902468807549, 0.5962996401868832, 0.5756089081546485, 0.5902921155022366, 0.6077407106287613, 0.5654427423201532]",0.4148700018065489,"[0.3467709054592707, 0.5177985486250323, 0.3834650014411284, 0.3314247271764581, 0.45314078366103594, 0.3980358397721959, 0.4991467486526402, 0.3835000487215723, 0.430140121067102, 0.40527729348905417]",398,TEST,0.39661047198092464,0.4331295316321732
spatial,15,C,GROWTH,RF,"[0.4373984119355625, 0.4380136861807167, 0.42582933598390216, 0.4424378118520407, 0.43895810562026305, 0.4399472470779434, 0.40179575784761046, 0.45216711440250323, 0.40606559017944244, 0.4263866345947538]",0.3407721222058397,"[0.297709192778027, 0.3500830522902949, 0.40680184977994704, 0.3032175201294577, 0.42014785023510115, 0.3000862869971612, 0.3847093495649767, 0.20124949225407196, 0.3534524965654441, 0.3902641314639156]",398,TEST,0.32085365819670003,0.36069058621497935
spatial,15,C,GROWTH,SVR,"[0.678856936182403, 0.6614266831020048, 0.6848640605556093, 0.6921164844900162, 0.6610819023831229, 0.7225286914324001, 0.6686189137981676, 0.662241827955813, 0.6714020302780286, 0.6438113623009412]",0.4290305575053261,"[0.49054877695126264, 0.41032249563672596, 0.43646791257527373, 0.4425655963931221, 0.3543806369617952, 0.3880851486113994, 0.47056371796543484, 0.4536639673010866, 0.3792104814714832, 0.46449684118567725]",398,TEST,0.41572873916062647,0.4423323758500257
spatial,15,C,GROWTH,MLP,"[0.6644953350508489, 0.6684313728075444, 0.6396626285069369, 0.6623689563384629, 0.6667271240060421, 0.6548956491729676, 0.6587303809023228, 0.6788798750139584, 0.6430104199533511, 0.669754867228892]",0.435517728928824,"[0.44595993439017256, 0.43941841237102164, 0.49961900678351456, 0.4541242879713775, 0.3911188849305174, 0.48642197047301083, 0.37197141727829863, 0.3373783433292594, 0.4678128092367151, 0.4613522225243525]",398,TEST,0.41985829151700343,0.4511771663406446
spatial,15,C,GROWTH,MLR,"[0.5853542514945584, 0.5198491762228088, 0.5917709288336417, 0.5879616840604027, 0.566123907821181, 0.5811791948948196, 0.556029617707203, 0.5643799047085735, 0.5579643298140864, 0.5656035739338572]",0.41299702533440696,"[0.4340406234776747, 0.5710878839978693, 0.45330524211250267, 0.32606722227698326, 0.21624857420697896, 0.45294603357889063, 0.46763735900239267, 0.31399882406456836, 0.4226481101367515, 0.47199038048945796]",448,TEST,0.38278402462208405,0.4432100260467299
spatial,15,C,GROWTH,RF,"[0.3636283543691238, 0.3719203096399446, 0.4241152358925564, 0.45243562783806335, 0.45480292223211694, 0.4387631577330833, 0.43111136559571206, 0.4335129310195871, 0.42966833706808305, 0.4647595612015627]",0.3350104610762954,"[0.2935596901197216, 0.3613852972047429, 0.36666838668045054, 0.30947967522803954, 0.3448229671252947, 0.3549653249693918, 0.33936544686540604, 0.33598381033854197, 0.36301471032344956, 0.2808593019079153]",448,TEST,0.32590067245831755,0.34412024969427324
spatial,15,C,GROWTH,SVR,"[0.664614283350462, 0.6890769682174446, 0.6641821860391037, 0.6984800592704107, 0.6840100835655651, 0.6632736414298801, 0.673946394826967, 0.6891740945886857, 0.6730567767857301, 0.670566133479173]",0.4366413946080218,"[0.3935754454145264, 0.3591322037594433, 0.4911649746443467, 0.3711488245049037, 0.48284496976821, 0.5099712202318055, 0.4403272679582255, 0.3699257051593856, 0.48729467747348354, 0.4610286571658885]",448,TEST,0.41924554902084193,0.4540372401952017
spatial,15,C,GROWTH,MLP,"[0.6339990062394685, 0.6632789932826074, 0.6142468451392896, 0.6342016565145189, 0.6911128882079425, 0.6265339625863946, 0.679297487077729, 0.673228535125117, 0.6693673544793732, 0.655139209984481]",0.4577129981216035,"[0.46501443845237633, 0.44474337354441584, 0.49000875810753863, 0.5230969241224217, 0.3374014007217493, 0.5097324979122893, 0.38770946557797104, 0.45350345103301704, 0.48171685201822345, 0.48420281972603185]",448,TEST,0.440708111936125,0.47471788430708195
spatial,15,C,GROWTH,MLR,"[0.5525869307654334, 0.5427340835985399, 0.5930218130091078, 0.5473067788149015, 0.5961059769569679, 0.5482292044763123, 0.5559460087321832, 0.583103538174657, 0.5880654029149278, 0.5507742849362844]",0.44995619404877774,"[0.5214576835833153, 0.47642247447592556, 0.3555298987272687, 0.525959873826535, 0.33315990900402037, 0.5330071358623588, 0.5082647509413611, 0.42673523542953573, 0.36285226819518146, 0.45617271044227503]",498,TEST,0.4270194369914121,0.4728929511061434
spatial,15,C,GROWTH,RF,"[0.4571695139332157, 0.46671555154006716, 0.43492555942351496, 0.4213615285770237, 0.3887026372758683, 0.44792779720018283, 0.42838553622238495, 0.43013452513756867, 0.3919623656315465, 0.42266279076487867]",0.33493288798153065,"[0.28890717437763125, 0.2748439256652524, 0.3052925878123848, 0.33890685239449514, 0.3552962009100983, 0.31207992454279243, 0.3550518918194109, 0.3431450610927307, 0.43732534885128904, 0.3384799123492218]",498,TEST,0.3213206422185811,0.3485451337444802
spatial,15,C,GROWTH,SVR,"[0.6433631641445666, 0.6492609590721885, 0.6751478660296041, 0.6914840364787638, 0.6365722073020363, 0.7028768159681289, 0.6774500932385152, 0.6695196049636636, 0.6675208965860877, 0.6692233844479223]",0.4438256966204672,"[0.5046649072878121, 0.46564089371577966, 0.46331879997478864, 0.4135481571783308, 0.5363378407257181, 0.40851229945886003, 0.4260610720673962, 0.3469069205840267, 0.4747281655223825, 0.3985379096895768]",498,TEST,0.4270941895331561,0.46055720370777836
spatial,15,C,GROWTH,MLP,"[0.6509366195954093, 0.6151044021163499, 0.6538487444561634, 0.6571635296694467, 0.5996669090840238, 0.6551064305035185, 0.6482004649889939, 0.6423112120624761, 0.6636638952534926, 0.6652362695096332]",0.4595970178123861,"[0.4904294130124065, 0.552034513664788, 0.43555238966973775, 0.4505248958113579, 0.6614675814782711, 0.2853553208142182, 0.35892163886030704, 0.4808728248185993, 0.4450471349640699, 0.435764465030105]",498,TEST,0.42916092907305126,0.49003310655172094
spatial,15,C,SYMMETRY,MLR,"[0.41725261798924673, 0.5231369929022891, 0.3914768386468752, 0.46259295261259903, 0.45209254063921056, 0.3308584657893049, 0.5924714833451131, 0.5031479505923957, 0.44019710621262653, 0.3257559146318989]",-0.4356842735412131,"[-0.12068367574990568, 0.1979784099197236, 0.28875862229620364, -1.0990730900513164, -0.44032693742548057, -2.2457191318440377, -0.4406438476056278, -0.800915046939378, 0.2697511114762836, 0.03403085051140409]",50,TEST,-0.6721920586610589,-0.1991764884213673
spatial,15,C,SYMMETRY,RF,"[0.687917701902165, 0.804504068230188, 0.5980540696835694, 0.6270767714626723, 0.6318122134995388, 0.6241812381692102, 0.5466448769216095, 0.5508364267398551, 0.5919838212798971, 0.5401427925430007]",0.07355430110695281,"[0.012760667527608294, 0.2651974970009754, 0.4591922174766858, 0.2819208956512571, -0.060488697606029485, 0.24746993258648142, -0.5100878978975651, 0.1558071244414554, -0.25459813016556154, 0.138369402054221]",50,TEST,-0.01247238963047581,0.15958099184438143
