feature,timepoint,context,response,model,train_r2s,test_r2s,train_rmses,test_rmses,set,r2_mean,r2_se_lower,r2_se_upper,rmse_mean,rmse_se_lower,rmse_se_upper
topo,13,CH,SYMMETRY,SVR,"[0.49396512968686934, 0.4693492790756112, 0.48852928511308347, 0.47200210865773407, 0.5085968562538052, 0.49021980571531, 0.4762474333662273, 0.46249871345024873, 0.4976447527308785, 0.48255727844148355]","[0.27404962588780435, 0.4053180472524657, 0.35597769283627556, 0.3653782369249141, 0.21595942831966064, 0.3109940383196682, 0.3782629657754757, 0.38489257681901434, 0.2753665142292445, 0.367492759405609]","[0.11433383602311904, 0.11557052284314177, 0.11451629433506857, 0.1150041378278012, 0.1141790022946363, 0.11419099675141464, 0.11366575424221452, 0.1183533266140775, 0.10941413375602095, 0.1160973492890911]","[0.13388203232901993, 0.12512236206643923, 0.12720749924934915, 0.12994840393151383, 0.13460679346367188, 0.13199230165419787, 0.13065637368584448, 0.12024065298072141, 0.1457649808962428, 0.12373485406886187]",TRAIN,0.4841610642491251,0.4798802798669729,0.48844184863127726,0.11453253539765858,0.11385742326419258,0.11520764753112457
topo,13,CH,SYMMETRY,MLP,"[0.520218037382621, 0.5192365261909427, 0.525214723952145, 0.48141344290329113, 0.5290955221380967, 0.5240452571450172, 0.5421343146086939, 0.46969509399828635, 0.5340446515777457, 0.49441675902349136]","[0.34156515639039, 0.36001766916054556, 0.3234036853551364, 0.4366367661428844, 0.34172738548948123, 0.28613571509354396, 0.2569971880269173, 0.4649124104948644, 0.25852219919873487, 0.36502084088680675]","[0.10825443730315124, 0.11092978425185979, 0.10413565118264241, 0.1143266262422673, 0.10859338799741271, 0.11267845872842269, 0.10962842390767286, 0.11599229425507089, 0.11206733700057778, 0.10995647749017556]","[0.13445953122415466, 0.12700603912332958, 0.14492021498426552, 0.12158047883083198, 0.13215576210065622, 0.12757650832678302, 0.13276534616392036, 0.11767677123232376, 0.12783382329927728, 0.13466511255934344]",TRAIN,0.5139514328920332,0.5067944411618365,0.5211084246222298,0.11065628783592532,0.10964540324043497,0.11166717243141568
topo,14,CH,ACTIVITY,MLR,"[0.29948707484393333, 0.30006253628899815, 0.3072062558382913, 0.30243232598785474, 0.2949824526956337, 0.2757251548073578, 0.36015268498339736, 0.30142157930522484, 0.26450654597046497, 0.2832869196987189]","[0.13668524906693125, 0.19963444932592989, 0.145831472233526, 0.1803532040814394, 0.14373688746092905, 0.2244814283150074, -0.012350058570527622, 0.056782435924888186, 0.21785921063037972, 0.2174853516996661]","[0.2925083805880306, 0.27368376202148115, 0.27046476045565787, 0.26878615623899976, 0.2778075298070016, 0.2919300954924614, 0.2724579935255283, 0.2979555418171965, 0.2917944663629598, 0.27482302165546246]","[0.2820503108544401, 0.31948669502764476, 0.3340870751867691, 0.33289548112615885, 0.3227435221100358, 0.2811289063155979, 0.3283202138684013, 0.2691195625083753, 0.2894564136258473, 0.3206551388147429]",TRAIN,0.2989263530419875,0.29129712714506206,0.30655557893891294,0.2812211707964779,0.277918988275414,0.2845233533175418
topo,14,CH,ACTIVITY,RF,"[0.25595219199799735, 0.22221002341095364, 0.2202075002750261, 0.19116594048815272, 0.250443851474193, 0.26844508735716677, 0.2483638207806771, 0.27190458206930535, 0.23605538406873394, 0.24001296869853428]","[0.1409630108400407, 0.17017161164433947, 0.18694551294730077, 0.23807809669105018, 0.11087897299846439, 0.18370112765709645, 0.19985397844552832, 0.12025522061054794, 0.12719834874874547, 0.13490139175639093]","[0.2788107133099224, 0.3031861469885621, 0.30895870041249573, 0.3143152876638144, 0.29722996549735453, 0.29185137556248325, 0.2874414854102224, 0.2788405315309614, 0.2582703406664577, 0.29004938179322476]","[0.3386471800139272, 0.2901459103470462, 0.2721841030088734, 0.2636952410716564, 0.30156269416106996, 0.29327740866469254, 0.30971346914163705, 0.3356532787911541, 0.3852103451438838, 0.32084311053436215]",TRAIN,0.24047613506207405,0.23315028350007208,0.24780198662407601,0.2908953928835499,0.2859605410049719,0.2958302447621278
topo,14,CH,ACTIVITY,SVR,"[0.28234561892267585, 0.3155555981273114, 0.29762990479289575, 0.24563463315561118, 0.24458507600299506, 0.27385070067680994, 0.24125500557438873, 0.31291314600368725, 0.2332806978623203, 0.250434834388506]","[0.11516866907425494, 0.10149033537674235, 0.12713897580674915, 0.23821481787433374, 0.19804225905123007, 0.13960261421648945, 0.22274472317413685, 0.10319067490762468, 0.2674847572303778, 0.2275202101466458]","[0.26980573847302236, 0.2543024830297174, 0.26447230215129836, 0.2930835824680333, 0.3063846951349374, 0.2820737864197518, 0.30255373487545406, 0.30102941676116624, 0.30562172666600396, 0.290958678241327]","[0.35132396649160674, 0.373423755258487, 0.35338048981429504, 0.2916457393034583, 0.26477792841972575, 0.3233310306912318, 0.27258155908549536, 0.24429794259330165, 0.25725747919040015, 0.2963672678740946]",TRAIN,0.26974852155072016,0.2604512966581169,0.2790457464433234,0.2870286144220712,0.281451441096788,0.29260578774735446
topo,14,CH,ACTIVITY,MLP,"[0.5597931007497016, 0.45611477589062777, 0.5339774532823588, 0.25175978053746295, 0.3792612773771862, 0.4855871194779323, 0.5909375798217743, 0.5634380661682006, 0.5093745570866629, 0.5113229507969868]","[0.044172700316703506, 0.1545299054731375, 0.004232257548250962, 0.24290671183760992, 0.25109693523102705, 0.28210845704642795, -0.08438447408641947, 0.07820029319783439, 0.08300190199666546, 0.07429795258921723]","[0.22894621654797673, 0.23739768190181146, 0.23662161056543854, 0.27399471506087786, 0.2527828292686392, 0.2506799726987591, 0.21517349751222178, 0.2314990495114554, 0.24891123575068427, 0.23404803031356705]","[0.3079655303042042, 0.3383346474744167, 0.310007694828542, 0.3287585460599283, 0.32029716083996035, 0.256408167931182, 0.34932214007480084, 0.2888647951292784, 0.2729296310290816, 0.3273636176991708]",TRAIN,0.4841566661188894,0.4536502105951924,0.5146631216425864,0.2410054839131432,0.23614048404877672,0.24587048377750967
topo,14,CH,GROWTH,MLR,"[0.5858147810075596, 0.6143774904618193, 0.6339181234470456, 0.5972328842201061, 0.6144303080451419, 0.6015427474782281, 0.6053733870269291, 0.6195520617652024, 0.6417538422906445, 0.6229855951968478]","[0.5066870830288592, 0.3450205806057782, 0.3802565275939964, 0.5283989774603517, 0.4624209358997017, 0.42707278320605824, 0.45518506654437985, 0.40970027957368915, 0.24498791698272626, 0.46111148246125455]","[0.22860229629503045, 0.22530718643082412, 0.22745969761982238, 0.22737785447648942, 0.23306847433316066, 0.23665227507665257, 0.2274072787512571, 0.22746794025059705, 0.2314116474804062, 0.22688142026877947]","[0.2707208121162763, 0.2990068114016278, 0.2647741829702073, 0.26001196188649095, 0.247682170564881, 0.254152028834758, 0.272197190992349, 0.2727363271086379, 0.26692017420535497, 0.2598574586534967]",TRAIN,0.6136981220939525,0.6086156675601673,0.6187805766277377,0.22916360709830194,0.2281203935825877,0.23020682061401618
topo,14,CH,GROWTH,RF,"[0.693063209083614, 0.6420357339025009, 0.6269584927982106, 0.6305412303193719, 0.6448211944504609, 0.6470072793927343, 0.6360880955136213, 0.6275326384111968, 0.6417826195755, 0.6438658765926973]","[0.28016833220192805, 0.4112663859413469, 0.36350457587293317, 0.37279067891215023, 0.29795670369056604, 0.287824270616273, 0.40277747284778354, 0.2674498162867126, 0.3172667621832995, 0.3209817321301306]","[0.2019097462818161, 0.2041884442062764, 0.22213759693175594, 0.22132725313075022, 0.21338055263010058, 0.2177555370494071, 0.21294881819627917, 0.1905004827151726, 0.22364019337267915, 0.22374889054513286]","[0.31051390414105956, 0.31630373900358844, 0.2924672091895211, 0.2904343776356535, 0.3171629183980235, 0.3047108777036235, 0.30223626207623144, 0.38706078474252176, 0.28083551470828844, 0.2804560666625495]",TRAIN,0.6433696370039909,0.6376889154073568,0.6490503586006249,0.21315375150593704,0.20982061051927936,0.21648689249259473
topo,14,CH,GROWTH,SVR,"[0.5630461097723372, 0.5857241699074371, 0.59637652379568, 0.565504302786429, 0.5533381606328505, 0.5539593138550776, 0.5290970057953535, 0.5813758236127022, 0.5877877912295981, 0.5700745192534453]","[0.4967381318032644, 0.44849339587534987, 0.4748744639200002, 0.4734707666277205, 0.5097481650772255, 0.5092966254547393, 0.4992292959611818, 0.46910677163753023, 0.46529052512587, 0.5118853364230233]","[0.2465031171011273, 0.2372223612997191, 0.23582231154696076, 0.23284420068769962, 0.24649494564408106, 0.23634604682608643, 0.24202249546966562, 0.23449689760343187, 0.22749470953353815, 0.23512657776624193]","[0.24502974610202033, 0.2636071209595745, 0.25278497507671577, 0.28158573086658545, 0.24881091381919587, 0.2724078762043043, 0.27591976834594467, 0.27003621752819457, 0.28394600194997416, 0.2648572886797929]",TRAIN,0.568628372064091,0.5625897292956976,0.5746670148324844,0.2374373663478552,0.23564004530923824,0.23923468738647216
topo,14,CH,GROWTH,MLP,"[0.9700728806164745, 0.9680352538710801, 0.9698258125148007, 0.963331401722653, 0.958262676871057, 0.9630363649917674, 0.9456217087870383, 0.9602749966685865, 0.972265094032592, 0.9660068239324864]","[0.3247644078595754, 0.4552562278789587, 0.3923630519311565, 0.3524577671076, 0.3284206742102086, 0.19473751337681555, 0.2705009921331153, 0.3453184044465517, 0.1646571513989339, 0.5299878171409236]","[0.06427576975239783, 0.0648217093295248, 0.062470836911380154, 0.06697206981343763, 0.07587163102968711, 0.07216703711507041, 0.08647211365756538, 0.07355872809456628, 0.06330529104119592, 0.0664447048539282]","[0.28593552380601617, 0.27329767058318233, 0.2937973678300393, 0.3178007183416174, 0.2847823619848128, 0.3030700552150705, 0.29959388659199915, 0.2871804395703071, 0.29864173228732016, 0.25676456721601454]",TRAIN,0.9636733014008536,0.961340267374828,0.9660063354268792,0.06963598915987537,0.06738934821897627,0.07188263010077448
topo,14,CH,SYMMETRY,MLR,"[0.4489861381932594, 0.46748013795613463, 0.47118098960429533, 0.447966626097941, 0.4790539314428136, 0.4784588723823766, 0.4884549054927607, 0.47220677443533365, 0.4908519148659457, 0.48731192543571455]","[0.4897290903957452, 0.41878501954847647, 0.40779419830017427, 0.4648122764684307, 0.39211130509097314, 0.3306092417668769, 0.3460461283006532, 0.39175895389545656, 0.3632389332299255, 0.3778738812198026]","[0.1210034535543592, 0.1167730726437615, 0.11787940884826588, 0.12096931307365485, 0.11442456547347962, 0.11381002982947966, 0.11538599805995446, 0.11828828568577363, 0.11631929903365985, 0.11394432404098398]","[0.10877250737798276, 0.121721099378281, 0.11825492266749459, 0.11188359481026657, 0.12711748813217594, 0.1350900803636244, 0.1265640754157492, 0.11883946090102586, 0.12162692888233434, 0.1275445115311746]",TRAIN,0.4731952215906575,0.46864968896273773,0.4777407542185773,0.11687977502433727,0.11608392725955928,0.11767562278911527
topo,14,CH,SYMMETRY,RF,"[0.6100743055054567, 0.6051889387758838, 0.6003815295340413, 0.645242316811056, 0.6246543522583947, 0.6046580471951829, 0.597966890514299, 0.6045474003768802, 0.5870575087690368, 0.615567337296643]","[0.3060795803923796, 0.2966852793763892, 0.24130263434361487, 0.18410461676284662, 0.19258945256208837, 0.2602017631871475, 0.23024377859532874, 0.2740808200467223, 0.2925098731183683, 0.2958996589574494]","[0.10083539662272131, 0.09882142136773571, 0.0991251891679401, 0.09383363860199094, 0.09723663037920523, 0.10410368540198518, 0.10065796097012357, 0.09615135912254194, 0.10369653815951291, 0.09606799553860619]","[0.1293144161029837, 0.13779858225006975, 0.1424319456575685, 0.14927617643618665, 0.14559714735693544, 0.12390400471528647, 0.14264871674575613, 0.14863005790454345, 0.13045225719630332, 0.14341804748875556]",TRAIN,0.6095338627036874,0.6047061499172637,0.6143615754901111,0.0990529815332363,0.0980492173654204,0.1000567457010522
topo,14,CH,SYMMETRY,SVR,"[0.5899861484392466, 0.500907798931342, 0.5617500113795677, 0.5216849905539316, 0.5528603304418304, 0.5092508560563012, 0.5488571765672762, 0.5186066672729512, 0.5682819751505371, 0.5562561734974657]","[0.2564139592488375, 0.44213993325337086, 0.32012946037415557, 0.37984077494030966, 0.33001563496054953, 0.4611488549762973, 0.27121757102986066, 0.36050470217406494, 0.19877403348614708, 0.27475536775501863]","[0.1006730573613707, 0.11527701102535733, 0.10842505019811678, 0.11068927330257432, 0.1084162608860822, 0.11195422168218103, 0.10755506592137926, 0.11223332968415994, 0.10455929317647605, 0.10571620591223557]","[0.1429492718434167, 0.11352907078316732, 0.12410182069680396, 0.1256795698083577, 0.12629646864125316, 0.11730997349013111, 0.13571935567179005, 0.1241731392681264, 0.14453002673904544, 0.1385627517480785]",TRAIN,0.5428442128290449,0.5342038552962298,0.55148457036186,0.10854987691499332,0.1072770432341444,0.10982271059584224
topo,14,CH,SYMMETRY,MLP,"[0.522172703051023, 0.5017397037838449, 0.5296528735441406, 0.4995879654443165, 0.5148969804084917, 0.5756043057176434, 0.5297720313778769, 0.5219211396176212, 0.5065094539278123, 0.546837351710509]","[0.4199161697268903, 0.4683315415474434, 0.4253772606795726, 0.471202556636764, 0.46925911864760383, 0.34021972769195874, 0.33750320317807003, 0.39526544577256384, 0.44689215873521715, 0.3637957773808731]","[0.11088262811139853, 0.11212667488801077, 0.11170295316620148, 0.11127272281320438, 0.11266588072338833, 0.10293160199556473, 0.11074382089679027, 0.10977660942426055, 0.11556786995340272, 0.10681425912632476]","[0.12069767095650451, 0.11831433681316411, 0.11576804638810224, 0.12033109564294507, 0.1133061886975679, 0.13339488800837063, 0.12620497535542305, 0.12631108387813286, 0.1101713802032794, 0.12978936858169038]",TRAIN,0.5248694508583279,0.5179918248577904,0.5317470768588655,0.11044850210985466,0.10941587161509435,0.11148113260461497
topo,15,CH,ACTIVITY,MLR,"[0.11819319843004861, 0.09928062980445618, 0.05422713415431213, 0.15517570594333474, 0.17249952419096148, 0.11992555935480687, 0.09409378281026748, 0.04728020464078342, 0.15598816058778164, 0.13883655910315085]","[0.14293988131721436, 0.11740856620885842, 0.07868615360947495, 0.08740845264448482, 0.03350538754211152, 0.1016777595832773, 0.118195863204697, 0.10363088564330436, 0.04954478416033725, 0.10099356084287481]","[0.3312932864954028, 0.30788747441032716, 0.305333166815217, 0.31150505360744307, 0.3208298641506188, 0.30295373145579807, 0.3183175039006676, 0.31878084052211453, 0.32825459866117324, 0.3156730040348942]","[0.2725941637025931, 0.3411342050349079, 0.36624690670365595, 0.3165897220562607, 0.29094897299653655, 0.3473790937493502, 0.3209316748293174, 0.33967741014870084, 0.27215062962264597, 0.3106882465316596]",TRAIN,0.11555004590199032,0.1028365074260862,0.12826358437789442,0.3160828524053657,0.31327120940702063,0.3188944954037108
topo,15,CH,ACTIVITY,RF,"[0.19364601290712502, 0.22773899561265698, 0.2355602182399371, 0.21052271943592937, 0.19196784368674735, 0.24703530216114689, 0.21220012723611126, 0.215458461491722, 0.2053267265168195, 0.22516148822958004]","[0.2117356252061593, 0.13026966902611736, 0.0815023954832893, 0.16269827009040794, 0.19548118766425593, 0.10316304549783539, 0.16165182757882923, 0.1272631225093498, 0.11834762539705967, 0.08944214066754608]","[0.3156999688542059, 0.2991064297209316, 0.30044102708914, 0.30543268425082765, 0.31151011262858286, 0.3104429340764188, 0.30749868971243216, 0.2993565182434175, 0.30537357485534833, 0.31402734498889756]","[0.26415936026086506, 0.30540177004250535, 0.3064248405946825, 0.2920819056319443, 0.28030722086583565, 0.2653276291640088, 0.2856795704441482, 0.3114930396314271, 0.30252691953879407, 0.2692700963318535]",TRAIN,0.21646178955177756,0.21116906487660683,0.22175451422694828,0.3068889284420203,0.3050826992281011,0.3086951576559395
topo,15,CH,ACTIVITY,SVR,"[0.22553419425700394, 0.19286434786571593, 0.1710978405750948, 0.20604874275475593, 0.2159045555414687, 0.25245694292546295, 0.24077115869220977, 0.27457826872479707, 0.21521164701488948, 0.22166719084307285]","[0.12025693413686012, 0.22416673967668377, 0.17409267583599974, 0.1889089342181809, 0.14374480968009284, 0.1238783444399697, 0.14255123164260308, 0.10071246369532261, 0.10157276191809372, 0.08950198470056114]","[0.2983590045540779, 0.28371369121655254, 0.28702562717974683, 0.31142733944775947, 0.2979924527064066, 0.29839977100295223, 0.2816002150372565, 0.2914214852538261, 0.3041273345006838, 0.283493903915926]","[0.3099009123024161, 0.3346609615006492, 0.3454784945817187, 0.27293862992842294, 0.31098556022963864, 0.295447622367989, 0.33848300009413507, 0.3053014677688999, 0.3034058510876423, 0.3517263689490697]",TRAIN,0.22161348891944715,0.21276297574650221,0.2304640020923921,0.2937560824815188,0.2907808342970435,0.2967313306659941
topo,15,CH,ACTIVITY,MLP,"[0.4748558708912036, 0.5079755743138363, 0.5119106526715975, 0.5318684104029008, 0.4149143508440385, 0.516867683098835, 0.533162497013672, 0.4433492015007957, 0.38685062749662336, 0.34499589345591775]","[0.19329770485581854, 0.15360786068590804, 0.13874806194027667, 0.11321460433819985, 0.2005211740226175, 0.1253484239174797, -0.08285922752741781, 0.23501587619312292, 0.2616075300139835, 0.25709274774318536]","[0.22978597187751995, 0.23551822707844888, 0.24102485748811966, 0.22967031206942096, 0.23749927239712162, 0.23888921151971398, 0.242724421568123, 0.23653782884847677, 0.25627018142462116, 0.25563483645037643]","[0.3378964184837356, 0.3116268074013877, 0.2931375014456311, 0.31915207625214, 0.34828366606841643, 0.2961047096495658, 0.30021089850555366, 0.33015947469132334, 0.3070182970423318, 0.32678188736963837]",TRAIN,0.4666750761689421,0.44682312540658153,0.4865270269313027,0.24035551207219424,0.2375860986645181,0.24312492547987039
topo,15,CH,GROWTH,MLR,"[0.5551561723022068, 0.5570464312170975, 0.5695891419597453, 0.5524976020587864, 0.5903035813209592, 0.5942204706384555, 0.5581212968918033, 0.5827216695576469, 0.5976187639824551, 0.593667913261192]","[0.4996710334001143, 0.5496345300960391, 0.493224003671081, 0.6122042395733726, 0.4590236644607355, 0.46672326697433175, 0.5533201032492633, 0.4856518007080185, 0.4614096324869711, 0.4847619115271664]","[0.23504534272013164, 0.23250406228667755, 0.22938657028503526, 0.24081000908443992, 0.24353010347286175, 0.23695099132791897, 0.2439212773250155, 0.23433940414837998, 0.24015884784730768, 0.24135061665534427]","[0.27589855962649823, 0.2679414838807656, 0.2836493196620593, 0.23469105420658723, 0.23792872314982316, 0.25462739118047484, 0.2407322882017649, 0.2645539235149826, 0.24068712089252697, 0.23769716228057908]",TRAIN,0.5750943043190347,0.5695626726824041,0.5806259359556654,0.23779972251531126,0.23632780964576722,0.2392716353848553
topo,15,CH,GROWTH,RF,"[0.8013855970942554, 0.7810579523130252, 0.8104644726301904, 0.7707627325829404, 0.7676170983139199, 0.8133034479682038, 0.8014676477596122, 0.805139209723891, 0.7838776729286626, 0.7929365565548901]","[0.2630541859451788, 0.367936761334977, 0.28470384306171814, 0.4126436037254142, 0.4746782033149932, 0.3146528080392983, 0.36811667592379727, 0.3608286274723169, 0.35211215778861493, 0.45519522540847324]","[0.17111304242896203, 0.15591500661977842, 0.1678174052653015, 0.16222901131577933, 0.1791828198456204, 0.1611145358976817, 0.1652445963569467, 0.1633894747306403, 0.17523341798884046, 0.17238374453024033]","[0.2690798757105603, 0.3348226800760353, 0.26364559832939444, 0.3156055262683915, 0.2530719094217186, 0.28574081486036873, 0.278035615029602, 0.2821325932229359, 0.2705968826224301, 0.24346093632803012]",TRAIN,0.7928012387869591,0.7879321078657504,0.7976703697081677,0.16736230549797912,0.16522253208328505,0.1695020789126732
topo,15,CH,GROWTH,SVR,"[0.6254452295509633, 0.5979331524744418, 0.5676812563103841, 0.6167000771155784, 0.633609246937418, 0.6040972647949434, 0.6481101640224272, 0.5986883497901405, 0.5889792666671221, 0.625627976084532]","[0.544234118757903, 0.5603575823333052, 0.5886058209583496, 0.5146265803318056, 0.48839933883640185, 0.5394278432844468, 0.47656271807288786, 0.48667068330519436, 0.5058115831445593, 0.45568006463181676]","[0.2369372501004671, 0.23017612419116174, 0.24173771116382756, 0.23360942849112248, 0.22756627518341252, 0.23386758438053518, 0.20572012203078974, 0.22333235620598682, 0.224922247086569, 0.22753472162665195]","[0.20226782812615024, 0.24533522261138646, 0.2304112602946432, 0.23312041414881018, 0.24229273823104724, 0.23528119279901208, 0.2923188957581079, 0.2804762277325214, 0.27731254197843275, 0.25738494465811834]",TRAIN,0.610687198374795,0.6035640738270027,0.6178103229225873,0.2285403820460524,0.22560037218915527,0.23148039190294953
topo,15,CH,GROWTH,MLP,"[0.9131415354312387, 0.9075541350256313, 0.9004274935939329, 0.876459158110071, 0.8941018401096222, 0.9005767832296824, 0.9003572112626299, 0.8972149109798704, 0.9006390477401497, 0.91456012037539]","[0.3957083804901107, 0.4772709469548576, 0.48488804172873334, 0.5822101785474467, 0.6538712472934983, 0.5956944702519402, 0.5988555663132717, 0.5038368782653593, 0.5474768332557981, 0.531117915290622]","[0.11247387240495053, 0.1078607964072213, 0.11653681572721535, 0.11620577304289169, 0.11249974799188882, 0.11802496852238413, 0.11287596571943113, 0.12064254063479263, 0.11696632381509997, 0.10826297309814376]","[0.24993102610787046, 0.28066781368942995, 0.25483809210202973, 0.27932396014422867, 0.23721597049257737, 0.21802335365232414, 0.2420127383148175, 0.23789691230274712, 0.2359561412727711, 0.2410357602001357]",TRAIN,0.9005032235858218,0.8972829792869449,0.9037234678846987,0.11423497773640193,0.11298470540180458,0.11548525007099927
topo,15,CH,SYMMETRY,MLR,"[0.5093314583317395, 0.5237748699000766, 0.5153744060274005, 0.5049765791591709, 0.49763985878867756, 0.479063289046036, 0.5137906876013174, 0.4991761495359308, 0.4781502024009333, 0.4740628872825232]","[0.3740957929056843, 0.43482625046292545, 0.4418334989258542, 0.43961889644219554, 0.47710335095035117, 0.49368384697152634, 0.47040040718755227, 0.4453882946909211, 0.5262933362937265, 0.42530028163826306]","[0.11388790423020351, 0.11185834051958037, 0.10802109311906948, 0.11191492968328087, 0.1127187679677041, 0.11900786542920781, 0.11114206873027553, 0.11389381407219838, 0.11706870957866476, 0.11420814461515438]","[0.12049531201751947, 0.11608419503599919, 0.12607281592091132, 0.12105009307975607, 0.11697876190829934, 0.1048332306411577, 0.11720236539253268, 0.11662782018838966, 0.10651400180603728, 0.12534927163327084]",TRAIN,0.4995340388073806,0.49434153126929664,0.5047265463454647,0.11337216379453392,0.11244960239045497,0.11429472519861288
topo,15,CH,SYMMETRY,RF,"[0.7981046857732988, 0.7977047395423364, 0.7733677771248336, 0.7732848535152934, 0.7852190358992295, 0.8000876212848443, 0.7846928932835935, 0.803851644929317, 0.8047585485553669, 0.7971975742493942]","[0.262419327263295, 0.30526751390464335, 0.330632720351956, 0.3096230760988524, 0.24467310890685567, 0.22789090088729025, 0.3159785558809647, 0.137903466097814, 0.250490754820729, 0.2288552786168192]","[0.07433674773585984, 0.07277964792855482, 0.07913551292095802, 0.07676674736591589, 0.07326095338521582, 0.07058976829534151, 0.07331824656496418, 0.07309071583032821, 0.06988707716455465, 0.07074834285602911]","[0.1255633741937358, 0.12947914072666614, 0.11761458720430347, 0.12997725961725232, 0.14242210826842056, 0.14252105947008564, 0.13353698884280332, 0.13674921473833485, 0.1416642998311169, 0.14586688221946534]",TRAIN,0.7918269374157508,0.7882745158474879,0.7953793589840138,0.07339137600477222,0.07253765664487523,0.07424509536466921
topo,15,CH,SYMMETRY,SVR,"[0.5722709715700931, 0.5242205007464451, 0.5470429106084309, 0.5735711882502176, 0.539054479794376, 0.5758326605367176, 0.4980081917391662, 0.5612162692373732, 0.5424019533624922, 0.5418647123511338]","[0.3271006798368775, 0.4699776278036928, 0.4142336542513321, 0.3887571354765317, 0.4512539084848647, 0.39115523732794033, 0.542340768797032, 0.3691157842186894, 0.4046344249568542, 0.43300539169945307]","[0.10247399905340786, 0.1132324092613956, 0.10997921677763137, 0.10247862934678564, 0.10840785916132585, 0.1042765969064344, 0.10819921203142685, 0.10686865194124862, 0.10791229770041075, 0.10670061987798535]","[0.1369561501088924, 0.1082368059840264, 0.1153437075790002, 0.13021689047403737, 0.11857942445386206, 0.12435671723638636, 0.11687004463517878, 0.12407362964922036, 0.12339567200371758, 0.1242229744743548]",TRAIN,0.5475483838196447,0.5401966380179128,0.5549001296213765,0.10705294920580524,0.10605097930622413,0.10805491910538635
topo,15,CH,SYMMETRY,MLP,"[0.5803435620348791, 0.5471189900252926, 0.5787263573148704, 0.5981730743705277, 0.5568529699748104, 0.5420017502470107, 0.5641471707022301, 0.5557221669193594, 0.5412412598318305, 0.5478000259107596]","[0.4543421428422181, 0.5110338343344002, 0.39175655195835657, 0.39378631434720957, 0.4580388697084069, 0.5182042328900662, 0.4614426100358936, 0.47862612455015807, 0.44680536254288994, 0.49268703914052514]","[0.1039014415736001, 0.10776460504479059, 0.10395165285868542, 0.10078224156169749, 0.10791602520285455, 0.1111295727917819, 0.10791502173457339, 0.10276385441481861, 0.10951290674599501, 0.10737090515512134]","[0.11719241915899545, 0.11141648618456224, 0.12414748809343086, 0.12566261150691535, 0.1133937846840602, 0.10340303909193059, 0.10945004621160108, 0.12438196250416568, 0.11576836746012448, 0.11422624274971643]",TRAIN,0.561212732733157,0.5555179955435041,0.5669074699228098,0.10630082270839183,0.10531910444232455,0.10728254097445912
topo,0,C,ACTIVITY,MLR,"[0.37092314311365104, 0.36854799451903086, 0.33915785744312, 0.3651471591920705, 0.3492585877074179, 0.2983168412662681, 0.28822718140552595, 0.3741941462602163, 0.4039598817793705, 0.34269384635401934]","[0.16049870585009507, 0.1912349234974089, 0.2590366180123366, 0.19506007624569743, 0.2564036871368791, 0.3271506065310297, 0.3521716232455554, 0.09502811213484907, 0.04840037103220074, 0.24665519462764873]","[0.2824313130447455, 0.2885158772150741, 0.3007113207960118, 0.2862516793704045, 0.2990837773297262, 0.3117011527835178, 0.31030536103667644, 0.2892941543420867, 0.27577801990032413, 0.3024051855465247]","[0.35366077893352, 0.3313465418104148, 0.30506606359768684, 0.33896008322744087, 0.3032541208817351, 0.28320514770499, 0.2839029314378602, 0.3384250227681612, 0.3736614952556157, 0.30050006669427115]",TEST,0.21316399183137005,0.1845113995184212,0.24181658414431892,0.3211982252311696,0.31205136197510247,0.3303450884872367
topo,0,C,ACTIVITY,RF,"[0.44597220004739235, 0.4269601392500625, 0.46036129053460684, 0.4981072001180916, 0.43591467737394574, 0.47825417140859305, 0.46011511418838746, 0.4706639707997512, 0.46855999633399315, 0.4555169747286484]","[0.338322065925744, 0.31947014085693526, 0.2643992537588028, 0.12881624756935195, 0.2836506884992863, 0.19007772554426505, 0.2259423836864387, 0.11022585781546379, 0.20526184011856263, 0.25786466400319286]","[0.2727854849219423, 0.27369087874582615, 0.2645580891481822, 0.2598813043416238, 0.2747111649472224, 0.26327632022825537, 0.26958924155094105, 0.2616299923423749, 0.26683416114762815, 0.2695029262393885]","[0.2949334732764573, 0.30544316462029303, 0.3214973869862435, 0.33719564326753587, 0.3054830327759995, 0.3282176031719295, 0.3129576890201256, 0.35581638529598664, 0.32300864101462884, 0.31306006016041155]",TEST,0.23240308677780436,0.20974802155155525,0.25505815200405346,0.3197613079589611,0.31446462180709767,0.3250579941108246
