CONTEXT,SYNTHETIC,SPLIT,LAYOUT,SEED,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
C,1,train,Lava,26,-0.113364303455222,10.115434871098799,-1.124205741180385,1.0659236299803283,2.6751153421214537,0.45722473383064466,1.4592400531868541,-0.12337011265455318,-0.8470572639324024,-1.2134541236484424
C,1,train,Sav,69,5.1725227563159875,-2.9956796371957055,1.6403592321195484,-1.4508730210794696,0.36716925034675557,-0.22749636847733126,0.3024539554652579,-0.5665290273802921,0.7558530063423886,-0.40982194751258116
C,1,train,Lav,98,8.915186561090353,-1.000498470720374,2.433316582136561,-2.757663977637023,1.4120133659602168,-0.3516703963215123,-0.1436840218980333,0.1515818371152737,0.2284892320873826,0.5686256883518164
C,1,train,Lava,46,-0.18104200923737487,3.6115617744876753,-2.32807658671289,0.16079255862492034,2.8777982675310567,-0.13818788057589712,1.0092088020446868,0.5934442305764888,-0.3537446339581266,-0.791760255380536
C,1,train,Lvav,43,-4.080118783708278,-0.6084242108112929,2.7950599435868453,0.6508859480662603,-1.344764501337745,0.03507087939955712,0.8834332799988172,0.18098881071578282,-0.17500799049747753,0.8403529560756569
C,1,train,Savav,9,-7.546860306185231,1.4031959294812915,-4.629409839453179,-1.9136418151937777,0.7932797848287577,-0.5589595098474682,-0.2401397533867935,-0.2622200132210436,0.4145337797787701,0.06401360166660716
C,1,train,Lav,99,3.275240454484719,1.5899152623957915,2.5625538364657574,-0.7075282523977983,-0.28006947460390647,-0.4696725593969611,-0.7604158605133658,0.4842847205733234,-0.4625189996348285,0.13126604783228946
C,1,train,Sav,85,2.024319628485001,-2.2780503100388088,0.9123659402475941,-0.46780470814428265,0.27351714777506186,0.4333218390371203,0.49501278177292113,-0.41145347212512884,0.16316179879935483,-0.08280930908286152
C,1,train,Lava,25,4.221907433584923,-1.153857551596218,-2.496025902657943,0.7139544826856837,0.5580852862054763,0.5741869634202819,0.45174720098576887,0.5378142065779273,0.561716479344825,-0.025772906008499623
C,1,train,Lava,87,2.207680845180114,5.8266211493519435,-0.5789571792171201,2.790420936072043,0.450416292896617,0.10276197168454618,-0.4883473103015966,-0.005988709226306843,-0.43528583031879803,-0.709194922521374
C,1,train,Lvav,6,-0.7339921553347097,-2.1658574901370766,-0.028428456073374242,1.1035712449803599,-0.859059924133645,-0.3988695348035845,0.09585491291201831,0.0752406567275622,0.3226452744572198,-0.0632061614485293
C,1,train,Lvav,50,-3.3355683778281495e-05,-1.2632988239323522,0.44824371767743,2.425630680488815,-1.3970113442716685,-0.8137735640131848,0.3693831254000431,-0.3393530680387656,0.3512790618537489,-0.22998314691466276
C,1,train,Sav,6,3.934143223636926,-1.6371428125853367,0.15906205355204528,-0.2851003751151008,-0.5168309741564653,-0.42643715888675676,-0.06939832269998031,0.42033053543303456,0.9312380150387495,-0.598569903491076
C,1,train,Lvav,99,-0.4174100640451635,4.230421100943184,1.2335182092433858,2.7298934872225753,-1.7762971812797406,-0.573161564014188,-0.14852384807912622,-0.08229892535225733,-0.1443540087841008,-0.3710337769321733
C,1,train,Savav,34,-4.932650825218241,-1.1587329510919904,-2.495286233735866,-0.8605057747009625,-1.3949705179279808,1.1329288239386848,-0.09498643551383688,-0.31605578274761476,0.31838285407356187,0.7673379489713436
C,1,train,Sav,1,-1.6206893221819634,-0.5835348903313847,2.954009588419327,-0.12977988037604865,-1.276759123023218,0.3135740963635633,0.6009843656745062,-0.13609017031565054,-0.05790599474116202,-0.3796268466343473
C,1,train,Savav,75,-7.930966827070541,1.671878931448078,-5.0201567050151,-1.9787043770264352,1.440934382107073,-0.9667289970420879,0.2623995825561455,-0.32337408274835755,0.4222543834835977,-0.20012975370324487
C,1,train,Lvav,85,0.340570907855206,-1.031561865420014,0.09193435555672448,1.2742625811776638,-0.9866216281664304,-0.44120258330165535,0.05143099229107981,-0.004359190531083676,0.2461934690286755,0.03167345575870737
C,1,train,Lava,28,3.052327478561757,3.3178748948926367,-1.5895839490256944,1.0045979628719501,0.3091165836369832,0.9629729536536196,1.164349296474441,0.4173305707867515,0.2807095576018134,0.21410196760093753
C,1,train,Sav,3,4.248057700631081,-0.610781177826125,-0.18704018344611986,0.6271354478042848,-0.4325181966626579,-0.5006046887409021,-0.30329378173767907,0.10497076353072429,0.24296350398531377,-0.49970086461295443
C,1,train,Lvav,27,-2.0491556904611743,-1.6342881016592923,1.8639469658835148,1.3562280855605842,-1.1499533337115682,-0.4860139372056274,0.623694602095475,-0.02940572834833359,-0.03327589169518423,0.2561622238844536
C,1,train,Savav,19,-3.449083173762793,1.5153977373047383,-2.484735127669863,-0.22608810567567295,-1.8495235359159161,0.7243328680166546,-0.5377008557176949,-0.24731335998167162,0.1825077426077724,0.16370541428808527
C,1,train,Lvav,23,-3.552725837633579,-1.9861817140268268,1.6315661206637595,1.6921589971695792,-1.3409579720364302,-0.5842328258207753,0.09765577520329886,0.06751336403772877,-0.07824854004658773,0.13481950873874665
C,1,train,Lava,32,0.42592964571972713,0.7171017300585969,-2.23177218270603,-0.09468283504747928,0.8640701346307424,0.47831422554707487,0.9023017794866526,-0.20277441562245455,-0.4683000603930318,-0.24009469559784316
C,1,train,Savav,21,-6.333590730782964,0.1742328479361483,-2.193302102467891,-0.4208969999833665,-1.4604985992944322,0.7584957663880714,-0.8643496033532546,-0.2869838463238946,-0.10262401400017032,0.3421098819934465
C,1,train,Sav,17,0.2596505859367826,0.3352323060529275,1.5349280106988379,-0.9312152483270951,-1.4423846414562398,0.5273627330652279,0.12107193741024931,-0.2332123698471228,-0.10296546536269538,-0.4569518700206946
C,1,train,Sav,30,-5.448332614248563,-3.38064642784111,6.229253346469413,-0.9185141974342811,1.0705934585985508,0.7248429280785884,-0.17020031799657107,0.27998890914455965,-0.36701668633686757,0.020023859013455547
C,1,train,Sav,77,0.01199906834151362,-6.159748082388817,2.455554654754126,-0.90876868087751,0.9219724759259474,0.5139380539302275,-0.030656551336981447,-0.2762910230426624,0.3031721491114757,-0.6037950144362618
C,1,train,Lvav,92,-1.560549560446657,-1.1790156766364026,0.9579161196199589,2.0034861417051464,-0.9605360870644675,-0.6968883025931994,-0.30042411313305073,-0.14984757184129072,-0.16005362048991628,-0.0003732563850546815
C,1,train,Sav,56,-1.8484846200950216,-3.834182363831778,4.141153811316282,-0.8906256123458359,1.455722093378809,0.5301826460661276,-0.11714814521621858,0.10172791341615658,-0.17192719278742774,0.006951661926797803
C,1,train,Lvav,95,-0.748346115822878,-1.537998915006693,1.6652076387930306,1.5972664859434285,-0.2597793954135055,-0.5192574411719604,0.6682821511551141,0.5647520641134809,0.45583076943258305,0.4978607021077065
C,1,train,Sav,67,-4.173894153327311,-2.7678054732273147,2.9715407284648605,0.402740499856167,-0.48756397931063544,0.5470155193169772,0.03281142698874047,-0.33303353053411355,-0.7709819529044426,-0.10976646900480622
C,1,train,Sav,42,0.5160477279914044,-1.3041275076311252,2.669178826669838,-0.13203419554204768,-0.7783739147798396,0.00459494924976267,0.884199902662064,-0.4297406038098278,0.3868863751827157,-0.5448115090016944
C,1,train,Lava,14,2.3644488759685065,2.3797460297374666,-2.6526107000349457,0.5758956112243186,0.5184573243364409,0.9467137918603453,0.6024075262979722,0.6969518894851775,-0.050526228604746745,-0.19922341783200676
C,1,train,Lava,83,1.0370174906809162,-4.190183449381173,-3.7272526617025936,0.26832153545072435,1.377599467642947,1.616984151540848,1.0151913254023468,1.724076826363588,0.5078741324921001,1.5352901784766753
C,1,train,Savav,7,-4.170437120010563,-0.853380230881475,-2.4712833214089263,0.37677971267911414,-1.6318155226741968,0.6710045353074441,-0.0869011610554806,-0.2522027638010116,0.36154775652866505,0.5438018825336027
C,1,train,Sav,41,4.415933359612993,-1.2011748511919516,-0.17566869840064292,-0.4874345716210339,-1.0064872047658338,-0.17141442240826954,0.17099353393657588,-0.28523813023875183,0.41838119496817433,-0.42680187851401086
C,1,train,Sav,31,-2.774065653432007,-4.383323806865569,3.563832112972284,-0.9024321215738212,0.2343452629723845,0.8103266310394285,0.17415718856562437,-0.43576482832344743,-0.17899437971385437,-0.36024122541911074
C,1,train,Savav,81,-5.877416784575425,1.5577791885441317,-3.343066822152999,-1.0807606979334246,-1.0819635612268452,0.6746951790674731,-0.5197654481848231,-0.5671354466971643,-0.15159322034853417,0.47847165389329754
C,1,train,Sav,60,-0.2576486946354139,-3.866684141845596,1.823296912265537,-0.5199249580919076,0.17534457561333902,0.3075528941463172,-0.3456269883169489,0.11352965897772628,0.01705777912181136,-0.6630407805029563
C,1,train,Lvav,37,-1.5079643614756564,-3.5004882279016365,0.7835681945430538,2.0829816405530055,-0.641519619005178,-0.7229121938965177,0.3944036190976845,-0.019677812564543193,0.23649162556199352,0.22914809718592305
C,1,train,Sav,13,5.979342474504255,-3.4659698059903303,-0.49738266307998447,-0.7318321769374891,0.23060191307486952,-0.07537954934407759,0.2465640753004259,-0.25786010912639407,0.835657624195117,-0.46260685564020726
C,1,train,Lava,67,-0.009888582732139817,3.691008732984135,-1.3533996458629645,0.7947996263120585,0.8343061243213038,0.6328248484482618,-0.17071215151145436,0.652850121910102,-0.3396177690298578,-0.5888350825006125
C,1,train,Lava,39,2.771793749341826,1.6591610033820545,-2.5620058067995926,0.8211521821778544,0.6135923504042684,0.8224213232686597,0.03755633262288399,0.675772419524887,0.03957417540984464,-0.4133669320622213
C,1,train,Lvav,1,-2.6649662033290253,0.2794105338232509,1.8186381071507929,1.874258967487569,-2.186508185210085,-0.7031209970822128,0.4885966345323779,-0.4299184389793286,0.18868083847773992,-0.0081531921698841
C,1,train,Lvav,62,0.6844716144082136,-1.9829455514601733,0.23050873863132584,2.3305215994932205,-1.0217473740053042,-0.8985701908708049,0.2357555869020489,-0.07694957607984745,0.3599299241889025,-0.17361657459413576
C,1,train,Lvav,36,-1.495300712791419,1.2475512214826228,-0.1951428280608249,2.018708585167766,-1.8404487249368762,-0.40306885634840833,0.5210946217979152,-0.8666285732823799,0.09676317635706386,-0.8460076365102362
C,1,train,Lava,17,2.871610880049109,0.38120214018671716,-2.5141557277673185,0.116568995299477,-0.31734115843577887,1.1436715505501027,0.2940465686549124,0.3553903145667269,-0.039067725774465475,-0.1332605333255955
C,1,train,Lava,22,1.068753679186159,-1.1057063100090812,-1.4017627132509465,-0.41700123802387745,0.08756547798804032,1.082010914905185,0.26575516572561647,0.5031741538722785,-0.10403716432638235,0.08315266220947609
C,1,train,Sav,82,-0.6895282403743099,-1.30856937910427,3.1489941324217243,-1.0643442873301652,-0.50641438001306,0.6223746556908315,0.7010032211756192,-1.1623988209511338,-0.04165854584929679,-1.0592930051580323
C,1,train,Lvav,28,-2.5221908923392373,-0.9755557532165975,1.8652836490720128,1.2854441864635118,-1.0871609889041793,-0.5194632278907063,-0.04317073902743438,0.33973260690488655,-0.015585818027349044,0.030288208188557493
C,1,train,Savav,3,-6.304210113719576,-2.4517414144889518,-1.6561645859725718,-0.05901964377716237,-1.499330371379774,1.0443550169919797,-0.7670187541516476,-0.6463292401371314,0.1711303430844409,0.24461249412295166
C,1,train,Sav,39,-1.367267659851417,-4.675609590805825,3.242215828957453,-1.7411942882769884,1.4345213598457145,0.9973191364483016,-0.7539250116395224,0.12946415639082878,-0.5118169190509678,-0.24256516130482386
C,1,train,Lava,30,0.4366063089354495,7.21387873607257,0.9846152848153173,2.10684300924699,1.1312685373376772,0.5214648478433218,-0.05603754279196293,0.3915203471222059,-0.7682326445298433,-0.40352941184683006
C,1,train,Lvav,90,-4.806697629537376,-4.000999418144455,2.9011968073679215,0.6408390304012296,0.06658692633476258,0.061928945562039775,0.08552822984161908,0.23520575900097068,0.025928030890168936,0.09053041283999153
C,1,train,Savav,12,-7.173186072848457,-0.26195535057742186,-2.887567113405996,-1.0636702391411017,-0.801518124370721,0.4564065649765405,-0.7880861810624472,-0.2617246301166989,0.12535681571383428,0.43764697479927467
C,1,train,Lava,9,0.7585690942811336,4.364905572342894,-1.6090363784170014,1.1603353623960497,2.14849610355528,0.24336767801753806,0.46531506578693443,0.30865606564182474,-0.507774797133639,-0.7851867795263616
C,1,train,Sav,71,-3.492187408651241,-4.663336071976223,4.142677473865545,-1.0452685743211965,1.0338108592963544,0.7373502995759044,-0.4188508629048927,0.45053532747796565,-0.11430146303485998,-0.3521188531207941
C,1,train,Sav,27,-2.0124490440301503,-5.113744002400066,3.0443515365413734,-0.5824056842170684,0.7330165200027783,0.5832988716721448,-0.2907834524290273,-0.10798645685596714,-0.19162117534072703,-0.6548109749083887
C,1,train,Lava,36,1.6354611746069405,4.221644131578534,-3.9833183075239895,0.13837529780235397,2.3893368414314087,0.4217411710052086,1.9780278972939245,-0.09027753112682822,-0.2783257250403882,-0.5011746698847982
C,1,train,Sav,64,2.4410860536114547,0.6098690071706276,2.6343130357463536,-0.590521731143688,-1.4110169087831976,0.08525681937123365,1.3239273183405669,-1.2537777063852835,0.22677859714939955,-0.2180312462473124
C,1,train,Lav,45,8.569921141958504,4.965031298378808,0.3778081598212655,-0.9042596451043673,0.2731193886624492,-0.02769772975193064,0.11363025008782864,1.0642491513623955,0.8372094755110261,0.836738495723866
C,1,train,Savav,60,-6.817472817435092,-2.9274957149792598,-1.766996654659424,-0.14150962501555042,-0.14661194181724302,0.1597792179522347,-0.29907377376913064,-0.05946698837594783,0.22070944203206752,0.4727661559680864
C,1,train,Lav,66,7.239414417457336,0.4745433935752808,0.7833127119230409,-1.1196650384355693,-0.46554473430167004,-0.7721758779153346,-0.6850653995010054,-0.01942549798058639,-0.08480010296581315,-0.026492542611662888
C,1,train,Lvav,88,-4.170954782255384,1.022262140001294,2.8099859557144,0.40633095685024195,-2.000319369657904,0.041767820250038154,0.2153275738023102,-0.11976417831358277,-0.3522085627083592,0.22010545920298427
C,1,train,Lav,86,7.870363192304507,0.06028988987323809,2.4162429133017937,-3.286028840658003,0.5829287057854925,-0.03285362219006585,-0.17820288079679933,-0.3957567410329166,0.07046201877807048,0.3514765000799153
C,1,train,Lvav,46,-2.554154050015403,1.7029063355597212,3.8275062958252053,1.1180646105220382,-1.8994696296700868,-0.5249263858322969,0.8609918415335043,-0.24493679209724065,0.0076676709725876585,0.2815809779372398
C,1,train,Lava,90,-2.559866548070294,-1.2903520909397135,-2.343648260745016,-0.43935015930313137,-0.11759023492460703,0.7969898152767612,0.4681233087489841,-0.2526387890875744,-0.35307032960488505,0.23958705268507166
C,1,train,Lava,62,4.104795908183744,1.6192442576039254,-2.88323183069186,1.8617850152284392,0.836650249623842,0.6470973898928005,0.15103060209606411,0.5441980793935767,0.346704059634367,-0.23188818891882396
C,1,train,Lav,13,14.667069446983097,2.387019960634225,-2.7659663900523745,0.47752073744496476,-0.31764888278549624,-1.362558726388596,-1.1118475621065145,0.5007962329874562,1.3411102938243946,-0.09119917586237078
C,1,train,Lav,36,12.558070468120897,2.773919830796957,-0.9922323762806589,-1.382965904694579,-0.6132888178123111,-1.3013993546939266,-1.2158701389128286,0.815481974200726,0.9135237240842601,0.3195788827370244
C,1,train,Lav,29,7.417022992603708,4.263745338782401,3.237885034878406,-2.896307262049115,-0.8340360075476435,-0.23826829632352858,-0.7537195888992402,-0.2167336706959473,-0.5428620329727234,0.200060697106342
C,1,train,Lava,74,2.8593607566120824,-0.4275028229124423,-3.593682291380803,0.0772279358868842,-0.44569831485972755,1.3663808232727763,0.886248265645768,0.22226637763947354,0.19404334016183203,0.49390846587477577
C,1,train,Lava,45,-1.2406817304961977,6.52489580385524,-0.3943188417863252,0.3919561180277597,0.5172245981945767,0.8972541305961382,0.14039960725970668,0.5975529416588123,-0.7521099751083513,-0.4982554922552108
C,1,train,Sav,99,-3.5425885126670167,-1.7791529551306178,4.0816533444047405,-0.10217341600648033,-0.6990844766358368,0.4749952600407654,0.17423140099614803,0.036706444024766846,-0.7754088036371171,-0.35545003790490115
C,1,train,Sav,98,-2.322878839598996,-3.6874906591194963,3.334678065701999,-0.23731087532292028,0.25702599403030807,0.27820361239439484,-0.12593805804593616,-0.033394289267826935,-0.13589739720589628,-0.4624610895958299
C,1,train,Lvav,25,-2.0034409051417668,-0.9453061422050668,2.3580507720414636,2.6943536150398573,-1.1100770660469048,-1.1750012339973266,0.6905417156171612,-0.10250165179297162,0.25848095083113853,0.45820968030283954
C,1,train,Lav,97,8.269564394588967,0.7439994990050388,2.1266512662010384,-1.8959629991227396,0.4632546660367402,-0.6640484101065903,-0.442631743592756,-0.4619657078511376,-0.3303646506981427,0.34414097067627114
C,1,train,Lav,52,10.015516251205993,-0.4407881868305853,1.1734431614026124,-2.8143651155068126,0.31782768605405065,-0.6082501785431582,-0.13489501856372127,-0.8166697955762071,0.2521049003161133,0.3653665811319698
C,1,train,Lvav,44,-2.836047581156319,-0.0041268761755085676,3.4526652833067373,0.8442768545454675,-0.9333274887237504,0.07131026052994385,0.6337358588775185,0.39942521398371833,-0.5989114578755396,0.5494779119953389
C,1,train,Sav,97,-3.1384617264644876,-3.592419252713193,3.8605191422334544,-0.5121560512858487,1.0345002923656705,0.5825866493193597,-0.5256779307912142,0.6425988783178599,-0.44124356302045714,-0.3002113789169458
C,1,train,Savav,84,-7.72956375119592,-0.4238287759206402,-4.7560993637459115,-1.5923350908606633,1.1390357100430428,-0.5973200127581011,0.03596800368836954,-0.1632558261385269,0.44190203548899776,0.4515512200675855
C,1,train,Lava,82,2.214201699643296,-3.623409110027035,-3.8017709800942527,0.46973793048188844,1.1551897982730268,0.9850357663345911,0.7540334093369275,0.11952053518843561,-0.07208286079170373,0.2024907019084396
C,1,train,Lav,42,8.924796311942501,-0.4960286222789873,-0.5464020204659036,-0.8078214979437095,-0.3382099562449295,-0.780513774614536,-0.11550386066700767,-0.05189185237432998,0.7550117402337309,0.23794051418655993
C,1,train,Sav,88,-5.43049123455769,-4.927933553633614,5.3594625685141875,-0.026882957349888756,0.7118799905822962,0.3704550326136857,0.09723520235070246,0.4667191080695766,-0.22347532292539768,-0.3603094245981454
C,1,train,Lvav,10,-1.4925377197272887,-3.183653822206341,2.03311071009232,1.5117266671358334,-0.10574303095828777,-0.6434755456954597,0.22765403950404783,1.3455116921318402,0.272619455727194,0.7021878451798258
C,1,train,Lvav,87,-2.387562889516995,0.8972110772375331,0.9677375746388787,1.7955150185775501,-1.4462935789251647,-0.3348773117080732,-0.44893782340218324,-0.19692911179630995,-0.32822832424199677,0.14277368816222635
C,1,train,Lvav,58,0.3519747946154446,1.8145677906634246,2.6869779719213103,1.2051627058546912,-1.3114918032830343,-0.5308623363276576,1.2278322303137137,-0.018508279518958427,0.3945618661338368,0.33238332533835696
C,1,train,Savav,13,-4.174368275814301,-1.907343677368333,-4.04115039936991,-1.0581089396171948,0.19849123040047795,0.4083844200139626,-0.2746316974200114,0.2855742003804644,-0.27189516481563664,0.3281938236208866
C,1,train,Lav,4,2.3234729598232997,-0.46357824875993814,2.378262296188876,-1.319662513028362,-0.61430632095477,0.02055010085557986,0.014772061098039243,-0.24431055111171643,-0.008604439023216677,-0.09299875565317112
C,1,train,Lvav,60,-2.717896302108997,-0.6937319259024552,1.4918664874053011,1.0467472527678472,-1.1715921245799623,-0.28147429138714014,-0.13216516808877615,0.048067685263344026,-0.3006873435254258,0.17335962763493654
C,1,train,Savav,48,-1.4616010459293804,1.495831580442415,-2.2497365682362855,1.8794435085110055,-1.535361237887861,0.2289766773714151,-0.05433630223474956,-0.6916683707608183,0.5458735086843228,-0.11528153299782934
C,1,train,Lava,2,3.197614301508965,-1.3218113032437768,-2.623819349964869,0.688633831021201,0.2743403133771903,1.0013603299874871,0.34373670568091674,0.4491503545752926,0.09456072718612309,0.11204549720987134
C,1,train,Lvav,30,-0.5458945673859787,-0.995888664841574,0.8911083388593907,3.545295942259221,-0.6233509474439622,-1.231020004392216,-0.08701494179465913,-0.4004955615622074,0.13096598765119893,-0.3060243857666951
C,1,train,Savav,27,-7.026593298595529,-0.0979414961094712,-3.9827058428211783,-1.2297715396672393,-0.34328439965387986,0.1693002115283916,-0.9552177747125421,-0.4400728597293493,0.1554120666036748,0.1990869517146319
C,1,train,Lvav,17,-2.438166436416682,2.134455645169809,2.5414298470247547,0.8107445684950652,-2.7488230868148387,-0.027529071482929372,0.9642305869788765,-0.6053018274599572,-0.08872216249937633,0.0850298775957692
C,1,train,Lava,75,4.079287267939001,6.888083182106705,-1.0011806115218191,1.0638969528718525,0.7798702659081792,0.724888378162615,0.5314741344316277,0.23205284264245654,-0.14823048685030057,-0.32735654805668485
C,1,train,Lava,0,1.2609639115138809,-0.557817687402947,-2.3443388296525534,-0.1401526557493797,-0.18844206822029122,0.9612854971910407,0.3421984685197889,0.24415533364342168,-0.0711637580558313,-0.03201539049179096
C,1,train,Lvav,97,0.4442647627695099,0.9518332388993542,0.6988144101574361,2.703508012534781,-0.7685964001854524,-1.0353013343197093,-0.5401465383846361,0.350357970576075,0.39208872800817307,-0.4838389761209607
C,1,train,Lvav,19,-2.539268181721872,5.339481670732713,3.677205175668757,1.785851274801602,-2.395313731636513,-0.3351678199421723,0.6761261005210696,-0.5358288187395936,-0.4409809356773073,-0.020491143409679204
C,1,train,Lav,62,4.169658013816784,5.983595811508669,4.274742859313656,-1.1606957419525097,-1.2839685150514981,-0.4675376808120354,-0.7123823790592729,0.08979040836935387,-0.8043321608817287,-0.1401938854754648
C,1,train,Lav,48,10.78321917868187,-0.6635759254736289,-0.6864718134800014,-1.7334368285165962,-0.3295536067436954,-0.9106706846627625,-0.6286956876660564,-0.14404451051031156,0.43038804889005816,0.16051659712653815
C,1,train,Lav,33,9.329830792673793,0.35802882088727483,0.537394561676228,-1.8612698040303957,-0.003527641543747399,-0.7328157367023734,-0.43559370773287104,-0.06574331685123022,0.33933944084011214,0.2999063379814139
C,1,train,Lvav,71,-1.5320894676922772,2.7239249539698815,2.4648729145925627,2.1394595419544666,-0.8008185328293499,-0.6470967256302126,-0.30002811040940147,0.08335620262530673,-0.42781656497429266,-0.08674941698427668
C,1,train,Sav,33,-1.4453598064324928,-4.594966143145433,3.349108660211461,-1.5977454331875371,1.1396553349757361,1.1300829594904795,0.044035068176017225,0.656678687631192,0.0862804345634613,0.08649910945160494
C,1,train,Lvav,4,-3.1109971071043687,3.1298201234306897,2.9627934298809784,2.8251194478545343,-1.6924319622280128,-1.0105610261152127,-0.34788015717861953,-0.1915528301054622,-0.3891400421309677,-0.2747684137379987
C,1,train,Savav,46,-7.112354677802859,-0.8080411798401925,-2.715426618347151,-1.1713901098419572,0.48703063633757887,-0.11421347629760925,-0.10123905882578871,-0.34404291705867907,0.2510053981517996,0.29128651533650896
C,1,train,Lav,28,9.873527207576267,-0.4208551371502597,-1.1810501360792656,0.5887858010455441,1.576563872228988,-1.0393183100952217,-0.8335441320185348,1.046639329760587,0.8559041305232767,0.5917276544375588
C,1,train,Sav,90,-4.314251151144391,-5.447132479219678,4.516981048426561,-0.9445907578430239,1.1418606958225443,0.9889753058165094,-0.08407418235401475,0.05971741397156971,-0.20476007240152988,-0.3490170927910182
C,1,train,Lvav,34,-0.948240192220836,-3.320929296504046,0.408507545145247,2.30899151785386,-0.6851290282566352,-0.7912917721056957,0.09603177358493814,-0.12508608931905724,0.28872475904301315,-0.2407173300249155
C,1,train,Lvav,64,-2.9048154545988933,-3.0566804679608306,2.290022122146383,1.9573224093203858,0.14337450983597708,-0.416195850639106,0.34400415383540556,1.1864848183130283,0.0984190938334523,1.0843010772077295
C,1,train,Lvav,93,0.6984445862294779,-3.159871153811678,0.8105521532657066,2.2668495719637027,-0.8645468533465802,-1.049056853470954,0.668786035295952,0.09877659511062453,0.7623066313347587,-0.11277825242339531
C,1,train,Lava,65,1.7109138866129239,0.4901540001680189,-2.748748589446447,-0.11184395838139084,0.1897832336721391,1.4278452970020503,1.0672642671181742,0.48641059733839825,-0.2998223840464393,0.3420052178297219
C,1,train,Savav,25,-5.201059563571713,-2.39403381559407,-2.8245666195398447,-0.7502056711056531,-1.8264937525036857,1.4192071747982142,-0.30118602334336303,-0.45510822400690276,0.16224093358839248,0.6269700560603192
C,1,train,Lava,41,0.30281032540425457,0.42052126900258197,-1.6128671673146244,0.6320380812702047,0.35609168640405114,0.8644377407079622,-0.29073684976018394,0.27570014095732587,-0.4958658856764272,-0.4024438204619063
C,1,train,Lav,63,11.808755915904198,-0.7472279125506281,0.1683598571734634,-2.133331942388032,0.38831162742628456,-1.392147081822076,-1.2715202629577298,0.13168261180287752,0.16683595353548242,0.234762047904661
C,1,train,Lava,38,2.725683968250943,0.3540514623875065,-2.687420809133596,-0.273533641963273,-0.4302118603735251,1.5733707593675363,0.6724761119450864,0.2759713938536493,-0.3680475641668573,0.24231353544881512
C,1,train,Lava,31,2.2991587942076905,-1.1181709837374525,-3.451115153296138,0.6917784654543561,-0.8021755345566013,1.3806911744833994,0.6547237712655004,-0.32586510467637386,-0.08201959120419178,0.11324338953426907
C,1,train,Savav,76,-7.336193959521877,-0.7444017887298311,-3.068244715054297,-0.7534178834321333,-0.6731648856184741,0.2629233167349159,-0.5571689725704001,-0.551224113386194,0.35192915286582355,0.5271809542694622
C,1,train,Lav,9,8.094779836967703,2.300925884217551,0.27721881469879006,-1.4755556856649195,-0.9562657198206783,-0.37336987680824135,0.09497639756991105,-0.06465854202239553,0.6662190158049193,0.32355133950130316
C,1,train,Sav,32,1.688217695770849,-2.5637105025279627,2.7702727602432304,-1.7017854531501,0.8960255453035271,0.6839891292022018,0.9011684776270441,0.13339355711399264,0.8495508752660336,0.2407216667370195
C,1,train,Savav,63,-6.110268207005274,3.487921075231691,-4.787100759900383,-2.289888165675617,2.0403186087546743,-0.6905987033559404,0.6732735610270432,0.21839880292084246,0.24864901593156197,-0.36087681223602774
C,1,train,Lav,65,12.738494530521539,1.1118419083407907,-1.0763424583237853,-1.6569839228689107,-0.6185130012653598,-1.069891988983485,-0.6983955718256301,-0.07482296769642903,0.6351424553546066,0.2835381999188208
C,1,train,Sav,5,0.6747395337910533,-4.290904221308086,2.176406614701414,-1.008585758787263,0.8697559032802936,0.5570198019828179,-0.03306275522273949,-0.06584894711157599,0.06100515272004929,-0.25407796423462964
C,1,train,Lav,15,4.8456956492778565,-2.026728539378517,2.4641872391382984,-1.9608234706312326,1.1184608597069394,-0.5942496633074604,-1.2323042841070655,0.30384729039964964,-0.14339060882033974,-0.11231659991910646
C,1,train,Lava,59,3.8259922468684775,-0.07234127613444535,-2.934819918434504,-0.07777559579108127,0.841735022303566,0.5588678652609012,0.7063886722880222,0.39371562732604054,0.2601550125092171,-0.24690890460136516
C,1,train,Lav,41,5.95070518128483,1.246464013474467,2.455357837711524,-2.390610650875686,-0.3162070889387618,-0.10247822262701119,-0.33536754733685925,-0.13901522857513968,-0.25714303886942574,0.19022634260603277
C,1,train,Sav,86,-4.919474763789628,-5.079043604102752,5.7649942640411265,-1.1880714931691236,0.9724249338282624,0.8669451975143596,0.19447630657286044,-0.4524840270094774,-0.31051061604833186,-0.20897917881092332
C,1,train,Savav,59,-4.7386093060537595,0.540077249971751,-2.9355294941616608,-0.5441527702537221,-1.018846995491907,0.38798183517977325,-0.9328537389509357,0.005020301710626694,0.16998925442268117,0.15757669774184685
C,1,train,Savav,4,-8.2478330098971,0.6587205875894031,-4.763281257632211,-1.8757645722172256,2.356406501240243,-1.3054572541083078,0.533617448042962,0.08695471786331822,0.20487420473420498,-0.027335035607131408
C,1,train,Lvav,20,-0.5061911943356404,-1.1099777759538563,0.9454943901294119,1.6374274067495524,-1.2241529864582672,-0.6763767854503852,-0.03153346178870072,0.10923784440950293,0.1284190730592464,-0.08345809192326285
C,1,train,Lvav,83,-4.762656848130025,-4.192092941305863,1.745160290231137,0.7930877063555841,-0.4548265695675017,0.008242674177778478,-0.005167552104056852,0.5248585523458185,0.055390325805401666,0.33561594444594534
