feature,timepoint,context,response,model,num_observations,train_r2s,test_r2s,train_rmses,test_rmses,set,r2_mean,r2_se_lower,r2_se_upper,rmse_mean,rmse_se_lower,rmse_se_upper
topo,8,C,ACTIVITY,RF,500,"[0.006222226235774064, 0.0026580426478339803, 0.00429304344740522, 0.004338148957980681, 0.0035311924904781744, 0.004315262107917217, 0.00975103088176632, 0.012639206637778955, 0.01066820684180425, 0.005712857784990311]","[-0.00882389753720747, 0.0013679487997415585, -0.0005153344149375627, -0.03456638084582764, -0.006721072791154192, 0.003455496363232502, -0.043994449987600825, -0.017537830792888842, -0.003524025840437872, -0.011734623771095354]","[0.13480156664500992, 0.1378778419971678, 0.14729619272528544, 0.12371076786009005, 0.14525859513202796, 0.14186356642354742, 0.15680656092246534, 0.14847076723199715, 0.14621429484425177, 0.15296640557227786]","[0.15881654197882944, 0.15281360113772194, 0.13039965130454378, 0.1798041590578274, 0.13607244566582444, 0.14368806186453603, 0.10073773068764985, 0.12640492141947685, 0.13234872139828247, 0.11397109450683497]",TEST,-0.01225941708181757,-0.016973460145398248,-0.007545374018236891,0.1375056929021527,0.1307056942679668,0.1443056915363386
topo,8,C,ACTIVITY,SVR,500,"[-0.030780292158595568, -0.0042205087735471825, 0.0022765359343844827, -0.896598886210136, -0.02033326324061746, -0.011264534753040234, 0.019430978186623538, 0.015925008605179425, -0.023826906400308046, -0.05507208588981771]","[-0.14776351224963657, -0.07852687019392657, -0.07536842737490401, -1.9926580377050604, -0.24917058894795585, -0.15032508752946594, -0.1404513516422441, -0.09653441294891629, -0.14692087007963428, -0.22464356461350965]","[0.1354572856065265, 0.1408393320676067, 0.15013392577513782, 0.21428722234637665, 0.13647414164068622, 0.1403912412389073, 0.14921808036199105, 0.14706117851781858, 0.15603489989658292, 0.1496052541179398]","[0.17324168377200055, 0.15330370992816822, 0.12739972311271328, 0.18169980992799067, 0.1753480233671219, 0.16053181778930412, 0.1291480261329422, 0.13489893850020654, 0.11769123022238141, 0.1496930553041451]",TEST,-0.33023627232852537,-0.5062927004117428,-0.15417984424530795,0.1502956018056974,0.1435679676069955,0.1570232360043993
topo,8,C,ACTIVITY,MLP,500,"[-2.6011932607872268e-08, 3.997717103354503e-06, -6.525487685760112e-07, -2.764115714093407e-08, -2.320659866272834e-06, 2.09274140350324e-07, -1.1992676338667962e-06, 0.00010065567934058883, 4.01351690737517e-06, -3.918330840924078e-05]","[-0.004695534137039381, -0.035042557492124704, -0.010035288477842741, -0.020935452766993157, -0.001669741157679816, -0.010449837972953846, -0.00020939256576246734, -0.0009117942832213011, -0.0004029110703660521, -0.0001036386033177461]","[0.14794391000271648, 0.154394762654081, 0.15064126747844336, 0.15218561401118852, 0.1373043217378568, 0.14825220858761362, 0.14457978215905565, 0.1440812006459261, 0.145782758831602, 0.14380878385396956]","[0.12974441962356503, 0.11129257284858163, 0.12237832820677257, 0.11800191101765599, 0.1546072451474349, 0.12902874820448643, 0.1382295531069853, 0.1394344582587058, 0.1352505620451645, 0.14009734560965667]",TEST,-0.00844561485273012,-0.011893484358604444,-0.004997745346855795,0.1318065144069009,0.1280486407927327,0.13556438802106907
topo,8,C,GROWTH,MLR,50,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.05742897792174739, -0.03232783495482883, -0.2058045131170405, -0.04177440833092505, -0.01893559626608088, -0.033410065994280425, -0.009463752213382914, -1.0799136593962526, -0.0003934777134224632, -0.06147401403174091]","[0.08449824231390123, 0.07645879089475303, 0.11173446945956675, 0.10989002916272678, 0.08667547704990804, 0.09080801241752846, 0.0907857849641081, 0.07103920384641088, 0.09872983104305068, 0.09011065307859818]","[0.07716111379645199, 0.09233189132443775, 0.0989815020566254, 0.11950989315673763, 0.2102391178587114, 0.08050051921087657, 0.08208241383876687, 0.0934445453601086, 0.07835682047286309, 0.061345675276909296]",TEST,-0.1540926299939702,-0.2532165656473884,-0.054968694340551974,0.09939534923524886,0.08681841692494804,0.11197228154554967
topo,8,C,GROWTH,RF,50,"[-0.0017922524891509362, -0.00017019885938385215, -0.00018965728744491095, -1.4588844281959723e-05, -0.000281746989150955, -7.661216652032898e-05, -4.199580381758494e-05, -0.00033999829010622484, -0.00023407079405801667, -0.0008556795409648821]","[-0.00802657088309755, -0.11386513942932641, -0.08404573585484831, -0.28994397095494895, -0.004818491827828231, -0.000441320953067148, -0.16098677771422598, -0.05415769812026583, -0.022186893094715332, -0.4829093896982444]","[0.11671551967487903, 0.10737381448223143, 0.14358355526697417, 0.08990862437389383, 0.11731332703202792, 0.0720501811649344, 0.09345958410506067, 0.08952273115193572, 0.1050314093738083, 0.12976020072307087]","[0.15838281779474842, 0.09463249854737925, 0.0765453610700472, 0.06108523908933847, 0.15943036126537719, 0.07356007853739527, 0.1030353759503559, 0.1013379671373488, 0.07679289526809928, 0.09266218896044147]",TEST,-0.1221381988530568,-0.1687805015418522,-0.07549589616426139,0.09974647836205312,0.08958003670897201,0.10991292001513424
topo,8,C,GROWTH,SVR,50,"[0.43036998939892324, 0.6909515791778611, 0.549243510531231, 0.6222531585235721, 0.3444465952685165, 0.5987504161035203, 0.39040090079778833, 0.2228794750540023, 0.46899080287448336, 0.5626772783752462]","[-0.9016177622855739, -0.28657169207214284, -0.2433678774192103, -0.3914886991822941, 0.13201062075496373, -0.13721340175394592, -0.1088957141728617, -0.21233186157579298, -0.005528887615387834, -0.4280280640084593]","[0.0742486421081099, 0.05481855939921909, 0.06549456486689818, 0.05491915959390527, 0.09787196272813271, 0.04413056064398068, 0.07020279748998794, 0.12368560462481963, 0.08429757230633037, 0.050733303824945265]","[0.1155181977929564, 0.1537140216236388, 0.09049290741724236, 0.10703233071873453, 0.09291043226033403, 0.12409845312585145, 0.10702486855714109, 0.09338937306151257, 0.07529886798731275, 0.08555989987746766]",TEST,-0.2583033339330705,-0.34296496254362063,-0.17364170532252032,0.10450393524221917,0.09771740171279791,0.11129046877164042
topo,8,C,GROWTH,MLP,50,"[-5.0350814628785656e-08, -5.5515566810271366e-08, -8.148786201367386e-08, -4.281852166165834e-07, -1.2717382036342428e-08, -1.289563655859638e-08, -1.9882642554591712e-07, -1.997399490250018e-08, -1.9868096057251705e-09, -4.245566165295145e-08]","[-0.03475052593094685, -0.08568009015345535, -0.35769331849381936, -0.012513021347803077, -0.27318023429701843, -0.37193181284657006, -0.21483162212073714, -0.00502709943166324, -0.015466579137872527, -0.09236655812948946]","[0.08586001658758319, 0.11315643662464103, 0.10191777946525755, 0.10401525490991452, 0.12453136913681569, 0.10389964797068749, 0.07838735252966214, 0.07955572480115931, 0.12640450532669842, 0.06920878342018956]","[0.07718410404917851, 0.13317286466670544, 0.09538306248299992, 0.11614825661289804, 0.08874320210129025, 0.06507544083008739, 0.09483561971090025, 0.06221398238464874, 0.11471925208586264, 0.07662300905884573]",TEST,-0.14634408618893754,-0.18997816170513826,-0.10271001067273683,0.0924098793983417,0.08541629560674946,0.09940346318993393
topo,8,C,GROWTH,MLR,100,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.007334859502619917, -0.06228538953491558, -0.028886272317822703, -0.5665642640589603, -0.01353153860519729, -0.00329582062364997, -0.008946080206900575, -0.0014558477294164263, -0.02864913893830323, -0.04699536974453311]","[0.0833217207593636, 0.10506622791222431, 0.09010000169712815, 0.10021493292067565, 0.10408983193576307, 0.12118357954027939, 0.0892456361911841, 0.11523054912611337, 0.1141026697899111, 0.09727123838698759]","[0.09547958108968484, 0.09328575662203788, 0.07896553903720584, 0.1224286129076678, 0.08482603354327446, 0.10477396906659701, 0.07897975836762373, 0.09228701562060608, 0.10914650679214602, 0.10682809500207498]",TEST,-0.07679445812623191,-0.12876505738342084,-0.024823858869042988,0.09670008680489188,0.0924730613754402,0.10092711223434356
topo,8,C,GROWTH,RF,100,"[-8.985933618710362e-05, -0.0004440562513063906, -0.00045844165654251867, -0.0001905182339072553, -0.0016518666035443275, -0.00011192119958547408, -0.0003266355167326207, -2.663553551829345e-05, -0.00010178762695733923, -7.132137918652859e-05]","[-0.020386634927782366, -0.0238622866756808, -0.23799034710118705, -0.0723595177565921, -0.0011433686292461331, -5.410858963617038e-05, -0.0943883747171228, -0.02242565482501635, -0.03563698049110808, -0.04952990006570812]","[0.0851911183604938, 0.12180501560919678, 0.12114352804993556, 0.08806647742764348, 0.08968785753244801, 0.11371575716724719, 0.10601997351601807, 0.10001184365364058, 0.11470281695777967, 0.08810617584568563]","[0.08758006291327275, 0.09247221190186271, 0.1055093641094814, 0.09770504571087861, 0.10900663991417392, 0.08658142987780006, 0.10944288305820439, 0.15623150452832524, 0.07933016802191618, 0.08956973083296638]",TEST,-0.055777717377907994,-0.07696388787853375,-0.03459154687728223,0.10134290408688816,0.09480312685624806,0.10788268131752826
topo,8,C,GROWTH,SVR,100,"[0.4387249955084225, 0.47669241510826543, 0.3949474119926284, 0.2594943843242632, 0.49287535152659456, 0.42637718870425256, 0.4877763402909622, 0.34902513669784974, 0.3184984089275198, 0.3769122470960766]","[-0.10832803059472718, 0.027760169511615307, -0.01175554059173467, -0.023498100749126172, 0.056360738220211815, -0.6456160198145453, -0.08769236244761669, -0.1595273977688969, -0.1569441588530769, -0.09551896166863516]","[0.08626867930225779, 0.052924158239561356, 0.08247405968281617, 0.10000790837042732, 0.06123586370589163, 0.08060315837020487, 0.06364339776396771, 0.0811714968346352, 0.07812472840388197, 0.0671784578022069]","[0.13489295966913353, 0.11012127071155926, 0.10095581383245142, 0.1083652973058978, 0.08896058270893908, 0.0800050937884339, 0.10725814074511954, 0.09379939927282613, 0.086521208038113, 0.09180965878222835]",TEST,-0.12047596647565315,-0.18005299373244527,-0.06089893921886102,0.1002689424854702,0.09552375563900509,0.10501412933193532
topo,8,C,GROWTH,MLP,100,"[-4.3271419336576855e-08, -1.7852811740048935e-07, 1.517063027423049e-07, 1.570043436371904e-07, -3.2805834382365617e-07, -2.577083193733287e-06, -4.95565647407048e-07, -1.344875677489199e-07, -3.441134710513438e-07, -2.9296841841386367e-08]","[-0.024827940547204497, -0.003995282405210077, -0.011148956767988105, -0.014736908663192105, -0.009807120735181973, -0.010531720365065222, -0.000985994398197132, -0.010161291188324428, -0.014749597266914494, -0.0008715892269297587]","[0.10101983414333945, 0.09694079821187221, 0.0980563553560769, 0.12929988123890898, 0.09201677460777011, 0.10332627303581741, 0.1016338271392433, 0.08956340935457024, 0.1313706798137547, 0.10745763534495531]","[0.10470419564412378, 0.08733906738335523, 0.1013050191449685, 0.11894967954735135, 0.10310250182518944, 0.08251801277953223, 0.12153093915089347, 0.09473964891799547, 0.13248321554031361, 0.10434896545002785]",TEST,-0.01018164015642078,-0.012342282945899105,-0.008020997366942454,0.10510212453837507,0.10045080625798627,0.10975344281876387
topo,8,C,GROWTH,MLR,150,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.022843466705717352, -0.0008505329216863533, -0.0704368259188537, -0.004275921517162606, -0.008833505516554263, -0.044662864019569426, -0.015817655248345774, -0.05525611771185823, -0.06701429378254731, -0.018410524642949566]","[0.10984951447238897, 0.10470180068347999, 0.10263030645822449, 0.12442898758637563, 0.10548014364395926, 0.10198196799235242, 0.08939161953939136, 0.11475315810103624, 0.10131333727113305, 0.08084013640518413]","[0.07932649162403602, 0.10382322383856532, 0.10001534281102878, 0.09435548314276972, 0.11933411051164548, 0.0910466676057014, 0.10597258592677024, 0.07198567299587504, 0.09968641733492922, 0.08437283964538016]",TEST,-0.030840170798524462,-0.03871234837019694,-0.02296799322685198,0.09499188354367014,0.09081838350669222,0.09916538358064805
topo,8,C,GROWTH,RF,150,"[-9.837532793488535e-05, -0.00017289251976970732, -8.580804520041951e-06, -0.0001188318780112052, -0.0003124816763777627, -0.0006908919476131814, -3.233812796965552e-05, -0.00015041015552830217, -0.0002619258443166128, -3.1049694371176884e-06]","[-0.009784387098437763, -9.588779432467831e-06, -0.006817214324830845, -0.003628989577599162, -0.005542036162061059, -0.03520445576223441, -0.03300005804516126, -0.1528736618477995, -0.006924288377454513, -0.0005926010283534566]","[0.115765644211613, 0.11196911561503052, 0.09520666283136854, 0.10450471984013891, 0.1186187809485453, 0.09898372169179764, 0.09723247400659232, 0.11353895205409152, 0.10495002265332531, 0.0956713084001008]","[0.10646107324344332, 0.09334963119406248, 0.09553363177079646, 0.08775128598093355, 0.07811609258987166, 0.08300330149645531, 0.12966051062286002, 0.1098144426262707, 0.08374854411319797, 0.0803421095420268]",TEST,-0.025437728100336444,-0.03938847120737713,-0.011486984993295759,0.09477806231799182,0.08990192573748976,0.09965419889849389
topo,8,C,GROWTH,SVR,150,"[0.3681556915628149, 0.25593444923228126, 0.350004148650248, 0.3149829396109033, 0.32628142801098825, 0.4037473677353006, 0.39736356597869393, 0.27158173014254083, 0.32388598314485106, 0.4514969722148764]","[0.016194516585817498, -0.13443680592474205, -0.13465276281091354, -0.24833306809819033, -0.0830044527933349, 0.06126043931049163, -0.18184633221399826, 0.037229110203060634, -0.0141306840168538, -0.283832281739854]","[0.07076793072030572, 0.08159785347106857, 0.07555354130323305, 0.09797680327128763, 0.07478771945367849, 0.07736961040004658, 0.07623078929793005, 0.09121223064344607, 0.08011559158936883, 0.0745262503174748]","[0.0992922226771246, 0.09333379517257691, 0.1007491110045543, 0.09399223898528815, 0.09603465430745851, 0.10321251945703935, 0.09286004290020375, 0.11062585876594451, 0.09959676286912612, 0.08754933687118178]",TEST,-0.0965552321498517,-0.1327165628811615,-0.06039390141854192,0.0977246543010498,0.09578832959453844,0.09966097900756117
topo,8,C,GROWTH,MLP,150,"[-4.132115221100463e-07, -5.518293144657349e-07, -6.78889873206856e-08, -5.2329770294790023e-08, 2.9704796633556185e-07, -1.2293843409949545e-07, -7.145814449049936e-07, 8.246840953884949e-05, -1.110527820813445e-07, -1.750147295975779e-07]","[-0.005606130084393923, -0.12224733906038954, -0.08260483556613218, -0.02302907000115173, -0.03906230699663382, -0.03251861377596188, -0.10137398673208753, -0.0065523184801263845, -0.0453411271068751, -0.00017222567045149795]","[0.10877935198566602, 0.11984048645478769, 0.10081238928221678, 0.10678495723330765, 0.09905616094584936, 0.09573568081859432, 0.0921124970718802, 0.08184904294777118, 0.10975913852533002, 0.10304980996391752]","[0.13135730738580143, 0.08313806088355727, 0.13696171913689173, 0.10474324953319795, 0.09998251014874356, 0.09734559815007124, 0.08504097908610578, 0.10517811326290899, 0.08119833061368698, 0.09258415702885314]",TEST,-0.04585079534742036,-0.05860445081878217,-0.03309713987605856,0.1017530025229818,0.09601569352492909,0.10749031152103453
topo,8,C,GROWTH,MLR,200,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0019198400230799884, -3.619695323964223e-05, -0.0075187127252918096, -0.010612898556172867, -0.0031538105838628816, -0.058361599337572345, -0.00033807252137663113, -0.05065612586283308, -0.007756615831005176, -0.0028066026331126093]","[0.09731643316672862, 0.09500946379237649, 0.09791734648749119, 0.0910890501128528, 0.11552306142585601, 0.09360936550722561, 0.09376200204281722, 0.0844177370678049, 0.09169104002754437, 0.10917574239973611]","[0.11068572875728536, 0.1208471922812676, 0.080821866021387, 0.08427105326441424, 0.09403358270575737, 0.09271823807157491, 0.08513555832916903, 0.08889556572865606, 0.08179629454335578, 0.09273929939096318]",TEST,-0.014316047502754703,-0.020776374025555648,-0.007855720979953757,0.09319443790938303,0.08929853107762194,0.09709034474114413
topo,8,C,GROWTH,RF,200,"[-7.557992212481324e-05, -1.1558666447308852e-05, -9.045674425411931e-05, -4.735889398421733e-06, -6.932180389274123e-06, -0.0001403077210346826, -4.36830404715316e-06, -0.00043973996197976817, -0.00019320940513534168, -3.640197393339761e-05]","[-0.00047700969707564767, -0.07389852431330435, -0.0571858670040426, -0.08143478688451622, -0.006688117931545001, -0.1402484315846806, -0.0632562840722215, -0.0008938370507429738, -0.02958406139406189, -0.009319296428490054]","[0.10007236377414536, 0.09473358816088213, 0.09803967535363567, 0.10113589309135515, 0.10098390753549397, 0.09444801475573736, 0.09684089939247113, 0.09601982798265714, 0.0912321778281228, 0.09633038681664235]","[0.119017591161727, 0.09476353428287075, 0.12893169861247927, 0.10403046510301926, 0.11976546902839731, 0.0793080557992768, 0.10502105416416346, 0.11909863681277733, 0.10852193860084997, 0.12168098120305662]",TEST,-0.046298621636068085,-0.05993901003122952,-0.03265823324090665,0.11001394247686178,0.10555179685144742,0.11447608810227614
topo,8,C,GROWTH,SVR,200,"[0.2661454612190557, 0.32084422059751483, 0.299644817963701, 0.3219215464243633, 0.33575364165983124, 0.3029947321971105, 0.3557928204972596, 0.3330971622024054, 0.25402131940798856, 0.34078974606571066]","[-0.07651824901308624, -0.3240384818602513, -0.23310463756579947, -0.11959101084390955, 0.01921313277086023, -0.2261000679259626, -0.09603767707015076, 0.011603471567588564, -0.025795629657725305, -0.04549759322351532]","[0.09177123806688295, 0.07883991555807694, 0.08786210399841347, 0.08375487161471502, 0.08073578526025411, 0.09421447414861878, 0.06427038665880565, 0.07688350242963918, 0.08301508864040609, 0.08448610984033285]","[0.11274755687314966, 0.11520107705477159, 0.11926299424877482, 0.09613740419959786, 0.11133189704424606, 0.11104422324900293, 0.11281192265905185, 0.08514516782540371, 0.0918388671888774, 0.08475899054879814]",TEST,-0.11158667428219518,-0.14601974123375872,-0.07715360733063165,0.10402801008916744,0.1000892317155786,0.10796678846275629
topo,8,C,GROWTH,MLP,200,"[5.231781874392993e-07, 2.52027425917678e-06, -3.3546898592362595e-08, -2.1747079625988874e-07, 1.8653607023466634e-06, 5.754479736053142e-07, 1.226019856748195e-07, -5.17392875210021e-08, -8.70108347816867e-07, -5.9468715951638274e-08]","[-0.026121397059667872, -0.009854103273100101, -0.028685371065689358, -0.08124130419346409, -6.600340114326642e-05, -0.027948900436358226, -0.018217233195763738, -0.15092984445481505, -0.03780887564603752, -0.07705917562571174]","[0.09447445712754807, 0.10020899036060849, 0.10395772978160875, 0.0978899260923789, 0.08794879692955128, 0.09924131149687727, 0.09822381894135104, 0.09259661766591311, 0.0917013787184343, 0.08860984574070488]","[0.09217134617843707, 0.11086905160263447, 0.10726618240837578, 0.10767262908153828, 0.09157937909325962, 0.09496821574685753, 0.11150898281882414, 0.14172650289424724, 0.12099079345199053, 0.10488844580325186]",TEST,-0.0457932208351751,-0.059392007016872195,-0.032194434653478,0.10836415290794166,0.10386327081752066,0.11286503499836266
topo,8,C,GROWTH,MLR,250,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.016680126539456053, -0.0031032561163537586, -0.009518134207147533, -0.011691353509679203, -0.03421277091320829, -0.0008575382137196996, -0.062195153819845084, -0.02537957939399038, -7.343167298423658e-05, -0.07017035574154629]","[0.0962058430563426, 0.11511103260579678, 0.10003999528864098, 0.09062629702920458, 0.08743779665984801, 0.10094720061901091, 0.10645084641660522, 0.10782417417046626, 0.10337067202039167, 0.10012995556990716]","[0.10655645514889522, 0.08892678784643515, 0.0961163491556765, 0.09891918854564238, 0.11422134584969061, 0.09859528624575123, 0.09379898399901994, 0.10515414023252992, 0.0818681025435092, 0.12142752691501314]",TEST,-0.02338817001279305,-0.03090652619711942,-0.01586981382846668,0.10055841664821634,0.0970429109778711,0.10407392231856158
topo,8,C,GROWTH,RF,250,"[-1.6903455124506195e-06, -0.0001497738672169291, -0.0002829338115375446, -0.0007759917655711934, -0.00028221880142575984, -0.00019032589725864746, -0.0001995315209808446, -0.00025459846260322827, -1.7053722646043212e-05, -0.0003872633504544698]","[-0.03379522604381502, -0.006705875107593018, -0.00013283367435312776, -0.0626156641930582, -0.06957515502183353, -0.0001636488684348958, -0.05416090765190651, -0.016585434669333265, -0.0018448870096410275, -0.018266656471784826]","[0.10373189591447526, 0.09741866934807716, 0.10283589056522636, 0.10028878166652216, 0.10304038403407627, 0.11137586958380749, 0.10317734741890355, 0.10365747742120732, 0.09515262646691783, 0.10370718961384744]","[0.08858583414328502, 0.09560977789505487, 0.08920059893402817, 0.10475019224891745, 0.10808626530540062, 0.0996086467726495, 0.11939418833314444, 0.09867010645202723, 0.10434572563579227, 0.11077307806035859]",TEST,-0.02638462887117534,-0.034467092969201,-0.018302164773149675,0.1019024413780658,0.09901983086980176,0.10478505188632983
topo,8,C,GROWTH,SVR,250,"[0.23665673570385248, 0.2449627924183988, 0.3101837334450559, 0.2598940340219109, 0.2875021665025297, 0.36468718188518634, 0.3042550002267169, 0.3488478521849455, 0.24022643851273073, 0.3369741511462139]","[-0.11795919022751966, -0.08001199800203485, -0.11964567876102361, -0.22043181780911136, -0.08639003002945644, -0.06137987919450505, -0.16676728191741108, -0.14104117026395424, -0.016760825369491528, -0.23636580429398846]","[0.09573103148486346, 0.08351684902228948, 0.07885240171312778, 0.08052641551901639, 0.0812761335684673, 0.07601260065844664, 0.08519810789742772, 0.07831573961802003, 0.0965104788730994, 0.08630859747953627]","[0.09811091724259399, 0.11040147938952946, 0.10802328416719795, 0.08410590667849951, 0.09866758618192427, 0.09473702527783398, 0.09052325983317669, 0.08968578566025588, 0.09671052164511644, 0.09793769126466192]",TEST,-0.12467536758684965,-0.14537958838736384,-0.10397114678633546,0.096890345734079,0.0944970324694368,0.09928365899872119
topo,8,C,GROWTH,MLP,250,"[-7.842500078236725e-07, -7.19167794871467e-07, 5.706325604259987e-07, -4.87322735054363e-07, 4.022277689808007e-07, 4.444537435055462e-05, 8.420234398620607e-09, 3.696737439162767e-06, 7.76821301284869e-07, 5.192679749965734e-06]","[-0.012255525345900908, -0.0027233262117196677, -0.00023358305491982811, -0.002505646307219722, -0.08573205333489642, -0.01590222968817767, -1.8414910747388546e-06, -0.03886370829325636, -0.007050476336784017, -0.011607391159258684]","[0.09015934166600788, 0.10833067302659843, 0.0871923855221558, 0.09513850528006722, 0.1063135161952234, 0.10372543227964534, 0.10323664572239814, 0.1017410906087689, 0.09401455376627575, 0.10332410105606737]","[0.13176859984867334, 0.10131069015112758, 0.11254859174618871, 0.08352973956637279, 0.08994921916523187, 0.09859496147683974, 0.09945227680777444, 0.10192463299418128, 0.1305753069992799, 0.0973026321140193]",TEST,-0.0176875781223208,-0.02564567932999274,-0.009729476914648864,0.1046956650869689,0.09993296889090321,0.10945836128303459
topo,8,C,GROWTH,MLR,300,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0001327923128775499, -0.007088662223679876, -0.037795269980209545, -0.0011210881475232082, -0.0010451912407916097, -0.022285003890357258, -0.006202621447450429, -0.004459855465467788, -0.0016033120874423545, -0.03053700720820518]","[0.10256218286889272, 0.10536400431805786, 0.0996126672456723, 0.10094029380225539, 0.10653292483174766, 0.0964542578058553, 0.10086796294449356, 0.10965527649551254, 0.09685882915303173, 0.09134989212011824]","[0.09857865759642782, 0.09071689187908014, 0.0958556547329572, 0.11211495259956464, 0.09366652819870201, 0.10367339417417837, 0.11032111842442578, 0.08651183255709508, 0.09969187444165006, 0.12271022760782763]",TEST,-0.01122708040040048,-0.015363127740386666,-0.007091033060414295,0.10138411322119087,0.09808123794897892,0.10468698849340281
topo,8,C,GROWTH,RF,300,"[-1.8639979222356828e-06, -3.7610456848913287e-06, -0.001315613270477245, -1.133088123239645e-05, -0.00027733490292880525, -1.354914537010643e-06, -9.800884520183573e-06, -2.6780017507999077e-06, -0.0004830883851247858, -0.0002504835248113846]","[-0.04562800820217805, -0.03157082442339121, -0.03862522616557218, -0.06632386017469871, -0.006518235043893261, -0.016742316233684384, -0.004936960459484219, -0.0007734255796312262, -0.03195241535174431, -0.02620154628083582]","[0.09756237229646204, 0.08961024669619873, 0.0977728330498032, 0.10480089811257012, 0.10228521827895373, 0.09655233652402315, 0.09517789396061263, 0.11255456375253434, 0.10606440350679962, 0.10977477533000488]","[0.09017332913195807, 0.1284864229249553, 0.10282352619318494, 0.0873436262385885, 0.10394138672275163, 0.11261348004945605, 0.1151604046251407, 0.09093279734698156, 0.08575063667036296, 0.09504193938779852]",TEST,-0.026927281791511336,-0.03307045014853173,-0.020784113434490943,0.10122675492911784,0.09701313447547147,0.10544037538276421
topo,8,C,GROWTH,SVR,300,"[0.2624536954339607, 0.23079410705194847, 0.3426680536713428, 0.27095747814308824, 0.26014726951005684, 0.19070741928786572, 0.2181187354368952, 0.26305184182795727, 0.3059701562882773, 0.31827380688062135]","[-0.0005654010066713511, -0.03263431207713263, -0.11401532563999695, -0.1607436382299725, -0.13218060133025578, 0.004592112569015372, -0.07969267526443646, -0.1038806649146451, -0.11568582012250062, -0.059357218276368195]","[0.08726464092680791, 0.09668355738495293, 0.08217430898327037, 0.08603325624283914, 0.09214573126651975, 0.09164470734262381, 0.09056657333138757, 0.0803341167029355, 0.07539203326124397, 0.07709433268855137]","[0.08733959516936275, 0.08866687035084177, 0.09851807893785632, 0.09881250919490779, 0.10646077647822083, 0.09304060513861827, 0.10088518562194376, 0.11481969672843508, 0.11080291468213643, 0.11451297985954251]",TEST,-0.07941635442929643,-0.09626128198793044,-0.06257142687066242,0.10138592121618653,0.09836758483554348,0.10440425759682959
topo,8,C,GROWTH,MLP,300,"[1.4566989282038811e-05, -6.053074794731828e-07, -3.340719192390651e-07, 6.177922172756478e-05, 7.764962033363076e-07, 4.12971113405991e-06, 2.1602700381873063e-06, 5.033419647748616e-07, 3.2065499118161256e-06, 0.00022521297040534183]","[-0.013298295798265247, -0.031241759165311134, -0.001964012530769388, -0.0037590035728134463, -0.03993407902860269, -0.001684290714941028, -0.05211088225502403, -0.0010517420723561433, -4.8616561771908096e-06, -0.0010879091798985385]","[0.08616101627891093, 0.10201864112970012, 0.10924350790582109, 0.10355679939129243, 0.09270268276560865, 0.09045660962132761, 0.10066722602931583, 0.09224658814367726, 0.1000390916187623, 0.09905893671081101]","[0.11526753645344476, 0.08314915716747262, 0.08505436016264573, 0.09633071003937234, 0.10530266940818755, 0.10929665868259901, 0.08929440027082448, 0.11000194381891852, 0.08229327227402194, 0.10495630973029825]",TEST,-0.014613683597415885,-0.02040219242179143,-0.008825174773040338,0.09809470180077852,0.09437331640775178,0.10181608719380526
topo,8,C,GROWTH,MLR,350,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.011173656894846173, -0.00877121728100616, -0.14573347862433428, -0.013548536266110078, -0.04233134413422235, -0.0002908903136964458, -0.019764453305642027, -0.00029555812100134915, -0.033274217362483594, -0.017394834865352315]","[0.10388500764881892, 0.0945205827453058, 0.10054674786968178, 0.08982075512629491, 0.10348969422779501, 0.1056944106092924, 0.10469512744774265, 0.10678377801088836, 0.10414580935575421, 0.09462917938687092]","[0.10133992539548735, 0.08404164035017145, 0.09600202206956288, 0.10686866967899523, 0.08849022955908604, 0.10154219292581568, 0.0923065112670625, 0.09723188506768558, 0.10543686625218217, 0.09684769482051234]",TEST,-0.029257818716869482,-0.04216359146813967,-0.01635204596559929,0.09701076373865612,0.09483941921144981,0.09918210826586243
