,set,model,context,response,feature,r2
2045,TRAIN,MLP,C,SYMMETRY,topo,0.08287974378582641
2046,TRAIN,MLP,C,SYMMETRY,topo,0.7115384972502876
2047,TRAIN,MLP,C,SYMMETRY,topo,0.6423367760476869
2048,TRAIN,MLP,C,SYMMETRY,topo,0.7604833995565335
2049,TRAIN,MLP,C,SYMMETRY,topo,0.9946840059123624
2050,TRAIN,MLP,C,SYMMETRY,topo,0.9943839005261774
2051,TRAIN,MLP,C,SYMMETRY,topo,0.9958812147854567
2052,TRAIN,MLP,C,SYMMETRY,topo,0.9965516570175555
2053,TRAIN,MLP,C,SYMMETRY,topo,0.9948995483331003
2054,TRAIN,MLP,C,SYMMETRY,topo,0.9964761423750106
2055,TRAIN,MLP,C,SYMMETRY,topo,0.5320426226885978
2056,TRAIN,MLP,C,SYMMETRY,topo,0.5343500833273358
2057,TRAIN,MLP,C,SYMMETRY,topo,0.7977654951446932
2058,TRAIN,MLP,C,SYMMETRY,topo,0.9927035819771597
2059,TRAIN,MLP,C,SYMMETRY,topo,0.9959568379591496
2060,TRAIN,MLP,C,SYMMETRY,topo,0.9943850757748602
2061,TRAIN,MLP,C,SYMMETRY,topo,0.9960245659672056
2062,TRAIN,MLP,C,SYMMETRY,topo,0.9926371208414111
2063,TRAIN,MLP,C,SYMMETRY,topo,0.9990476554303213
2064,TRAIN,MLR,CH,ACTIVITY,topo,0.24485796050342323
2065,TRAIN,MLR,CH,ACTIVITY,topo,0.09966461593631704
2066,TRAIN,MLR,CH,ACTIVITY,topo,0.006057135447610995
2067,TRAIN,MLR,CH,ACTIVITY,topo,0.23082882594211818
2068,TRAIN,MLR,CH,ACTIVITY,topo,0.11708840041006963
2069,TRAIN,MLR,CH,ACTIVITY,topo,0.0
2070,TRAIN,MLR,CH,ACTIVITY,topo,0.09001729397208758
2071,TRAIN,MLR,CH,ACTIVITY,topo,0.22849136773533452
2072,TRAIN,MLR,CH,ACTIVITY,topo,0.2405561824865433
2073,TRAIN,MLR,CH,ACTIVITY,topo,0.0
2074,TRAIN,MLR,CH,ACTIVITY,topo,0.0
2075,TRAIN,MLR,CH,ACTIVITY,topo,0.09809498708420472
2076,TRAIN,MLR,CH,ACTIVITY,topo,0.26708454045932595
2077,TRAIN,MLR,CH,ACTIVITY,topo,0.0
2078,TRAIN,MLR,CH,ACTIVITY,topo,0.07175506012641475
2079,TRAIN,MLR,CH,ACTIVITY,topo,0.19600894645186517
2080,TRAIN,RF,CH,ACTIVITY,topo,0.07122760254693139
2081,TRAIN,RF,CH,ACTIVITY,topo,0.012465952964666682
2082,TRAIN,RF,CH,ACTIVITY,topo,0.14297918301871404
2083,TRAIN,RF,CH,ACTIVITY,topo,0.18207843430648418
2084,TRAIN,RF,CH,ACTIVITY,topo,0.003246250165817144
2085,TRAIN,RF,CH,ACTIVITY,topo,0.0527585559740692
2086,TRAIN,RF,CH,ACTIVITY,topo,0.20579421412183352
2087,TRAIN,RF,CH,ACTIVITY,topo,0.19214406051136623
2088,TRAIN,RF,CH,ACTIVITY,topo,0.12580786312360448
2089,TRAIN,RF,CH,ACTIVITY,topo,0.1685839577971976
2090,TRAIN,RF,CH,ACTIVITY,topo,-4.685263624404357e-06
2091,TRAIN,RF,CH,ACTIVITY,topo,-2.220446049250313e-16
2092,TRAIN,RF,CH,ACTIVITY,topo,0.046065167459687806
2093,TRAIN,RF,CH,ACTIVITY,topo,0.10935563427406625
2094,TRAIN,RF,CH,ACTIVITY,topo,0.3805768953363019
2095,TRAIN,RF,CH,ACTIVITY,topo,0.5856802529129657
2096,TRAIN,RF,CH,ACTIVITY,topo,0.09055453688996229
2097,TRAIN,RF,CH,ACTIVITY,topo,0.16774609532556417
2098,TRAIN,RF,CH,ACTIVITY,topo,-1.0612622014072315e-05
2099,TRAIN,RF,CH,ACTIVITY,topo,0.2227231182540742
2100,TRAIN,RF,CH,ACTIVITY,topo,0.1934937843340031
2101,TRAIN,RF,CH,ACTIVITY,topo,0.2746621998502444
2102,TRAIN,RF,CH,ACTIVITY,topo,-2.5899516709726456e-05
2103,TRAIN,RF,CH,ACTIVITY,topo,0.019151833786370642
2104,TRAIN,RF,CH,ACTIVITY,topo,-6.576552549208969e-06
2105,TRAIN,RF,CH,ACTIVITY,topo,0.0
2106,TRAIN,RF,CH,ACTIVITY,topo,0.17301752419321514
2107,TRAIN,RF,CH,ACTIVITY,topo,0.19722277691884804
2108,TRAIN,RF,CH,ACTIVITY,topo,0.1404740707527985
2109,TRAIN,RF,CH,ACTIVITY,topo,0.15053771720107945
2110,TRAIN,RF,CH,ACTIVITY,topo,0.038825465153585315
2111,TRAIN,RF,CH,ACTIVITY,topo,0.1028453951994347
2112,TRAIN,SVR,CH,ACTIVITY,topo,0.08343426522421782
2113,TRAIN,SVR,CH,ACTIVITY,topo,0.13471019694622133
2114,TRAIN,SVR,CH,ACTIVITY,topo,0.007565460848788619
2115,TRAIN,SVR,CH,ACTIVITY,topo,-3.761780097810445
2116,TRAIN,SVR,CH,ACTIVITY,topo,0.09129972712353074
2117,TRAIN,SVR,CH,ACTIVITY,topo,0.48941312110724045
2118,TRAIN,SVR,CH,ACTIVITY,topo,0.614788132434207
2119,TRAIN,SVR,CH,ACTIVITY,topo,-5349.062898030476
2120,TRAIN,SVR,CH,ACTIVITY,topo,0.05493528089131927
2121,TRAIN,SVR,CH,ACTIVITY,topo,0.837846878477924
2122,TRAIN,SVR,CH,ACTIVITY,topo,0.9428905947846979
2123,TRAIN,SVR,CH,ACTIVITY,topo,-127126.2362889295
2124,TRAIN,SVR,CH,ACTIVITY,topo,0.2092278080837202
2125,TRAIN,SVR,CH,ACTIVITY,topo,0.37282628860474265
2126,TRAIN,SVR,CH,ACTIVITY,topo,0.24568968674711067
2127,TRAIN,SVR,CH,ACTIVITY,topo,-202.23536028586628
2128,TRAIN,SVR,CH,ACTIVITY,topo,0.0855519286301798
2129,TRAIN,SVR,CH,ACTIVITY,topo,0.4819337227243783
2130,TRAIN,SVR,CH,ACTIVITY,topo,0.38513008783292957
2131,TRAIN,SVR,CH,ACTIVITY,topo,-925.4524572016886
2132,TRAIN,SVR,CH,ACTIVITY,topo,-0.044738059209330494
2133,TRAIN,SVR,CH,ACTIVITY,topo,-0.2088593740746747
2134,TRAIN,SVR,CH,ACTIVITY,topo,0.1685714879122372
2135,TRAIN,SVR,CH,ACTIVITY,topo,-1105346.2408594815
2136,TRAIN,SVR,CH,ACTIVITY,topo,0.1844025671277768
2137,TRAIN,SVR,CH,ACTIVITY,topo,0.6717713434590649
2138,TRAIN,SVR,CH,ACTIVITY,topo,0.846971123812503
2139,TRAIN,SVR,CH,ACTIVITY,topo,-29602.26992229129
2140,TRAIN,SVR,CH,ACTIVITY,topo,0.15921901474492384
2141,TRAIN,SVR,CH,ACTIVITY,topo,0.22082473235390943
2142,TRAIN,SVR,CH,ACTIVITY,topo,0.1686411050173452
2143,TRAIN,SVR,CH,ACTIVITY,topo,-23.819276133299958
2144,TRAIN,SVR,CH,ACTIVITY,topo,0.10279322224076903
2145,TRAIN,SVR,CH,ACTIVITY,topo,0.30178455304022955
2146,TRAIN,SVR,CH,ACTIVITY,topo,0.14220269786012085
2147,TRAIN,SVR,CH,ACTIVITY,topo,-74.69426492771396
2148,TRAIN,SVR,CH,ACTIVITY,topo,0.2203201201341657
2149,TRAIN,SVR,CH,ACTIVITY,topo,0.5688532557410086
2150,TRAIN,SVR,CH,ACTIVITY,topo,0.6203397519081608
2151,TRAIN,SVR,CH,ACTIVITY,topo,-63459.22560401635
2152,TRAIN,SVR,CH,ACTIVITY,topo,0.12274563583054454
2153,TRAIN,SVR,CH,ACTIVITY,topo,0.9697411836170995
2154,TRAIN,SVR,CH,ACTIVITY,topo,0.9955366959728853
2155,TRAIN,SVR,CH,ACTIVITY,topo,-2069607.8631985995
2156,TRAIN,SVR,CH,ACTIVITY,topo,0.1221020825752912
2157,TRAIN,SVR,CH,ACTIVITY,topo,0.45343390161823804
2158,TRAIN,SVR,CH,ACTIVITY,topo,0.4717232288489477
2159,TRAIN,SVR,CH,ACTIVITY,topo,-1675.9857502227358
2160,TRAIN,SVR,CH,ACTIVITY,topo,0.06921879167826206
2161,TRAIN,SVR,CH,ACTIVITY,topo,0.3796298178159787
2162,TRAIN,SVR,CH,ACTIVITY,topo,0.32405790882532337
2163,TRAIN,SVR,CH,ACTIVITY,topo,-395.1213234233607
2164,TRAIN,SVR,CH,ACTIVITY,topo,0.1751810244144647
2165,TRAIN,SVR,CH,ACTIVITY,topo,0.8526134916361832
2166,TRAIN,SVR,CH,ACTIVITY,topo,0.869370443796397
2167,TRAIN,SVR,CH,ACTIVITY,topo,-334883.8410877672
2168,TRAIN,SVR,CH,ACTIVITY,topo,0.13992920864367564
2169,TRAIN,SVR,CH,ACTIVITY,topo,0.6181247617833496
2170,TRAIN,SVR,CH,ACTIVITY,topo,0.7198884041112719
2171,TRAIN,SVR,CH,ACTIVITY,topo,-11140.514133019456
2172,TRAIN,SVR,CH,ACTIVITY,topo,-1.125445070536323
2173,TRAIN,SVR,CH,ACTIVITY,topo,-1.5870337023223473
2174,TRAIN,SVR,CH,ACTIVITY,topo,-1.8523465743491196
2175,TRAIN,SVR,CH,ACTIVITY,topo,-1.4346800642006916
2176,TRAIN,MLP,CH,ACTIVITY,topo,0.28018533706505644
2177,TRAIN,MLP,CH,ACTIVITY,topo,0.2829584886066163
2178,TRAIN,MLP,CH,ACTIVITY,topo,0.2890686478548219
2179,TRAIN,MLP,CH,ACTIVITY,topo,0.28527798695887585
2180,TRAIN,MLP,CH,ACTIVITY,topo,0.28672404138391083
2181,TRAIN,MLP,CH,ACTIVITY,topo,0.2527750686134975
2182,TRAIN,MLP,CH,ACTIVITY,topo,0.28289549995041385
2183,TRAIN,MLP,CH,ACTIVITY,topo,0.2789526703851394
2184,TRAIN,MLP,CH,ACTIVITY,topo,0.2789624661205151
2185,TRAIN,MLP,CH,ACTIVITY,topo,0.9607505828557881
2186,TRAIN,MLP,CH,ACTIVITY,topo,0.5056188598334017
2187,TRAIN,MLP,CH,ACTIVITY,topo,0.8939516021706919
2188,TRAIN,MLP,CH,ACTIVITY,topo,0.9995492645314642
2189,TRAIN,MLP,CH,ACTIVITY,topo,0.9924662781882057
2190,TRAIN,MLP,CH,ACTIVITY,topo,0.9979973930848198
2191,TRAIN,MLP,CH,ACTIVITY,topo,0.9995315960736016
2192,TRAIN,MLP,CH,ACTIVITY,topo,0.9941876014841861
2193,TRAIN,MLP,CH,ACTIVITY,topo,0.9964964149132227
2194,TRAIN,MLP,CH,ACTIVITY,topo,0.7489349910937682
2195,TRAIN,MLP,CH,ACTIVITY,topo,0.8899722941263847
2196,TRAIN,MLP,CH,ACTIVITY,topo,0.9171246348940708
2197,TRAIN,MLP,CH,ACTIVITY,topo,0.9998008438570102
2198,TRAIN,MLP,CH,ACTIVITY,topo,0.999726256073871
2199,TRAIN,MLP,CH,ACTIVITY,topo,0.9996515962752284
2200,TRAIN,MLP,CH,ACTIVITY,topo,0.9998860408349424
2201,TRAIN,MLP,CH,ACTIVITY,topo,0.9998021907964323
2202,TRAIN,MLP,CH,ACTIVITY,topo,0.9997636895286762
2203,TRAIN,MLP,CH,ACTIVITY,topo,0.7351353236449649
2204,TRAIN,MLP,CH,ACTIVITY,topo,0.7986013122907929
2205,TRAIN,MLP,CH,ACTIVITY,topo,0.9001637284126661
2206,TRAIN,MLP,CH,ACTIVITY,topo,0.9998602824056281
2207,TRAIN,MLP,CH,ACTIVITY,topo,0.9998763239761121
2208,TRAIN,MLP,CH,ACTIVITY,topo,0.9999544010891128
2209,TRAIN,MLP,CH,ACTIVITY,topo,0.999906180933386
2210,TRAIN,MLP,CH,ACTIVITY,topo,0.9998945955797843
2211,TRAIN,MLP,CH,ACTIVITY,topo,0.9999293788463292
2212,TRAIN,MLP,CH,ACTIVITY,topo,0.300071359069369
2213,TRAIN,MLP,CH,ACTIVITY,topo,0.2825771383780675
2214,TRAIN,MLP,CH,ACTIVITY,topo,0.3456512945859448
2215,TRAIN,MLP,CH,ACTIVITY,topo,0.26232274698116176
2216,TRAIN,MLP,CH,ACTIVITY,topo,0.24650459014862658
2217,TRAIN,MLP,CH,ACTIVITY,topo,0.22401499763020993
2218,TRAIN,MLP,CH,ACTIVITY,topo,0.28795861819594115
2219,TRAIN,MLP,CH,ACTIVITY,topo,0.3231920922937931
2220,TRAIN,MLP,CH,ACTIVITY,topo,0.23414048771621032
2221,TRAIN,MLP,CH,ACTIVITY,topo,0.8398763578922164
2222,TRAIN,MLP,CH,ACTIVITY,topo,0.9580107008609577
2223,TRAIN,MLP,CH,ACTIVITY,topo,0.9587580112415073
2224,TRAIN,MLP,CH,ACTIVITY,topo,0.9991996986548769
2225,TRAIN,MLP,CH,ACTIVITY,topo,0.9991277575267806
2226,TRAIN,MLP,CH,ACTIVITY,topo,0.9990205961763277
2227,TRAIN,MLP,CH,ACTIVITY,topo,0.9990455281513589
2228,TRAIN,MLP,CH,ACTIVITY,topo,0.9992168207722343
2229,TRAIN,MLP,CH,ACTIVITY,topo,0.9988154333780641
2230,TRAIN,MLP,CH,ACTIVITY,topo,0.8290829593014093
2231,TRAIN,MLP,CH,ACTIVITY,topo,0.9732188304433866
2232,TRAIN,MLP,CH,ACTIVITY,topo,0.9610392251235039
2233,TRAIN,MLP,CH,ACTIVITY,topo,0.999896965175507
2234,TRAIN,MLP,CH,ACTIVITY,topo,0.9998601651420324
2235,TRAIN,MLP,CH,ACTIVITY,topo,0.9997118770796857
2236,TRAIN,MLP,CH,ACTIVITY,topo,0.9998534564123153
2237,TRAIN,MLP,CH,ACTIVITY,topo,0.9999071462191591
2238,TRAIN,MLP,CH,ACTIVITY,topo,0.999783611060083
2239,TRAIN,MLP,CH,ACTIVITY,topo,0.7959662954987733
2240,TRAIN,MLP,CH,ACTIVITY,topo,0.8706518623669565
2241,TRAIN,MLP,CH,ACTIVITY,topo,0.7847089922559054
2242,TRAIN,MLP,CH,ACTIVITY,topo,0.9997697485534375
2243,TRAIN,MLP,CH,ACTIVITY,topo,0.9999222060214633
2244,TRAIN,MLP,CH,ACTIVITY,topo,0.9999586216422383
2245,TRAIN,MLP,CH,ACTIVITY,topo,0.9998309655986578
2246,TRAIN,MLP,CH,ACTIVITY,topo,0.9998667649402014
2247,TRAIN,MLP,CH,ACTIVITY,topo,0.9999223332837952
2248,TRAIN,MLP,CH,ACTIVITY,topo,0.2765326282022055
2249,TRAIN,MLP,CH,ACTIVITY,topo,0.34228586965331076
2250,TRAIN,MLP,CH,ACTIVITY,topo,0.2696642111502686
2251,TRAIN,MLP,CH,ACTIVITY,topo,0.33886298390425174
2252,TRAIN,MLP,CH,ACTIVITY,topo,0.28559395745909355
2253,TRAIN,MLP,CH,ACTIVITY,topo,0.25198751889286386
2254,TRAIN,MLP,CH,ACTIVITY,topo,0.24001680358842725
2255,TRAIN,MLP,CH,ACTIVITY,topo,0.3249097265634675
2256,TRAIN,MLP,CH,ACTIVITY,topo,0.25415106867880966
2257,TRAIN,MLP,CH,ACTIVITY,topo,0.7633581922022757
2258,TRAIN,MLP,CH,ACTIVITY,topo,0.8219697714849086
2259,TRAIN,MLP,CH,ACTIVITY,topo,0.7938559579356227
2260,TRAIN,MLP,CH,ACTIVITY,topo,0.9765150443402225
2261,TRAIN,MLP,CH,ACTIVITY,topo,0.9828911596176001
2262,TRAIN,MLP,CH,ACTIVITY,topo,0.9818509831121374
2263,TRAIN,MLP,CH,ACTIVITY,topo,0.9803911029328167
2264,TRAIN,MLP,CH,ACTIVITY,topo,0.9817272241531841
2265,TRAIN,MLP,CH,ACTIVITY,topo,0.9755443440480626
2266,TRAIN,MLP,CH,ACTIVITY,topo,0.8697783605248068
2267,TRAIN,MLP,CH,ACTIVITY,topo,0.932494820993307
2268,TRAIN,MLP,CH,ACTIVITY,topo,0.9109841263018049
2269,TRAIN,MLP,CH,ACTIVITY,topo,0.9976875802627622
2270,TRAIN,MLP,CH,ACTIVITY,topo,0.997853316550131
2271,TRAIN,MLP,CH,ACTIVITY,topo,0.9980176814530892
2272,TRAIN,MLP,CH,ACTIVITY,topo,0.9980839143375299
2273,TRAIN,MLP,CH,ACTIVITY,topo,0.9990474023849215
2274,TRAIN,MLP,CH,ACTIVITY,topo,0.9984994073899945
2275,TRAIN,MLP,CH,ACTIVITY,topo,0.626443715619145
2276,TRAIN,MLP,CH,ACTIVITY,topo,0.8456822051101522
2277,TRAIN,MLP,CH,ACTIVITY,topo,0.8715813248310982
2278,TRAIN,MLP,CH,ACTIVITY,topo,0.9972498153478588
2279,TRAIN,MLP,CH,ACTIVITY,topo,0.9987336830059628
2280,TRAIN,MLP,CH,ACTIVITY,topo,0.9989269495253899
2281,TRAIN,MLP,CH,ACTIVITY,topo,0.998962808050903
2282,TRAIN,MLP,CH,ACTIVITY,topo,0.9992947255198309
2283,TRAIN,MLP,CH,ACTIVITY,topo,0.9992086580629934
2284,TRAIN,MLP,CH,ACTIVITY,topo,0.3134221595176505
2285,TRAIN,MLP,CH,ACTIVITY,topo,0.28932610734788144
2286,TRAIN,MLP,CH,ACTIVITY,topo,0.2577859334550625
2287,TRAIN,MLP,CH,ACTIVITY,topo,0.24556508804214316
2288,TRAIN,MLP,CH,ACTIVITY,topo,0.30039293536631195
2289,TRAIN,MLP,CH,ACTIVITY,topo,0.27600612268618896
2290,TRAIN,MLP,CH,ACTIVITY,topo,0.272098059315798
2291,TRAIN,MLP,CH,ACTIVITY,topo,0.2862506613015027
2292,TRAIN,MLP,CH,ACTIVITY,topo,0.3747169247926845
2293,TRAIN,MLP,CH,ACTIVITY,topo,0.9109679654080217
2294,TRAIN,MLP,CH,ACTIVITY,topo,0.8366293266639104
2295,TRAIN,MLP,CH,ACTIVITY,topo,0.8601193936962843
2296,TRAIN,MLP,CH,ACTIVITY,topo,0.9993994523633525
2297,TRAIN,MLP,CH,ACTIVITY,topo,0.9927091301743304
2298,TRAIN,MLP,CH,ACTIVITY,topo,0.9959924032480229
2299,TRAIN,MLP,CH,ACTIVITY,topo,0.9991835833407007
2300,TRAIN,MLP,CH,ACTIVITY,topo,0.9911521877755605
2301,TRAIN,MLP,CH,ACTIVITY,topo,0.9978680222047613
2302,TRAIN,MLP,CH,ACTIVITY,topo,0.8104365136223981
2303,TRAIN,MLP,CH,ACTIVITY,topo,0.9556120987927315
2304,TRAIN,MLP,CH,ACTIVITY,topo,0.9557109794165529
2305,TRAIN,MLP,CH,ACTIVITY,topo,0.999846276735482
2306,TRAIN,MLP,CH,ACTIVITY,topo,0.9998598099014854
2307,TRAIN,MLP,CH,ACTIVITY,topo,0.9997206696799128
2308,TRAIN,MLP,CH,ACTIVITY,topo,0.999863123809674
2309,TRAIN,MLP,CH,ACTIVITY,topo,0.9998084774343545
2310,TRAIN,MLP,CH,ACTIVITY,topo,0.9997537921282211
2311,TRAIN,MLP,CH,ACTIVITY,topo,0.7452851549646222
2312,TRAIN,MLP,CH,ACTIVITY,topo,0.955062303699566
2313,TRAIN,MLP,CH,ACTIVITY,topo,0.9242260901517017
2314,TRAIN,MLP,CH,ACTIVITY,topo,0.9999278485585396
2315,TRAIN,MLP,CH,ACTIVITY,topo,0.9999199064794215
2316,TRAIN,MLP,CH,ACTIVITY,topo,0.9999286352490664
2317,TRAIN,MLP,CH,ACTIVITY,topo,0.9999413829292645
2318,TRAIN,MLP,CH,ACTIVITY,topo,0.9999180122997676
2319,TRAIN,MLP,CH,ACTIVITY,topo,0.9999018458868131
2320,TRAIN,MLP,CH,ACTIVITY,topo,0.32188944606510705
2321,TRAIN,MLP,CH,ACTIVITY,topo,0.27436682039408045
2322,TRAIN,MLP,CH,ACTIVITY,topo,0.24785734129422954
2323,TRAIN,MLP,CH,ACTIVITY,topo,0.3303894284159137
2324,TRAIN,MLP,CH,ACTIVITY,topo,0.31208354249132175
2325,TRAIN,MLP,CH,ACTIVITY,topo,0.2626874532410082
2326,TRAIN,MLP,CH,ACTIVITY,topo,0.23612379699952057
2327,TRAIN,MLP,CH,ACTIVITY,topo,0.2969076321637266
2328,TRAIN,MLP,CH,ACTIVITY,topo,0.2918083172636853
2329,TRAIN,MLP,CH,ACTIVITY,topo,0.9326956920620089
2330,TRAIN,MLP,CH,ACTIVITY,topo,0.8259967640805891
2331,TRAIN,MLP,CH,ACTIVITY,topo,0.9585100248227265
2332,TRAIN,MLP,CH,ACTIVITY,topo,0.9995931823865716
2333,TRAIN,MLP,CH,ACTIVITY,topo,0.996987866278845
2334,TRAIN,MLP,CH,ACTIVITY,topo,0.9980698894949874
2335,TRAIN,MLP,CH,ACTIVITY,topo,0.9996061500615843
2336,TRAIN,MLP,CH,ACTIVITY,topo,0.9994291511684747
2337,TRAIN,MLP,CH,ACTIVITY,topo,0.998725551904666
2338,TRAIN,MLP,CH,ACTIVITY,topo,0.8991402625574351
2339,TRAIN,MLP,CH,ACTIVITY,topo,0.9472382471807833
2340,TRAIN,MLP,CH,ACTIVITY,topo,0.9382836833610747
2341,TRAIN,MLP,CH,ACTIVITY,topo,0.9998636428293017
2342,TRAIN,MLP,CH,ACTIVITY,topo,0.9998027627962252
2343,TRAIN,MLP,CH,ACTIVITY,topo,0.9998813364933472
2344,TRAIN,MLP,CH,ACTIVITY,topo,0.9998827868415248
2345,TRAIN,MLP,CH,ACTIVITY,topo,0.999929866906903
2346,TRAIN,MLP,CH,ACTIVITY,topo,0.9998175851755212
2347,TRAIN,MLP,CH,ACTIVITY,topo,0.8463038857256745
2348,TRAIN,MLP,CH,ACTIVITY,topo,0.7452606749349892
2349,TRAIN,MLP,CH,ACTIVITY,topo,0.8463191099194537
2350,TRAIN,MLP,CH,ACTIVITY,topo,0.9999170524761101
2351,TRAIN,MLP,CH,ACTIVITY,topo,0.9999003033003432
2352,TRAIN,MLP,CH,ACTIVITY,topo,0.9999034094486463
2353,TRAIN,MLP,CH,ACTIVITY,topo,0.9999178940109126
2354,TRAIN,MLP,CH,ACTIVITY,topo,0.9999111063196615
2355,TRAIN,MLP,CH,ACTIVITY,topo,0.9999443788545127
2356,TRAIN,MLP,CH,ACTIVITY,topo,0.2761080128247192
2357,TRAIN,MLP,CH,ACTIVITY,topo,0.28751115818389106
2358,TRAIN,MLP,CH,ACTIVITY,topo,0.26964796230533994
2359,TRAIN,MLP,CH,ACTIVITY,topo,0.20757820955846007
2360,TRAIN,MLP,CH,ACTIVITY,topo,0.2676146521738071
2361,TRAIN,MLP,CH,ACTIVITY,topo,0.25879325368076633
2362,TRAIN,MLP,CH,ACTIVITY,topo,0.29226849520215925
2363,TRAIN,MLP,CH,ACTIVITY,topo,0.2507225642029587
2364,TRAIN,MLP,CH,ACTIVITY,topo,0.3228737719589224
2365,TRAIN,MLP,CH,ACTIVITY,topo,0.5820775759959368
2366,TRAIN,MLP,CH,ACTIVITY,topo,0.599178725099024
2367,TRAIN,MLP,CH,ACTIVITY,topo,0.5481923213348879
2368,TRAIN,MLP,CH,ACTIVITY,topo,0.8171039609711058
2369,TRAIN,MLP,CH,ACTIVITY,topo,0.7929388587999189
2370,TRAIN,MLP,CH,ACTIVITY,topo,0.7464762468219206
2371,TRAIN,MLP,CH,ACTIVITY,topo,0.7645015938591015
2372,TRAIN,MLP,CH,ACTIVITY,topo,0.6388931832889331
2373,TRAIN,MLP,CH,ACTIVITY,topo,0.7906387807317834
2374,TRAIN,MLP,CH,ACTIVITY,topo,0.7979156928573782
2375,TRAIN,MLP,CH,ACTIVITY,topo,0.9136601827759006
2376,TRAIN,MLP,CH,ACTIVITY,topo,0.9086658072538002
2377,TRAIN,MLP,CH,ACTIVITY,topo,0.9880756947640761
2378,TRAIN,MLP,CH,ACTIVITY,topo,0.9934086273560511
2379,TRAIN,MLP,CH,ACTIVITY,topo,0.9933719516947029
2380,TRAIN,MLP,CH,ACTIVITY,topo,0.9872994094849061
2381,TRAIN,MLP,CH,ACTIVITY,topo,0.9944492742317799
2382,TRAIN,MLP,CH,ACTIVITY,topo,0.99442849599998
2383,TRAIN,MLP,CH,ACTIVITY,topo,0.5906808444022995
2384,TRAIN,MLP,CH,ACTIVITY,topo,0.7344220067656784
2385,TRAIN,MLP,CH,ACTIVITY,topo,0.8804799374536149
2386,TRAIN,MLP,CH,ACTIVITY,topo,0.9805759411965924
2387,TRAIN,MLP,CH,ACTIVITY,topo,0.9933648405503593
2388,TRAIN,MLP,CH,ACTIVITY,topo,0.9945511345914094
2389,TRAIN,MLP,CH,ACTIVITY,topo,0.9907108655373276
2390,TRAIN,MLP,CH,ACTIVITY,topo,0.9960225108634351
2391,TRAIN,MLP,CH,ACTIVITY,topo,0.9971639721856279
2392,TRAIN,MLP,CH,ACTIVITY,topo,0.3174355202102651
2393,TRAIN,MLP,CH,ACTIVITY,topo,0.2682992253122143
2394,TRAIN,MLP,CH,ACTIVITY,topo,0.2631334737270008
2395,TRAIN,MLP,CH,ACTIVITY,topo,0.2742032383428592
2396,TRAIN,MLP,CH,ACTIVITY,topo,0.276230396642149
2397,TRAIN,MLP,CH,ACTIVITY,topo,0.2619547907989287
2398,TRAIN,MLP,CH,ACTIVITY,topo,0.27007652725833975
2399,TRAIN,MLP,CH,ACTIVITY,topo,0.32608933555555897
2400,TRAIN,MLP,CH,ACTIVITY,topo,0.2148978312506883
2401,TRAIN,MLP,CH,ACTIVITY,topo,0.8955540995893371
2402,TRAIN,MLP,CH,ACTIVITY,topo,0.8958695153867167
2403,TRAIN,MLP,CH,ACTIVITY,topo,0.9439253253550315
2404,TRAIN,MLP,CH,ACTIVITY,topo,0.9953745527567744
2405,TRAIN,MLP,CH,ACTIVITY,topo,0.997421034034941
2406,TRAIN,MLP,CH,ACTIVITY,topo,0.9969819437050043
2407,TRAIN,MLP,CH,ACTIVITY,topo,0.9965126954559349
2408,TRAIN,MLP,CH,ACTIVITY,topo,0.9952979196245686
2409,TRAIN,MLP,CH,ACTIVITY,topo,0.9962430655039389
2410,TRAIN,MLP,CH,ACTIVITY,topo,0.9037700611746231
2411,TRAIN,MLP,CH,ACTIVITY,topo,0.9220562909446702
2412,TRAIN,MLP,CH,ACTIVITY,topo,0.9581322920191379
2413,TRAIN,MLP,CH,ACTIVITY,topo,0.9995957353963221
2414,TRAIN,MLP,CH,ACTIVITY,topo,0.9993304535563361
2415,TRAIN,MLP,CH,ACTIVITY,topo,0.9996317265086672
2416,TRAIN,MLP,CH,ACTIVITY,topo,0.9995745257200863
2417,TRAIN,MLP,CH,ACTIVITY,topo,0.9998394393197797
2418,TRAIN,MLP,CH,ACTIVITY,topo,0.9996972529761474
2419,TRAIN,MLP,CH,ACTIVITY,topo,0.7228303248626942
2420,TRAIN,MLP,CH,ACTIVITY,topo,0.8760020032537217
2421,TRAIN,MLP,CH,ACTIVITY,topo,0.8721178373570424
2422,TRAIN,MLP,CH,ACTIVITY,topo,0.9996903038641929
2423,TRAIN,MLP,CH,ACTIVITY,topo,0.9997518295127401
2424,TRAIN,MLP,CH,ACTIVITY,topo,0.9997703348492838
2425,TRAIN,MLP,CH,ACTIVITY,topo,0.9998224886081704
2426,TRAIN,MLP,CH,ACTIVITY,topo,0.9998207672624718
2427,TRAIN,MLP,CH,ACTIVITY,topo,0.9997525707217277
2428,TRAIN,MLP,CH,ACTIVITY,topo,0.2888568648090042
2429,TRAIN,MLP,CH,ACTIVITY,topo,0.24773045849749398
2430,TRAIN,MLP,CH,ACTIVITY,topo,0.23102036836073192
2431,TRAIN,MLP,CH,ACTIVITY,topo,0.2851915150559904
2432,TRAIN,MLP,CH,ACTIVITY,topo,0.2537697509665492
2433,TRAIN,MLP,CH,ACTIVITY,topo,0.330488632926107
2434,TRAIN,MLP,CH,ACTIVITY,topo,0.2517090757822782
