timepoint,set,model,context,response,feature,r2,r2_se,rmse,rmse_se,r2s
15,TEST,SVR,CH,GROWTH,diff,0.5543167536512632,0.06482537045701138,0.24467059472019334,0.015542316759634656,"[0.5930098702214399, 0.5778029569764445, 0.5859381501608196, 0.6561790824124538, 0.6196924457736971, 0.6465282771282181, 0.6403885385095541, 0.6276274381183751, 0.6514493573170593, -0.05544858010542941]"
15,TRAIN,MLP,CH,GROWTH,diff,0.8775339846413026,0.0026777205515547717,0.12853648143123148,0.0013252257339877575,"[0.8589538429399647, 0.8649653196921931, 0.8880133739368217, 0.8781652320577222, 0.8790167333092551, 0.8807721129201612, 0.8855264875066869, 0.8775817464103285, 0.8817043283088508, 0.8806406693310416]"
15,TEST,MLP,CH,GROWTH,diff,0.6478606226678817,0.01700319112094479,0.2103750431907494,0.005248780866087596,"[0.6213388749036624, 0.6690191440029525, 0.6325237410997686, 0.635179561216822, 0.6821072124068586, 0.7415662141803048, 0.644884723110944, 0.6236155486515909, 0.6994659507549055, 0.5289052563510084]"
15,TRAIN,MLR,CH,SYMMETRY,diff,0.5369173046527632,0.0064724796558067255,0.10818661752020145,0.0010220601617049315,"[0.556934768273061, 0.5340772833476946, 0.5160784553706096, 0.5721818447445186, 0.5506274994897078, 0.5295262568565997, 0.5586006555966603, 0.5120706308159166, 0.5287159194226969, 0.5103597326101663]"
15,TEST,MLR,CH,SYMMETRY,diff,0.4279125551694641,0.01858935109968814,0.12138113827785928,0.0025398629547375576,"[0.40821530081466484, 0.3851015620088879, 0.49624779531374974, 0.3374692272913481, 0.3631822610886054, 0.44689926329538887, 0.39087886457448395, 0.4982696930097166, 0.43223934454648205, 0.5206222397513132]"
15,TRAIN,RF,CH,SYMMETRY,diff,0.6251138746278425,0.00637970677079986,0.09711161043231926,0.0008532171887877965,"[0.6368404714331257, 0.6025287302132942, 0.6638902735925809, 0.5959082402902063, 0.6319809814228055, 0.6295663364426005, 0.6083864829159937, 0.6473823815771479, 0.6244672633282918, 0.6101875850623779]"
15,TEST,RF,CH,SYMMETRY,diff,0.24488809812791779,0.01677984713533634,0.14071870882161722,0.002266866556967823,"[0.24879434754630303, 0.2650808746220741, 0.1444649299648666, 0.324142294938895, 0.3145649005858968, 0.22344833483362847, 0.17672305139928013, 0.2544738214761393, 0.22322761037846084, 0.2739608155336336]"
15,TRAIN,SVR,CH,SYMMETRY,diff,0.5647275382871297,0.004825521775938134,0.1050906503127538,0.0010804792018643278,"[0.5599248498385185, 0.5984515143214986, 0.5584979984980937, 0.5480725947513226, 0.5451803584017645, 0.5768798572548981, 0.5510736282322142, 0.5717669944517283, 0.5739322508078842, 0.5634953363133746]"
15,TEST,SVR,CH,SYMMETRY,diff,0.4004295129351658,0.011777289423689689,0.12382315461560205,0.00217505123982895,"[0.44063728751650066, 0.3488988366863973, 0.353938486392364, 0.39856477689870995, 0.41185035764764744, 0.4025113154297739, 0.4699328418434482, 0.38947189052116327, 0.3605442997118383, 0.4279450367038151]"
15,TRAIN,MLP,CH,SYMMETRY,diff,0.5769965824328965,0.015706963043829278,0.10506644265841111,0.002091654997287379,"[0.5226943655472123, 0.662472174431165, 0.5834503499686204, 0.5448720524624457, 0.6172027055710407, 0.5508505500499092, 0.5563214571063547, 0.6594448422551107, 0.5203702532922893, 0.5522870736448167]"
15,TEST,MLP,CH,SYMMETRY,diff,0.4288884188564519,0.02091372170138726,0.11678636241434878,0.0025794663885316876,"[0.47260908603132357, 0.3111081150784005, 0.348458695809128, 0.4764669824243768, 0.4348649386940939, 0.445564970474295, 0.4794588759218883, 0.3494973336698308, 0.5281740579795986, 0.4426811324815836]"
