timepoint,set,model,context,response,feature,r2,r2_se,rmse,rmse_se,r2s
8,TEST,SVR,C,GROWTH,naive,0.5393229319693722,0.01267590211004565,0.1435737971616316,0.0019119165594315907,"[0.5427714825139083, 0.5939840737718929, 0.48967505649402454, 0.5388430172064543, 0.5859856353277384, 0.4697876313538524, 0.5591247719686706, 0.5082658714095611, 0.5831525996643813, 0.5216391799832383]"
8,TRAIN,MLP,C,GROWTH,naive,0.7236501734847327,0.005281421675790642,0.11409353554121852,0.0007387338839363742,"[0.7107893961997671, 0.7246318234389265, 0.7234947802840821, 0.7035254999900866, 0.7300962746617055, 0.7420409946147482, 0.6936604223700971, 0.7236620830431464, 0.7533261670730835, 0.7312742931716832]"
8,TEST,MLP,C,GROWTH,naive,0.5462024405487892,0.01662980948928791,0.1445692871831959,0.001376576599978066,"[0.6040439760221197, 0.568497723345653, 0.5310199311808022, 0.5974436346220564, 0.44682032162886465, 0.5134633272749127, 0.6280904663287923, 0.5526754020206699, 0.492144848740535, 0.5278247743234865]"
8,TRAIN,MLR,C,SYMMETRY,naive,0.13072984622846645,0.007755734072735548,0.07519402209363049,0.00046614883498625423,"[0.10535758574136989, 0.15773072709229052, 0.10567658559926774, 0.14766456199584543, 0.15167198320337494, 0.15682868475626832, 0.15056413875953345, 0.10859535653985819, 0.08931910701989454, 0.1338897315769615]"
8,TEST,MLR,C,SYMMETRY,naive,0.01814012502432375,0.01853775684105697,0.08344269621112416,0.0011128640354631006,"[0.08577848272403765, -0.023682141546835567, 0.06936456970863814, -0.03956220962402335, -0.0181185098652068, -0.05282618100662617, -0.035105856507417155, 0.06528626821017747, 0.12108765120394072, 0.00917917694655257]"
8,TRAIN,RF,C,SYMMETRY,naive,0.13784409995810654,0.0028661796201828356,0.07652544774642775,0.00037065272755443197,"[0.14714910687957294, 0.13280734624000679, 0.13042574465113976, 0.15119637290640253, 0.15240908094286376, 0.12931673807165978, 0.14281165877895985, 0.13089643374394055, 0.12781936837068053, 0.13360914899583887]"
8,TEST,RF,C,SYMMETRY,naive,0.06044952026368304,0.010344479070827365,0.07788201483569772,0.000935042151459368,"[0.06237511469141832, 0.08535132604160989, 0.09284786702228665, 0.06074743965265561, 0.04419853896785897, 0.0732764770099491, -6.676507523128983e-05, 0.004740278824585942, 0.09407256413720055, 0.08695236136449669]"
8,TRAIN,SVR,C,SYMMETRY,naive,0.11851963113613037,0.006959159873354048,0.07639996272656338,0.0002962760705138608,"[0.12056866935228638, 0.07334219975464495, 0.12572028424634774, 0.13295951747867185, 0.14133875325086154, 0.126054716943232, 0.09551243169097645, 0.12995695390701645, 0.14532865145233564, 0.09441413328493053]"
8,TEST,SVR,C,SYMMETRY,naive,0.0026450987797395076,0.024273213281687668,0.0825864449160928,0.0008546375951398495,"[0.04216972951829523, 0.12385182394728844, -0.07998077917843172, -0.014338230320982914, -0.041741743173712154, -0.01132950723774484, 0.09032818942689103, -0.05472647826792132, -0.11843277807628327, 0.0906507611599966]"
8,TRAIN,MLP,C,SYMMETRY,naive,0.12657380983255662,0.006657691783876637,0.07523081718741527,0.0004596252362884434,"[0.12326618763506136, 0.08908900424736121, 0.09897084506268028, 0.11677147837695379, 0.11959238552536178, 0.14232978409106645, 0.15169140005665982, 0.12175180087270498, 0.1506231636026245, 0.15165204885509176]"
8,TEST,MLP,C,SYMMETRY,naive,0.02923003047701277,0.016490039808659453,0.08342447052583912,0.0010178155855114484,"[0.07871057339981924, 0.1128608045703905, 0.053918791059768933, 0.005722724058081163, 0.06759171343615067, 0.0011934194525414776, -0.04193403425970055, 0.06927035492072031, -0.002799569858856543, -0.0522344720087875]"
8,TRAIN,MLR,C,ACTIVITY,topo,0.4796128673613323,0.0037128030011680845,0.2627054449301019,0.0010690314616899257,"[0.47642898896746966, 0.48831432680501785, 0.4790826123177969, 0.48625142422097456, 0.5026976160221122, 0.4883736785832372, 0.4778302870579345, 0.4601316118447991, 0.47067046171971383, 0.4663476660742667]"
8,TEST,MLR,C,ACTIVITY,topo,0.26544159940906925,0.011512278948300099,0.3133881838899192,0.00268626081522123,"[0.30431911049707405, 0.25381635350341103, 0.24939708111559178, 0.25370815897273813, 0.21687561821103962, 0.2250432082720364, 0.2327154290216601, 0.3326818287109181, 0.28526692112419894, 0.3005922846620246]"
8,TRAIN,RF,C,ACTIVITY,topo,0.43243513390547095,0.006813373370850556,0.27364331332908753,0.0019163840611625873,"[0.3875815742046004, 0.430909134964657, 0.43892791631036976, 0.4313086596253549, 0.41714483558697035, 0.43655579003216427, 0.44088227010434655, 0.4341100947797927, 0.42724414624713836, 0.4796869171993158]"
8,TEST,RF,C,ACTIVITY,topo,0.3047983306152002,0.017752191247789997,0.3075923050536161,0.005158393605822244,"[0.4135343043847375, 0.32432417423250826, 0.2766303992626138, 0.32445287722584637, 0.32858129140448755, 0.29995383288997557, 0.28325410914592764, 0.2938205046597059, 0.32694978601196056, 0.17648202693423887]"
8,TRAIN,SVR,C,ACTIVITY,topo,0.5235282611590341,0.005505487994377411,0.2503176568100051,0.0017358989017111897,"[0.5341314831266759, 0.5028679802889084, 0.5278267374031184, 0.49641587200762094, 0.545653967421343, 0.5311867291060447, 0.5355825632111266, 0.5067996675947184, 0.5465756708576754, 0.5082419405731096]"
8,TEST,SVR,C,ACTIVITY,topo,0.2908266927356444,0.016716167125598577,0.31069129508382376,0.004275504488360864,"[0.22194810192641767, 0.3478340975488944, 0.2818431936143724, 0.3464415670200479, 0.2161577430047058, 0.2951499677735243, 0.280809875050143, 0.37285646480466983, 0.22966904595214865, 0.31555687066151983]"
8,TRAIN,MLP,C,ACTIVITY,topo,0.5476714362613658,0.0062976054564905706,0.2454828771444586,0.0019817892588336965,"[0.5201334743209955, 0.5365556646071832, 0.5253138318441882, 0.5558972647911291, 0.5682553677493587, 0.5215333542220164, 0.5484171508222551, 0.5795003062514446, 0.5548924013220459, 0.5662155466830425]"
8,TEST,MLP,C,ACTIVITY,topo,0.30169365735275716,0.015941315892340723,0.3043647806810515,0.002213155797726455,"[0.3468668639274204, 0.29094251129041715, 0.3809287835183254, 0.25449799917776383, 0.25889342629515344, 0.2341302655125106, 0.26171868112865027, 0.2875055238030664, 0.3802757809847829, 0.32117673788948153]"
8,TRAIN,MLR,C,GROWTH,topo,0.7076191302676638,0.004771912310802405,0.1169321940638222,0.0007954341809428251,"[0.6950162220018743, 0.7031903575844547, 0.7236873795339984, 0.7023857092186473, 0.7412369914374943, 0.7008210128614758, 0.6919282649544137, 0.6972069998933748, 0.7219152108701634, 0.6988031543207405]"
8,TEST,MLR,C,GROWTH,topo,0.5577258879454166,0.045445060539703624,0.1431368277561265,0.006048038616920238,"[0.6432999714995893, 0.6065126556200238, 0.5187179013753024, 0.6186399168779314, 0.1446961645716417, 0.6191373234896596, 0.6245925351290809, 0.646257052885181, 0.532325584045677, 0.6230797739600784]"
8,TRAIN,RF,C,GROWTH,topo,0.7647603843323795,0.003231750006075226,0.10545010500773702,0.0008491617043990564,"[0.762183730965315, 0.7478114638734833, 0.7726998232441129, 0.7595635884996997, 0.7574819403060166, 0.767397542394453, 0.7537934166016729, 0.7846244310805764, 0.7691233333050443, 0.7729245730534205]"
8,TEST,RF,C,GROWTH,topo,0.5459553186232886,0.013650868345442716,0.14533708852316032,0.002985738707786737,"[0.5816829292291414, 0.5892254758197749, 0.4893113940039464, 0.52862143732943, 0.5530803213404902, 0.5336879752215664, 0.5537409074922526, 0.46292729180542946, 0.6151131503241831, 0.5521623036666715]"
8,TRAIN,SVR,C,GROWTH,topo,0.6991341840220764,0.004204700466367644,0.11865480627064022,0.0012364923028064564,"[0.7149026709129471, 0.7092129120115211, 0.7188217108166035, 0.7040670780219493, 0.6907332632893457, 0.683685900469971, 0.7022740956694478, 0.6854278001441361, 0.6775065340390749, 0.7047098748457667]"
8,TEST,SVR,C,GROWTH,topo,0.5430614904898027,0.014487244816363565,0.14727778460795934,0.0027807686367866393,"[0.5355773899836958, 0.5081265144900249, 0.4735260260578632, 0.5523555057300737, 0.5391555567318058, 0.5568051072354941, 0.48625771838709664, 0.6113094261958585, 0.6249222103685597, 0.5425794497175543]"
8,TRAIN,MLP,C,GROWTH,topo,0.7064121942205313,0.005022103799093746,0.11871574452880802,0.0009990989050228545,"[0.7000661873944718, 0.7034727333175086, 0.6955541114398492, 0.6915727899730273, 0.7075896662931902, 0.6813510699995007, 0.7168336655708623, 0.7422883504796542, 0.7087601319037158, 0.7166332358335321]"
8,TEST,MLP,C,GROWTH,topo,0.5682462979506969,0.0373946779700267,0.137754293712886,0.00519947760854997,"[0.5904096360219672, 0.6091899986194721, 0.6442598788126553, 0.6498151201733866, 0.6009155325089299, 0.6667257355703129, 0.23655858551998488, 0.5080896760678159, 0.5924785657567861, 0.5840202504556574]"
8,TRAIN,MLR,C,SYMMETRY,topo,0.12315752910427476,0.004151023523309314,0.07677649001655529,0.0006054162152986343,"[0.13472159028816422, 0.1397734575802907, 0.13378018814159698, 0.1038488647032394, 0.10950935574793419, 0.12441777635070372, 0.12442129461104146, 0.13542928061642956, 0.10112080210374519, 0.12455268089960203]"
8,TEST,MLR,C,SYMMETRY,topo,0.045365987849193226,0.011012341506999122,0.07926859549974642,0.00156858463134858,"[-0.029258886075577584, 0.013866891327962594, 0.008167386794804665, 0.07734700515133186, 0.061295361884874056, 0.03796425266888015, 0.078624401502702, 0.06438594112886475, 0.07792238674464858, 0.06334513736344116]"
8,TRAIN,RF,C,SYMMETRY,topo,0.208338100853525,0.0028767370221490216,0.07302607754691275,0.000512715528532911,"[0.21459573023615386, 0.20177192082911477, 0.21027631535303737, 0.2143227450925994, 0.18924291634177504, 0.21034552986352184, 0.2218978761255873, 0.19718618797132914, 0.21326131538531423, 0.2104804713368168]"
8,TEST,RF,C,SYMMETRY,topo,0.07928743078180207,0.007963227915882012,0.07784759583707479,0.0014257038681347416,"[0.03903152648467423, 0.10531621021842452, 0.06102618560428619, 0.09486536558994652, 0.09398721968241441, 0.08912814227150123, 0.030326422278914245, 0.0991018431047399, 0.0818932633190641, 0.09819812926405536]"
8,TRAIN,SVR,C,SYMMETRY,topo,0.36000038321148065,0.005939486542252851,0.06486268048443336,0.000463635177326163,"[0.3555164671405776, 0.33311555527834324, 0.34575159146210044, 0.3368983908155392, 0.3728899317642733, 0.39537221036457426, 0.34840147372414476, 0.3640073831413634, 0.36743678437141614, 0.38061404405247423]"
8,TEST,SVR,C,SYMMETRY,topo,-0.005277395945414598,0.018663930507765422,0.08349045930281437,0.001422628019812831,"[-0.01823959932284458, -0.03655817089294788, 0.09798175165976286, 0.027247602291716855, 0.007324613356511356, -0.07662457793941413, 0.08615974454761766, -0.08814552789945918, -0.008144780395379136, -0.043775014859709804]"
8,TRAIN,MLP,C,SYMMETRY,topo,0.1445151857890435,0.01342540271417178,0.07575423344951496,0.0005679788267979973,"[0.21559343732615344, 0.1358997273315411, 0.15116712593887327, 0.15966928111978962, 0.08366182003087619, 0.090574258042185, 0.2138735201514841, 0.13725082023357504, 0.14675195413877684, 0.1107099135771803]"
8,TEST,MLP,C,SYMMETRY,topo,0.04622783599784841,0.010790425772059362,0.07945009494709561,0.0013051192581931487,"[0.03532409488917043, 0.08863243269939125, 0.019581492246059096, 0.06341982999856022, 0.10090325336608463, 0.05923989772257732, -0.008060572441065395, -0.0037341617785422443, 0.056053572571107546, 0.050918520705141246]"
8,TRAIN,MLR,C,ACTIVITY,spatial,0.49832825202799375,0.00770851368766308,0.25763364328866384,0.0025285038534516462,"[0.5090020433151676, 0.49890122012102056, 0.48296139873518495, 0.5250184444065387, 0.456055907072611, 0.5275992879276448, 0.516523340059028, 0.45843625901284657, 0.515338337531761, 0.493446282098135]"
8,TEST,MLR,C,ACTIVITY,spatial,0.2531013115462362,0.027035590584370207,0.31638003171200835,0.006626946305138391,"[0.23647099963936824, 0.10132376981964053, 0.3290398983026218, 0.18435578443452127, 0.4041966745047477, 0.14864995856513097, 0.2481699041112494, 0.298505462273133, 0.2712334006993167, 0.30906726311263255]"
8,TRAIN,RF,C,ACTIVITY,spatial,0.3915655721409742,0.00846730464048501,0.2844075803442165,0.0021138551465697294,"[0.38214858905907956, 0.3803826789419872, 0.35915322996979526, 0.43981155649210624, 0.3821143009625112, 0.3593228388608165, 0.42052588410931335, 0.39307306726012636, 0.3723608534584417, 0.4267627222955642]"
8,TEST,RF,C,ACTIVITY,spatial,0.3092516015501,0.020803715723467016,0.30354959705114,0.0057381227924430366,"[0.36871867729537744, 0.30586745512055113, 0.4163593586723151, 0.19525724929964872, 0.3056137888663285, 0.3857563134162191, 0.2539702325440546, 0.2912708573033509, 0.333986431287281, 0.2357156516958736]"
8,TRAIN,SVR,C,ACTIVITY,spatial,0.5553236591053329,0.008782750356141124,0.24498228899988406,0.002752639336319251,"[0.5545762545811742, 0.57744594974296, 0.5757119935854554, 0.6065307269531792, 0.5625895732967083, 0.523089935724063, 0.519363357871371, 0.520730076449067, 0.5392651819791543, 0.5739335408701964]"
8,TEST,SVR,C,ACTIVITY,spatial,0.28928935116023247,0.03161009434962839,0.29982718489944826,0.006752137565678875,"[0.31963109754123586, 0.29891680735126946, 0.17333422573115753, 0.12044986140176128, 0.2038184565058928, 0.40604143584468544, 0.37373758535023804, 0.41802102142087816, 0.36793932502122306, 0.21100369543398256]"
8,TRAIN,MLP,C,ACTIVITY,spatial,0.6102347651753018,0.0072519758425588976,0.22931033809306195,0.0026293272935186134,"[0.6158308893193115, 0.6099945666401118, 0.6080891204425553, 0.5722907933553985, 0.5952290403648098, 0.6085464281036961, 0.61364146047747, 0.5964540896173498, 0.6680069018361485, 0.6142643615961674]"
8,TEST,MLP,C,ACTIVITY,spatial,0.2775154155183331,0.017880657137946565,0.305266305829666,0.005544443969169285,"[0.2933207228668391, 0.25644375000815334, 0.23264113372324435, 0.33857110690991465, 0.3496880515283145, 0.29292995816270306, 0.2847892201964627, 0.23861945674035256, 0.15383210939992242, 0.33431864564742386]"
8,TRAIN,MLR,C,GROWTH,spatial,0.7639476846165596,0.005794655637243207,0.1059721840181552,0.0010595583622105974,"[0.7559095155652698, 0.7657698570784197, 0.7611515678422003, 0.7738340774121784, 0.7400962423563999, 0.8029425651348092, 0.7481960618264594, 0.7477857313914495, 0.7870474845659601, 0.7567437429924492]"
8,TEST,MLR,C,GROWTH,spatial,0.6272074086400402,0.021443927875676422,0.12962341403703515,0.0026863381594946843,"[0.6612443559155068, 0.6265900241555671, 0.6157429641264835, 0.6127805266818908, 0.7065309506756914, 0.45664411644103375, 0.687758621571884, 0.6877697065735036, 0.5853981438236695, 0.6316146764351729]"
8,TRAIN,RF,C,GROWTH,spatial,0.7783083330464484,0.0031796640937133557,0.10149933780658629,0.0008826227893567779,"[0.77806955937486, 0.7786920755381931, 0.7769150294112134, 0.7857270660575799, 0.7819266317428832, 0.7829864488143166, 0.7608203816451052, 0.7917066525976335, 0.7868979864485085, 0.7593414988341914]"
8,TEST,RF,C,GROWTH,spatial,0.5465109357694674,0.013196470856722894,0.14801620145414945,0.002366469045341279,"[0.5127816522086037, 0.5400266185926903, 0.5363242517540026, 0.5010451379017606, 0.5702794978745989, 0.5630990314910612, 0.5713883736451815, 0.528594753293326, 0.49626784891645104, 0.6453021920169966]"
8,TRAIN,SVR,C,GROWTH,spatial,0.7472485719923634,0.004463830556947639,0.10898363066424108,0.0010334979124103543,"[0.7382445728047031, 0.7389101071858533, 0.7738927935224881, 0.7343479057796845, 0.7527278573287488, 0.7640919510287612, 0.7561333911161793, 0.737533008971462, 0.7256826266980498, 0.7509215054877033]"
8,TEST,SVR,C,GROWTH,spatial,0.6167403164593777,0.009845566428157196,0.13413755516239764,0.0019162948002402025,"[0.6168679702417427, 0.6705405528618278, 0.5953352050238557, 0.5835537642656106, 0.6209531310601593, 0.5673697252516546, 0.5946582346478351, 0.6521025574053363, 0.6490847403012108, 0.6169372835345445]"
8,TRAIN,MLP,C,GROWTH,spatial,0.7508993340866915,0.003842603555117074,0.10879724709254597,0.0010464158155832036,"[0.7546706345190739, 0.7412607752789185, 0.7433556083920111, 0.7437090286407797, 0.7336595947069062, 0.7557908880141408, 0.7556113150978448, 0.7779107411789735, 0.761185044142483, 0.7418397108957837]"
8,TEST,MLP,C,GROWTH,spatial,0.6536366557125357,0.011211587129539843,0.12582461234659856,0.002620327541053599,"[0.6189338321098996, 0.672367083928151, 0.6734615554221466, 0.6804564419021182, 0.7126705819540462, 0.6646176216893716, 0.6350728267311594, 0.5815466288957907, 0.6298447624126998, 0.6673952220799735]"
8,TRAIN,MLR,C,SYMMETRY,spatial,0.15330465981357944,0.00758328176194739,0.0757575254779149,0.0006765959597317805,"[0.1589804365386469, 0.10702717696619535, 0.1434574782818534, 0.17510330469482116, 0.16267073299994228, 0.14697460897744896, 0.13306415933965288, 0.1393850711172978, 0.16758830952084025, 0.19879531969909536]"
8,TEST,MLR,C,SYMMETRY,spatial,0.00565643468979451,0.018343775482643983,0.07999185563944484,0.0015579928207213954,"[0.009130357074923379, 0.10000969581270458, 0.05290140688072287, -0.0074911496260230415, 0.013143367906209846, -0.04108893018889015, 0.0683782063843823, 0.01993544255395019, -0.05127243985907115, -0.10708161004096373]"
8,TRAIN,RF,C,SYMMETRY,spatial,0.222561760724418,0.005452292061623151,0.07218086457671,0.00050595463734812,"[0.20290753005556195, 0.19389585382973662, 0.21778580935837855, 0.25500399596984835, 0.21918578084331708, 0.23624480914655765, 0.22115453971268195, 0.20986390337097283, 0.23857132901869083, 0.23100405593843454]"
8,TEST,RF,C,SYMMETRY,spatial,0.033329560940209044,0.022031461851065744,0.07979461396456959,0.0012645905640626155,"[0.07519091827041458, 0.12153331052245686, 0.031998608859046485, -0.1555109457909971, 0.07112943700397456, 0.04528305949329947, 0.05206091235633936, 0.03796236292140376, 0.05246631623889986, 0.0011816295272526478]"
8,TRAIN,SVR,C,SYMMETRY,spatial,0.38775739730148145,0.0051416320632514745,0.06340725427648006,0.00035102509087033717,"[0.372099138981707, 0.3709989482245195, 0.4083633439764004, 0.41207708621146244, 0.37603615760092945, 0.39367331953420004, 0.39029027213828427, 0.4055719773034545, 0.3632884037860531, 0.38517532525780385]"
8,TEST,SVR,C,SYMMETRY,spatial,-0.027066189587316304,0.015249774406359079,0.08481141380285424,0.001000804064864636,"[-0.08863377171293663, 0.028396591207824118, -0.024067222307093683, -0.05798629186520521, 0.019682840497208143, -0.0012621240467602934, -0.08858828852898704, -0.03880826266746085, 0.05373074736953176, -0.07312611381928336]"
8,TRAIN,MLP,C,SYMMETRY,spatial,0.15573783510441824,0.017547390499521077,0.07476470554544465,0.0008963335867845242,"[0.1474007227057832, 0.14921874752619246, 0.17232881095761066, 0.0708064615757763, 0.11868379498489712, 0.2877954214294296, 0.10406771988056229, 0.14584915507448493, 0.19427151776650176, 0.16695599914294423]"
8,TEST,MLP,C,SYMMETRY,spatial,0.010621642084778537,0.014741124989305231,0.08212088852496756,0.0010627892306477572,"[0.008480092730275612, -0.0009190769249951547, 0.08499097049185067, -0.031147114750955218, 0.005196774973312945, -0.05241620874055708, 0.08912796586881244, 0.02575250103211757, -0.04982659362506969, 0.02697710979299328]"
15,TRAIN,MLR,C,ACTIVITY,naive,0.6247872482093303,0.005908360264078913,0.22551611240357375,0.0016548903974534178,"[0.6104269653037673, 0.6288143055884863, 0.6070149449403655, 0.59155189936867, 0.639366005346082, 0.6106323645982237, 0.623378905727128, 0.6547206832192367, 0.6384850856106222, 0.6434813223907212]"
15,TEST,MLR,C,ACTIVITY,naive,0.5534589595231882,0.01622296702445407,0.2382985706691772,0.004042914909555827,"[0.5917145635642777, 0.5556661952019648, 0.6004888094088114, 0.6375003309483012, 0.5106920588138757, 0.5939049711493218, 0.5601795197078836, 0.46070733200166625, 0.5130499886303136, 0.5106858258054665]"
15,TRAIN,RF,C,ACTIVITY,naive,0.7844512653837722,0.004165469612076224,0.1686095441482435,0.0016455131215390591,"[0.7789301568741535, 0.7745708601323148, 0.7588750048434223, 0.7897629035982189, 0.7760480241254221, 0.7834013855309716, 0.7836215592027829, 0.8047130948562744, 0.7898185773716296, 0.8047710873025322]"
15,TEST,RF,C,ACTIVITY,naive,0.5052356162918444,0.009724520814820349,0.2597673514186282,0.0038083843081398107,"[0.5173137418557351, 0.5201570444867489, 0.5640521173891409, 0.5181409107254793, 0.5088017052565319, 0.5268007177125722, 0.5004654682401402, 0.4756948615457962, 0.46679486440077633, 0.4541347313055235]"
15,TRAIN,SVR,C,ACTIVITY,naive,0.6108049841628553,0.005063540705570306,0.22683336076620395,0.0014621782948981764,"[0.635783889333149, 0.6148862444240064, 0.612189093667481, 0.6147226109695508, 0.597823607386643, 0.6351297431822558, 0.5862910710141365, 0.61735015977277, 0.6045995821231354, 0.5892738397554247]"
15,TEST,SVR,C,ACTIVITY,naive,0.5782730877572255,0.01150763149337848,0.2386737284166926,0.0032511278908208155,"[0.5362899863189659, 0.5928933756308092, 0.5733624010623777, 0.5469277764446282, 0.6029686801547627, 0.5178512264806039, 0.6339647513337845, 0.5571184171943706, 0.5974524940790238, 0.6239017688729293]"
15,TRAIN,MLP,C,ACTIVITY,naive,0.6259640710034503,0.006955066288600661,0.22275549183096074,0.001714550410104757,"[0.5864695826191839, 0.6034372551222758, 0.626541327399798, 0.6509837022343099, 0.6336898628602727, 0.6198154360277763, 0.6569312700926314, 0.6227480058890151, 0.6065804317898844, 0.652443835999355]"
15,TEST,MLP,C,ACTIVITY,naive,0.6077703411621812,0.017585536477229196,0.2290466179439056,0.004493086028910631,"[0.6730442248563586, 0.6543825010752257, 0.6263588478708776, 0.5641248125164642, 0.5940345802291103, 0.6420191224993214, 0.5070545322811972, 0.5860617249100248, 0.6865538787840246, 0.5440691865992074]"
15,TRAIN,MLR,C,GROWTH,naive,0.43079638588539215,0.006861203278046706,0.16260713221465062,0.0010062485407943316,"[0.4523959428848382, 0.41007862513279303, 0.4341627247549398, 0.4480467038219862, 0.4048511706757888, 0.38943611497670594, 0.43228108488227857, 0.45444216035030216, 0.4542500311263439, 0.4280193002479449]"
15,TEST,MLR,C,GROWTH,naive,0.35445350849396895,0.013175741273959665,0.1752713498310992,0.002260632776667025,"[0.3240007487933123, 0.3538619839822513, 0.3371399976002515, 0.32343020008018253, 0.43171802773946477, 0.42463335192250795, 0.35880459245816443, 0.3213124890343615, 0.3002725303678808, 0.3693611629613123]"
15,TRAIN,RF,C,GROWTH,naive,0.7265507359585331,0.0034128356061254106,0.11253570380433904,0.000653665121566458,"[0.7272617846531897, 0.7473102731984557, 0.7195560996661596, 0.7262617425805611, 0.7467777259964941, 0.7213923419487158, 0.7179321574759543, 0.7186693040514581, 0.7162497448114551, 0.7240961852028884]"
15,TEST,RF,C,GROWTH,naive,0.3415949148191993,0.01792539981110912,0.1780357768031654,0.0030284194998653853,"[0.40003883344816504, 0.323154943811113, 0.36896870085455946, 0.33532557203238955, 0.1909238943759093, 0.34637988901729067, 0.3505411680714816, 0.4104187023051725, 0.3418057007051666, 0.348391743570745]"
15,TRAIN,SVR,C,GROWTH,naive,0.4119703723377972,0.007627586374138087,0.1662188434555403,0.001024726873134649,"[0.42407868631493806, 0.3726622400060884, 0.459681303791174, 0.4004672078783026, 0.3870243748432922, 0.39238031566742826, 0.4070892583315918, 0.43183278986291096, 0.42865125062975395, 0.4158362960524914]"
15,TEST,SVR,C,GROWTH,naive,0.36008682176032036,0.022449821700447233,0.17275611789439144,0.0028040757225351706,"[0.3400505400741469, 0.4600705565761243, 0.2275959624553111, 0.44750980037197796, 0.42624003294507085, 0.387797811961177, 0.3850540651023947, 0.3299746147937527, 0.28260211908113697, 0.31397271424211093]"
15,TRAIN,MLP,C,GROWTH,naive,0.489590830114782,0.00964960449419538,0.15547114177020693,0.0016376956116031678,"[0.4828996514295594, 0.5163383821192586, 0.4951917715191415, 0.4310002499916341, 0.5338167207639506, 0.44269857288105463, 0.48241712390998215, 0.5172168251134969, 0.4983613308119451, 0.4959676726077962]"
15,TEST,MLP,C,GROWTH,naive,0.3920094429518606,0.02037953790522568,0.16635205870936018,0.003266486031615114,"[0.4853440775495237, 0.37555428259533263, 0.3882504539583983, 0.4018111520714196, 0.26002286626840165, 0.34601944519948313, 0.47557412689107637, 0.3835717091464321, 0.45513276383334245, 0.3488135520051955]"
15,TRAIN,MLR,C,SYMMETRY,naive,0.22896383487695765,0.009238197945118376,0.07205615955854373,0.000819377917317934,"[0.20400999258497932, 0.20337606810243758, 0.2062953373589831, 0.21325528043348896, 0.2675124904771533, 0.2232356042016297, 0.2150622884154918, 0.2867061940342227, 0.20887217390359814, 0.2613129192575916]"
15,TEST,MLR,C,SYMMETRY,naive,0.120351439656797,0.020255875279660173,0.07612318640939653,0.001886157478400471,"[0.1654370003834127, 0.15935164887439301, 0.1781547317357507, 0.15935812645727332, 0.006838778300569337, 0.16162510864192325, 0.13698817428060828, 0.03170848673890403, 0.16991931082341016, 0.0341330303317251]"
15,TRAIN,RF,C,SYMMETRY,naive,0.21630721770392394,0.007382974288739975,0.0726412348269714,0.0004970369504149368,"[0.20000928240594185, 0.19234048451292296, 0.19568083888472299, 0.19896388831786505, 0.21695814167040672, 0.24452412369780763, 0.21941988978346127, 0.25555289998305797, 0.19230242267872066, 0.2473202051043325]"
15,TEST,RF,C,SYMMETRY,naive,0.1399582886816108,0.01334773643794791,0.07542832240620653,0.0011128588517408725,"[0.14962963567124687, 0.19141606152237078, 0.1743588276656327, 0.1892376599237796, 0.1471096914841621, 0.1152269959387121, 0.08231535312214588, 0.07814140715083295, 0.178652498078543, 0.09349475625868198]"
15,TRAIN,SVR,C,SYMMETRY,naive,0.2015082263246546,0.005282112100916915,0.07266085957040405,0.000779795815310571,"[0.18507136744716834, 0.20283547948407554, 0.22827478208251073, 0.19131716521862474, 0.2151615168386274, 0.18082201012283106, 0.1819847675412387, 0.21815143106647594, 0.1917737072674982, 0.21969003617749527]"
15,TEST,SVR,C,SYMMETRY,naive,0.15796803981233226,0.01565309816731098,0.07609100118807213,0.0019462750637374816,"[0.21817251218478673, 0.12348453921210756, 0.13237860691821934, 0.1887843307330741, 0.1265930631108365, 0.2150753862783802, 0.21055317752506164, 0.08995003683427916, 0.19023974174296854, 0.08444900358360863]"
15,TRAIN,MLP,C,SYMMETRY,naive,0.18827320732028455,0.005615200557721293,0.0743274425777391,0.0005022703213916046,"[0.16855445193498308, 0.18101024403431343, 0.207142754735526, 0.18629063539568314, 0.21036199308785986, 0.21019437587025047, 0.19453526500513818, 0.15278958902160156, 0.19199719628333833, 0.17985556783415158]"
15,TEST,MLP,C,SYMMETRY,naive,0.1420394578642823,0.01139247730913776,0.07444471676884126,0.0012492527169731804,"[0.09742622903039544, 0.18156382405734417, 0.08008568794694204, 0.185880640406191, 0.141527180990495, 0.13146797236996421, 0.15096270175673676, 0.1042620457406962, 0.16841526972694532, 0.17880302661711267]"
15,TRAIN,MLR,C,ACTIVITY,topo,0.7294374337654175,0.0036800696550082367,0.18957346004893605,0.0015276460033152059,"[0.7106292171588378, 0.7362142883416161, 0.732181629325976, 0.7378630160997783, 0.7251438158392971, 0.7430597617716822, 0.7413225309970852, 0.7092615356619456, 0.7214830609343927, 0.7372154815235641]"
15,TEST,MLR,C,ACTIVITY,topo,0.658277631202375,0.010024691613621819,0.21334202994901558,0.003723477729429556,"[0.7127929637974086, 0.6459816683879539, 0.6583138017118559, 0.6222321037020335, 0.663347141715593, 0.6326556295738386, 0.6122054517658367, 0.6946570965773761, 0.694891032774235, 0.6456994220176198]"
