RADIUS,LENGTH,WALL,SHEAR,CIRCUM,FLOW,NODES,EDGES,GRADIUS,GDIAMETER,AVG_ECCENTRICITY,AVG_SHORTEST_PATH,AVG_CLOSENESS,AVG_BETWEENNESS,AVG_IN_DEGREES,AVG_OUT_DEGREES,AVG_DEGREE,AVG_CLUSTERING,AVG_CORENESS,GRADIUS:WALL,GDIAMETER:WALL,AVG_ECCENTRICITY:WALL,AVG_SHORTEST_PATH:WALL,AVG_CLOSENESS:WALL,AVG_BETWEENNESS:WALL,GRADIUS:SHEAR,GDIAMETER:SHEAR,AVG_ECCENTRICITY:SHEAR,AVG_SHORTEST_PATH:SHEAR,AVG_CLOSENESS:SHEAR,GRADIUS:RADIUS,GDIAMETER:RADIUS,AVG_ECCENTRICITY:RADIUS,AVG_SHORTEST_PATH:RADIUS,AVG_CLOSENESS:RADIUS,AVG_BETWEENNESS:RADIUS,GRADIUS:PRESSURE_AVG,GDIAMETER:PRESSURE_AVG,AVG_ECCENTRICITY:PRESSURE_AVG,AVG_SHORTEST_PATH:PRESSURE_AVG,AVG_CLOSENESS:PRESSURE_AVG,AVG_BETWEENNESS:PRESSURE_AVG,GRADIUS:PRESSURE_DELTA,GDIAMETER:PRESSURE_DELTA,AVG_ECCENTRICITY:PRESSURE_DELTA,AVG_SHORTEST_PATH:PRESSURE_DELTA,AVG_CLOSENESS:PRESSURE_DELTA,GRADIUS:OXYGEN_AVG,GDIAMETER:OXYGEN_AVG,AVG_ECCENTRICITY:OXYGEN_AVG,AVG_SHORTEST_PATH:OXYGEN_AVG,AVG_CLOSENESS:OXYGEN_AVG,AVG_BETWEENNESS:OXYGEN_AVG,GRADIUS:OXYGEN_DELTA,GDIAMETER:OXYGEN_DELTA,AVG_ECCENTRICITY:OXYGEN_DELTA,AVG_SHORTEST_PATH:OXYGEN_DELTA,AVG_CLOSENESS:OXYGEN_DELTA,LAYOUT,SEED
1.5661012,1.0,0.48872823,0.28290197,0.8284117,1.282683,0.042788114,0.08047518,0.9110522,0.20475404,-0.024425609,-0.006198835,-0.035654392,-0.39467096,0.82481,0.82481,0.82481,1.131889,0.39632395,0.47751677,0.458384,0.38134217,0.18850106,-0.28616735,-0.37963837,1.4668047,1.6102146,1.0666605,0.32147998,-0.51935625,2.1399395,0.57366824,1.1458997,1.010832,-1.0638607,-0.32409313,0.31335798,0.035511818,0.026729478,0.06597772,-0.23548108,-0.39471096,0.44166395,0.4537831,-0.09005564,-0.45805663,0.028983202,1.5237529,1.0808797,0.90284085,0.8998801,-0.88679844,-0.39467478,0.64293087,0.5690769,0.5032436,-0.5460969,-0.0045251045,Sav,29
1.3829806,1.0,-0.78172123,0.4449453,0.69844794,1.014264,-0.5993294,-0.65631646,-1.5856286,-1.6285769,-1.7637726,-1.5309001,1.6021198,-0.17260289,-1.5488865,-1.5488865,-1.5488865,-1.2658876,0.9881842,-1.2991381,-1.1603938,-1.419513,-1.3707573,1.4755285,-0.16797067,0.48111427,0.31759557,0.65833956,0.42021975,-0.6089461,0.16032621,0.27390447,0.35162553,0.3270719,-0.4572941,-0.14666222,-0.97416127,-0.7669629,-0.9495792,-0.89560086,0.8914254,-0.17263831,-0.1804453,-0.1722952,-0.07841961,-0.24470817,-0.19685908,-0.84259003,-0.6456335,-0.6961456,-0.52417576,0.4796941,-0.17260665,-0.36846974,-0.4943318,-0.45461816,-0.6639934,0.92902124,Sav,76
1.5293958,1.0,0.63341075,1.3341556,1.386187,1.640572,0.06695383,0.10001133,-0.3372882,0.051976454,-0.33277735,-0.5419267,0.5254999,-0.43645746,0.7634057,0.7634057,0.7634057,-0.35482588,0.40651777,0.8574119,0.9179658,1.0561255,0.48607418,-0.52009237,-0.44381905,1.1372255,1.0811054,1.3024207,1.5616533,-1.0518277,1.012703,1.7169616,1.9798126,1.843947,-1.6797965,-0.44642723,1.0143306,1.4389924,1.2752388,1.2003549,-1.1322833,-0.43642196,0.5413077,0.50964534,1.2117,0.98571694,-0.80289793,0.62958485,1.1523923,0.8584927,0.6981086,-0.69702417,-0.4364613,0.40602204,0.43044385,0.27834767,-0.58182454,0.13390009,Lvav,90
0.4984585,1.0,-0.6780892,0.2230674,0.29814377,0.63195115,-0.23339148,-0.19303082,-1.1695151,-0.5591339,-1.013524,-1.1676176,1.2152735,-0.14057545,0.6582589,0.6582589,0.6582589,-0.055603005,0.27199006,-2.0070312,-2.084083,-2.0185256,-1.6499906,1.9170481,-0.14971831,0.3613256,0.4559035,0.4104373,0.36077756,-0.58206415,-0.80542785,0.27656925,-0.16341822,-0.029715592,-0.09305764,-0.100518696,-0.839755,-0.62577975,-0.7172811,-0.7069718,0.6348656,-0.14061783,-0.12209841,-0.11168245,-0.100166894,-0.119391866,-0.30459422,-0.6560449,-0.06931249,-0.3639801,-0.4579406,0.42290577,-0.1405792,-0.41811666,-0.5399871,-0.4804427,-0.69400865,1.4991177,Sav,54
1.1668156,1.0,-0.22407441,1.5761173,1.6625168,1.4453865,-0.5544502,-0.55305403,-0.12923147,0.3575316,0.49202028,0.46590766,-0.38568166,-0.20732622,-0.36761034,-0.36761034,-0.36761034,-2.0734935,0.11012431,-1.4560374,-1.3797599,-1.2804786,-0.5708683,0.5422346,-0.21160516,2.1517193,2.3191917,2.290212,1.778781,-1.0951636,0.78024834,1.8350044,1.6575644,1.8436719,-1.6076521,-0.20583175,1.0356508,1.36212,1.3889669,1.4691769,-1.293188,-0.20736007,1.3123138,1.3274419,1.5196316,1.3054452,-0.91858673,0.7935803,1.378131,1.4584365,1.4107832,-1.2417845,-0.20732999,-0.2305444,-0.22963388,-0.29312205,-0.15627103,-0.4512265,Lvav,94
0.35165295,1.0,-0.36115012,0.036621105,0.14262827,0.2999234,-0.24029596,-0.29908416,-1.5856286,-1.1702442,-0.93337286,-0.5996241,0.5392793,-0.25569546,-1.1414927,-1.1414927,-1.1414927,-1.200374,1.1100469,-1.4454589,-1.3522366,-1.4489689,-1.2160842,1.2994274,-0.2733024,-0.54904807,-0.503904,-0.15483947,0.08771021,-0.45070893,-0.041742053,-0.5182825,-0.36490548,-0.24045636,0.10868143,-0.21884108,-0.86390704,-0.7846522,-0.6967842,-0.5476683,0.4156483,-0.255737,-0.41837752,-0.41398585,-0.52797276,-0.08053032,-0.37773484,-1.0996245,-0.64298415,-0.45128447,-0.22368722,0.1359586,-0.25569925,-0.30160156,-0.37249893,-0.3595834,-0.38839415,-0.28287086,Sav,66
1.8403537,1.0,-0.027652163,1.2810764,0.4761978,1.973514,-0.24720044,-0.31024766,0.49493873,0.3575316,0.4328807,0.50023806,-0.57901525,-0.050092325,-1.226604,-1.226604,-1.226604,-0.1825161,1.1078845,-0.43313882,-0.6421524,-0.3424291,-0.18130022,0.12615664,-0.053408366,1.240401,0.9686481,1.9691125,1.4173263,-1.0557684,1.6674589,1.1192755,1.6954113,1.9344939,-1.8039807,0.0013981631,-0.4712825,-0.44531143,-0.4240812,-0.46424857,0.32524204,-0.050088853,0.75764376,0.769387,1.5192058,0.4776537,-0.65875924,1.2301892,1.2646655,1.2880307,1.3120006,-1.2626053,-0.050096035,-0.4398372,-0.5503749,-0.53128165,-0.70652413,1.6564558,Sav,40
-0.94049037,1.0,-1.1056182,-0.9947355,-0.9260465,-0.9203496,0.7953775,0.7530767,-0.12923147,0.20475404,1.0108502,0.80713344,-0.86498034,-0.59348804,0.10405273,0.10405273,0.10405273,1.570853,-0.023940068,-0.66415703,-0.4051835,-0.8095169,-1.0756353,1.0581316,-0.61116636,-0.22969253,-0.22918317,-0.20184931,-0.8186099,0.49603665,-1.1363817,-1.0465959,-0.77464074,-0.6722509,0.5827256,-0.59519994,-1.1129442,-1.2100948,-1.1643336,-1.2209955,1.3077384,-0.5935258,0.23025271,0.24211323,0.34094003,-0.6345085,0.32314587,-0.72803706,-0.68731284,-0.21891886,-0.34614474,0.21211483,-0.593492,-0.095101446,0.013903651,-0.08947913,0.026567977,-0.53012204,Lava,14
-0.9283246,1.0,-0.029541072,-1.0314748,-1.1610528,-0.89417917,0.35349014,0.31769976,-0.12923147,-0.2535787,-0.594099,-0.76435864,0.74171597,-0.31300503,-0.1535063,-0.1535063,-0.1535063,-0.3759986,-0.23461266,0.3267939,0.70966357,0.16242671,-0.47531995,0.36012247,-0.32622972,-0.8732165,-0.85224485,-0.94736284,-1.069482,0.888681,-0.8562851,-0.8413622,-1.0006359,-1.0574734,1.1344973,-0.30520892,-1.178234,-1.0932204,-1.2855916,-1.3694136,1.5794634,-0.31301218,0.03399672,0.045264583,-0.07138902,-0.7884868,0.59963864,-0.8557406,-1.04942,-1.2293495,-1.3136208,1.3711103,-0.31300884,-0.2404738,-0.22232388,-0.27254063,-0.06844516,-0.4997196,Lava,81
1.6273267,1.0,0.9374096,1.0550115,0.72163343,2.0326304,-0.06768372,-0.08697747,1.7432792,-1.0174665,0.45606962,0.67925125,-0.8236729,-0.2870989,-0.25721598,-0.25721598,-0.25721598,-1.5936402,1.1628695,1.6733599,0.118269935,0.8272346,1.0974835,-1.1043088,-0.29634783,1.4055276,1.378149,1.2225589,2.0156753,-1.2557913,2.9037411,2.7634075,2.1254666,1.8711779,-1.707323,-0.20383391,0.6108429,0.055114444,0.22788058,0.29728657,-0.4900609,-0.28714013,0.6288269,0.64151126,0.2841037,1.418836,-1.1863674,2.2472057,0.23439589,1.2777176,1.4061654,-1.3852575,-0.28710273,-0.43006292,-0.5411413,-0.50523204,-0.39112133,-0.32722735,Sav,86
0.8202452,1.0,0.7945675,0.4630378,-0.021967592,0.58713514,-0.69254005,-0.58933544,-0.7534017,-1.9341321,-1.7026855,-1.7209738,1.8440868,0.32717136,1.4945377,1.4945377,1.4945377,0.17678358,0.95358694,0.65202296,-0.18033046,0.12656082,-0.83197975,0.9198876,0.32393262,-0.20634112,-0.14469768,0.17100658,0.4454502,-0.62002075,-0.2959246,0.5313666,0.29071596,0.47549078,-0.5649978,0.32263142,-0.70864874,-1.0922811,-0.82263964,-0.9022875,0.91295856,0.32714748,0.02982924,0.040704712,0.2440082,-0.06815277,-0.2888748,-0.3564611,-1.0196584,-0.8303911,-0.82192016,0.8194847,0.32716778,-0.27724355,-0.29324344,-0.30719596,-0.09942296,-0.4896423,Sav,39
1.6871834,1.0,0.6745925,1.5131421,0.7413789,3.315042,-0.57861596,-0.5781719,0.078825265,0.051976454,0.27786753,0.43938968,-0.41571823,0.325434,-0.41189975,-0.41189975,-0.41189975,0.3859566,0.09715034,-0.45912287,-0.34149468,-0.029091407,0.4505507,-0.4696775,0.32380262,1.8487486,1.9843018,1.7667363,2.396392,-1.3432462,1.9090391,2.7696552,2.7200894,2.5996196,-2.1896627,0.38102257,-0.08008116,-0.10046236,0.025885303,0.14663284,-0.31154013,0.32553184,0.71483153,0.72758496,0.51575416,1.5654343,-1.1864489,1.03608,1.2126184,1.3557646,1.4467475,-1.302744,0.32543042,-0.51337665,-0.6700277,-0.60647297,-0.72737193,2.1681564,Sav,30
-0.78928673,1.0,-0.03701292,0.6201742,-0.36234435,-0.059410624,2.2073457,2.3299224,0.7029955,0.8158643,0.89859563,1.1306323,-1.0867012,-1.4240727,3.0312972,3.0312972,3.0312972,-0.5625113,-0.66398937,0.4898702,0.39542702,0.8051755,1.4617715,-1.3719265,-1.4255109,-0.27372184,-0.24176602,-0.40670028,0.23829648,-0.51321846,-0.04250183,-0.7087799,-0.64012873,-0.6398204,0.54611343,-1.4452591,0.9845161,0.96273303,0.8751155,0.93435746,-0.9526962,-1.423951,-2.1164854,-2.1157017,-1.7960243,0.55424786,-0.7004012,0.71427286,0.7311998,0.7746382,0.9252189,-0.9242383,-1.424077,-0.23706056,-0.2416889,-0.21207505,0.618455,-0.6128547,Savav,81
0.2250936,1.0,-1.6572251,1.0930629,0.85295224,0.9787213,1.8862869,1.8052375,2.5755062,1.8853074,2.118069,1.6521128,-1.5708642,-1.4641385,0.31586674,0.31586674,0.31586674,0.4237942,-0.81303555,-0.09775706,-0.77291286,-0.31494856,0.09092902,-0.2850342,-1.4697227,1.5053035,1.5144168,1.2546198,1.0411965,-0.8910007,1.3375142,0.08174003,0.4198547,0.44287044,-0.61851233,-1.4861548,2.1659675,1.5733219,1.640308,1.3655345,-1.2597456,-1.4641395,1.3585362,1.373804,1.0779676,1.0438873,-0.8947374,2.8049593,2.1197135,2.2080116,1.8203918,-1.6497186,-1.4641427,0.068112776,0.21075991,0.21228442,1.9400197,-0.6676611,Savav,7
-0.64515316,1.0,-0.14908783,0.23998906,0.35954154,-0.36063796,0.40527382,0.33444503,0.286882,0.051976454,0.912938,1.1924458,-1.189242,0.15352774,-0.6744189,-0.6744189,-0.6744189,-0.9440597,-0.9585294,-0.24209061,-0.010250401,0.26533833,0.842804,-0.90625924,0.124231264,-0.35141,-0.42215475,0.22039916,0.21615669,-0.42670605,0.23728569,-0.8089772,-0.92372,-0.91809404,0.9289334,0.1538905,1.8206574,1.3426728,1.7847475,1.7301227,-1.4756843,0.15360208,-0.36760828,-0.35755318,0.6301174,0.8617277,-0.77467406,0.42644498,0.28561217,0.855719,1.0217685,-1.034627,0.15352412,-0.52920157,-0.70055,-0.6097214,-0.68308777,1.0038629,Lvav,36
0.5438158,1.0,1.416223,0.16742942,-0.2071914,0.4356089,-0.87896127,-0.86005056,-0.3372882,-0.5591339,-0.12617894,-0.1279001,0.012422346,0.043862905,-0.37742874,-0.37742874,-0.37742874,1.0836574,0.8802222,1.272166,0.7047257,1.132594,1.2966279,-1.2660918,0.056601804,0.2767972,0.080904506,0.09567873,0.43636352,-0.61675656,1.3352045,0.4309273,0.87293583,0.8158446,-0.93486494,0.07762641,0.35333776,0.11091281,0.20195335,0.2489369,-0.42631334,0.043817967,-0.29410684,-0.28534976,-0.84281516,-0.06251266,-0.31044224,0.044930004,-0.075492226,0.24280244,0.22983415,-0.33696762,0.043859236,0.9783578,1.4698707,0.88557154,-0.0060647386,-0.50025153,Sav,11
-1.2703493,1.0,-0.06194297,-0.87248635,-1.237376,-0.9948956,0.087667294,0.03023939,0.286882,0.96864194,0.8446434,1.2413074,-1.195089,0.09659213,-0.7634149,-0.7634149,-0.7634149,0.14391783,0.41532156,0.5151441,0.46976805,0.30784845,0.28462407,-0.37117547,0.09270678,-1.4086188,-1.4034555,-1.1968904,-0.6557998,0.2844692,-0.9857802,-1.2103289,-1.0881903,-1.2223212,1.4337299,0.06640506,-0.78340816,-0.85914314,-0.86079884,-0.884485,0.8518087,0.09656309,-0.2577348,-0.2473479,-0.088714674,-0.02506772,-0.15699595,-0.5989407,-0.30530226,-0.4294564,-0.1789851,0.07407793,0.09658848,2.9679575,2.8723595,2.9515805,0.41410026,-0.5698335,Lava,66
-0.7687388,1.0,0.077416375,-0.5104142,-0.96544826,-0.84725064,0.23266158,0.24513696,0.078825265,0.051976454,0.4475191,0.64086604,-0.65803474,0.13922673,0.5416898,0.5416898,0.5416898,0.05762208,0.47494003,0.52813613,0.7901313,0.38480902,-0.14445011,0.085289426,0.1597419,-0.89676774,-0.9505155,-0.77169675,-0.6033744,0.31894654,-0.6696958,-0.766937,-0.44524792,-0.34215823,0.19382891,0.15142307,-0.86197984,-0.9413192,-0.9795555,-1.0279627,1.0672598,0.13963757,0.08362926,0.095047,0.29941365,-0.22943182,0.117583334,-0.6258822,-0.7258898,-0.48185378,-0.36473817,0.27378863,0.1392231,-0.046540566,0.08931176,0.04917925,0.17374247,-0.560891,Lava,38
-1.9305738,1.0,-0.48817432,-1.2785429,-1.4505234,-1.1203966,0.760855,0.6916774,0.9110522,0.3575316,0.8653605,0.7744077,-0.7264105,-0.49211866,-0.33179498,-0.33179498,-0.33179498,-0.16629176,0.6686229,1.0499513,1.3061318,0.8586523,0.08557983,-0.19513436,-0.49953592,-1.1418375,-1.1328887,-0.9681642,-1.1245885,0.9944749,-1.5119597,-1.910211,-2.004265,-1.9361255,2.4859874,-0.51479673,-0.8767605,-0.78544563,-1.0944268,-1.1207182,1.2054546,-0.49211982,-0.7241276,-0.7151491,-0.38466024,-0.57467055,0.363104,-0.32346216,-0.85630316,-0.57652164,-0.62635803,0.58642256,-0.49212253,-0.15793581,-0.08959019,-0.1660978,0.27364826,-0.5781388,Lava,99
-0.04236143,1.0,0.2944574,0.5772287,0.47551224,0.059879538,1.0197734,1.0377462,-0.54534495,-0.2535787,0.14895767,0.6940604,-0.74638057,-0.6105717,1.1516726,1.1516726,1.1516726,-0.7815601,0.7523359,-0.14468509,0.33013782,0.329601,0.67575914,-0.74536043,-0.5959864,0.18417744,0.17961267,0.47086197,0.6183062,-0.68476593,-0.08928513,-0.29035458,-0.13573784,-0.21742919,0.12640975,-0.59553087,0.63657564,0.98198706,1.2217257,1.5004061,-1.3369986,-0.61060345,0.27079225,0.26719433,0.8619489,0.94595087,-0.80066556,0.014489752,0.36705196,0.6399575,0.9923495,-1.0027113,-0.6105756,-0.09882495,-0.061119758,0.014450109,-0.7065055,1.7931559,Lvav,63
0.67380303,1.0,-0.51929706,0.4842516,0.93112266,0.44947067,-1.1827588,-1.1335565,-1.1695151,-0.864689,-0.5032015,-0.5660467,0.5105102,0.03640751,-0.082329884,-0.082329884,-0.082329884,-0.0060461913,-2.320333,-0.79457504,-1.1561416,-1.0556768,-0.5068519,0.35462463,0.094896145,-0.08766752,-0.095751226,0.15171,0.35206366,-0.5528092,-0.08231458,0.8599642,0.9040783,0.7480384,-0.77456146,0.058694694,0.031818006,0.39425236,0.5804144,0.7090665,-0.7936905,0.036365762,-0.79232484,-0.7915326,-0.36098042,-0.04082914,-0.3004728,-0.55542934,-0.15084516,0.11385541,0.068313226,-0.14781028,0.03640384,-0.47970986,-0.6275785,-0.55833507,-0.62409246,0.28084636,Lvav,35
-0.38762876,1.0,-1.0840685,-0.8743037,-0.6575913,-0.5875133,-0.0020910692,-0.01441465,-0.7534017,-0.5591339,-0.26714894,0.13079108,-0.21341966,-0.22582428,-0.074820064,-0.074820064,-0.074820064,0.5879542,-0.42829552,-0.7646862,-0.5811614,-0.6814737,-0.6174422,0.48799795,-0.22765976,-0.5649302,-0.51383287,-0.67769235,-0.79365623,0.446998,-0.5507774,-0.33996877,-0.29569116,-0.40114027,0.27933025,-0.23104066,-1.2770097,-1.2649632,-1.2634798,-1.207005,1.3035066,-0.22577061,0.007854402,0.019043323,-0.15064284,-0.7191065,0.4372061,-1.0356205,-0.8944471,-0.73800385,-0.49104804,0.38840932,-0.22582807,-0.10208305,-0.010078163,-0.029197713,0.9720067,-0.6367593,Lava,17
-0.6416559,1.0,0.10253541,-0.46407804,-0.9126194,-0.68103456,0.31206322,0.34560856,-0.3372882,-0.40635628,-0.50396013,-0.51243556,0.50382316,0.43758065,0.946942,0.946942,0.946942,0.07342966,0.50629383,-0.50768346,-0.6451244,-0.3661597,-0.6984754,0.70339894,0.4412431,-0.5175545,-0.4730323,-0.33682302,-0.5338633,0.17561959,-0.91883504,-0.48741508,-0.45109418,-0.26948288,0.16675116,0.44929454,-1.4173551,-1.2667444,-1.335461,-1.3276879,1.5294964,0.43753633,0.25525832,0.26719433,0.26131293,-0.48822346,0.22839321,-0.76695555,-0.91804034,-0.9412524,-0.9344987,0.9363309,0.43757713,2.8711464,2.7364194,2.6748874,0.17243662,-0.54809064,Lava,22
0.6296045,1.0,0.6377649,0.71197045,-0.577509,1.446872,-0.5924249,-0.5279361,0.078825265,0.96864194,0.78132653,0.7762409,-0.84942377,-0.22978128,0.81426847,0.81426847,0.81426847,-1.1963263,0.9906554,0.9656797,1.2254814,1.4745673,1.4624659,-1.4035281,-0.23131964,1.3322701,1.4466668,1.5616124,1.3274051,-1.0326827,2.3839836,1.5167702,2.020079,2.051237,-1.8857417,-0.2075406,-0.4217392,-0.27288172,-0.26887083,-0.2899995,0.10543406,-0.22982314,0.38937932,0.38442966,0.837988,0.32205406,-0.6077331,0.5664433,1.3080002,1.1376345,1.1117817,-1.1188202,-0.22978505,-0.29834348,-0.41918018,-0.40167648,-0.698921,1.4501196,Sav,48
1.0950886,1.0,-1.3935376,1.5281917,1.8112518,1.2946496,-0.33350658,-0.37722874,0.078825265,0.3575316,0.6573419,1.3590943,-1.200441,0.046413247,-0.97299457,-0.97299457,-0.97299457,-0.12891358,-0.6326356,-0.87096614,-0.8912833,-0.7087733,-0.0838346,0.03256346,0.049574617,1.3383207,1.4763199,1.4869841,1.6576759,-1.0920545,1.3426005,3.5532799,2.4990685,2.4658062,-2.022149,0.021012058,1.2246594,1.273179,1.3898922,1.6839842,-1.4230727,0.046416797,0.6595161,0.6726729,0.82777554,1.0702643,-0.8596918,1.089627,1.5114447,1.6920047,2.1584356,-1.8104241,0.046409577,0.027309222,-0.15153256,-0.08755082,-0.64668775,0.45447418,Lvav,27
-0.46836063,1.0,-0.3399532,0.7828096,-0.014483692,-0.0884828,0.87132686,0.8005216,0.078825265,0.8158643,0.46440423,0.73398,-0.70139545,-1.2410011,-0.26509666,-0.26509666,-0.26509666,-0.38634345,-0.68653935,0.037630614,-0.24109267,0.2137265,0.6661834,-0.73433775,-1.2475808,0.71822685,0.7626398,0.4353415,0.44521412,-0.59306633,-0.007505008,-0.73937255,-0.43832138,-0.3985405,0.28543073,-1.2707046,0.7682287,1.1573138,0.8895851,0.9426934,-0.9478652,-1.2410309,1.1433369,1.1579547,0.8232012,0.8589734,-0.7697029,0.08801541,0.5956584,0.33795542,0.5053448,-0.5346925,-1.2410053,-0.44837022,-0.59667146,-0.51145595,-0.46449307,-0.25436652,Savav,2
1.560364,1.0,1.2397456,1.4255428,0.0026267676,2.8067114,-0.90312696,-0.88237756,1.5352224,0.96864194,2.0993009,2.0550447,-1.9494152,0.02749054,-0.3671653,-0.3671653,-0.3671653,1.1836603,0.8703373,2.7509246,2.2133632,3.0891438,3.3382828,-2.4896576,0.024420246,2.0271833,1.8700018,2.173654,3.0236218,-1.48444,4.1425953,2.3936079,3.07152,2.357053,-1.9571326,0.06557795,0.6637536,-0.11128955,0.24024151,0.28185,-0.4792937,0.02747354,0.78113395,0.7910477,0.9973627,1.744563,-1.3099233,2.1604252,1.8054304,2.5571482,2.4782867,-2.1390567,0.027486863,-0.2001357,-0.18744123,-0.23994298,-0.2756042,-0.3630144,Sav,37
-0.9286547,1.0,0.06236097,-0.5436097,-1.0543244,-0.69991165,0.33277667,0.33444503,0.49493873,0.20475404,0.32378274,0.6315551,-0.6912834,-0.21996361,0.44037214,0.44037214,0.44037214,-0.4267514,-0.2451154,-0.1046436,-0.268708,-0.21110263,0.03862461,-0.18544643,-0.22097948,-0.3062441,-0.24447745,-0.04453536,-0.18478906,-0.13743056,-0.37463996,-0.5355568,-0.50172174,-0.5497024,0.49613276,-0.22296713,-1.0376265,-0.94138736,-0.91285175,-0.8974785,0.86367685,-0.22000557,0.19388139,0.20563208,0.50352263,0.23093133,-0.35870034,-0.1815761,-0.52692825,-0.44263047,-0.24899746,0.12303124,-0.21996738,-0.39748213,-0.49163866,-0.37995717,0.29789725,-0.5784918,Lava,29
0.008635948,1.0,0.1378065,0.27694544,0.51782054,0.053474497,0.37420362,0.3260724,-0.96145844,-0.2535787,-0.280876,0.07018025,-0.03615816,-0.23756495,-0.33580023,-0.33580023,-0.33580023,0.098681755,0.53023386,-0.33580425,-0.20305324,-0.31743586,0.18902604,-0.29239058,-0.22586119,0.5710045,0.6499021,0.7217923,0.2292397,-0.4341614,-0.04126104,0.4802286,0.19447295,-0.054224584,0.014298809,-0.25881356,0.50179636,0.9825696,0.9149843,1.0624033,-1.0214845,-0.23738548,-0.25849286,-0.24810825,0.16272227,0.14817539,-0.32339203,-0.415318,0.24964067,0.24186307,0.4651288,-0.46491113,-0.23756874,1.0626024,0.72040606,0.90733117,-0.66991204,1.0511675,Lvav,91
-0.28026506,1.0,-0.90428245,1.528141,0.2824713,0.84655,2.1797276,2.2210782,0.49493873,0.96864194,1.1973513,1.6171743,-1.5199704,-1.4158927,2.0143192,2.0143192,2.0143192,0.0965953,-0.09807705,-0.6528685,-0.38086033,-0.2865952,0.42689794,-0.5605682,-1.4222908,1.2112541,1.293935,1.1879286,1.6238679,-1.1000735,0.86159515,0.07020308,0.5472587,0.52215946,-0.6756673,-1.440777,0.7980881,1.003922,1.0215563,1.1254283,-1.0909157,-1.4159192,0.87320006,0.88700217,0.9533846,1.7609376,-1.1935191,1.0198892,1.4409689,1.4202667,1.6526563,-1.5134778,-1.415897,0.13017143,-0.03713788,0.15185206,2.5458853,-0.67779285,Savav,12
-0.86277723,1.0,-0.5822501,-0.47416174,-0.8115075,-0.90452963,0.19123463,0.22280994,-0.3372882,0.6630868,-0.1905105,-0.113636345,0.2073245,-0.31428835,0.82947356,0.82947356,0.82947356,0.0192881,0.45810476,-0.9100841,-1.0276214,-1.2286497,-1.4010692,1.5971439,-0.3103291,-0.12329999,-0.05823806,-0.37619725,-0.744452,0.4802432,-1.4905875,-1.2579353,-1.2605368,-1.0799521,1.2981993,-0.33029777,-1.2258599,-0.9190653,-1.0704354,-1.2051611,1.3933427,-0.31432024,1.1209834,1.1355337,0.78252715,-0.192983,0.030400993,-0.9840855,-0.5051812,-1.028109,-0.9662581,1.0437664,-0.31429216,-0.34830067,-0.42520767,-0.36840108,-0.43971753,-0.26246193,Lava,9
1.2365766,1.0,-0.46961665,0.29551706,0.6521426,1.3241149,-0.32660207,-0.4302554,0.078825265,0.51030916,0.45759466,0.53501517,-0.49146253,-0.21696447,-2.067537,-2.067537,-2.067537,0.0022156977,1.0822455,-0.48432586,-0.10868648,-0.45459437,-0.3804562,0.3431236,-0.22994587,0.8097582,0.9096991,1.3233835,0.35672966,-0.54752284,0.9164572,0.6588295,0.75580186,1.0215713,-1.1135167,-0.18692793,-0.5019867,-0.3207366,-0.3823505,-0.2736583,0.12166322,-0.2169371,0.33330658,0.33939776,0.46292603,-0.25039023,-0.13178019,0.79736996,1.2434028,1.1818979,1.211331,-1.1109085,-0.21696824,0.03661801,0.21114469,0.19700499,-0.24619271,-0.37687352,Sav,70
1.1345257,1.0,0.41005507,0.6540149,0.23954123,1.5865687,-0.550998,-0.5670084,-0.54534495,-0.71191144,-0.782187,-0.85231966,0.87057465,0.12939198,-0.6984596,-0.6984596,-0.6984596,-1.5726643,1.0056373,-0.43597814,-0.3810431,-0.3370104,-0.19137873,0.10918875,0.12198463,1.2818692,1.4105383,1.0352937,0.8417635,-0.82723135,0.10875633,1.3644683,0.9732331,0.9748085,-0.9925388,0.15206921,-0.6102979,-0.61404437,-0.5969692,-0.49569196,0.3642263,0.12934609,0.19463871,0.201452,0.072291665,0.08992985,-0.47253639,0.060432516,0.08219531,0.05153331,0.011293939,-0.054877948,0.12938835,-0.34488747,-0.39609605,-0.44528064,-0.68355066,1.3953439,Sav,26
-1.4672395,1.0,-0.15248582,-0.7551287,-1.1682069,-0.99843657,0.2568273,0.26746398,0.286882,0.3575316,0.22192918,0.3334029,-0.36985925,0.31557924,0.5296556,0.5296556,0.5296556,-0.08001692,0.48451605,0.20276518,0.7749981,0.17804873,-0.27792427,0.16491827,0.31445816,-1.1660945,-1.1795346,-1.1103938,-0.88491327,0.6135642,-1.0555202,-1.371177,-1.3426075,-1.249799,1.379358,0.2768643,-0.79096895,-0.9170432,-1.0170473,-1.0189515,1.0432017,0.3155365,-0.42898592,-0.41911617,-0.35140532,-0.26598552,0.05023482,-0.5867081,-0.79021984,-0.85431194,-0.7779924,0.7225771,0.3155757,-0.3889491,-0.47868592,-0.44090116,-0.22014418,-0.45233253,Lava,35
