RADIUS,LENGTH,WALL,SHEAR,CIRCUM,FLOW,NODES,EDGES,GRADIUS,GDIAMETER,AVG_ECCENTRICITY,AVG_SHORTEST_PATH,AVG_CLOSENESS,AVG_BETWEENNESS,AVG_IN_DEGREES,AVG_OUT_DEGREES,AVG_DEGREE,AVG_CLUSTERING,AVG_CORENESS,GRADIUS:FLOW,GDIAMETER:FLOW,AVG_ECCENTRICITY:FLOW,AVG_SHORTEST_PATH:FLOW,AVG_CLOSENESS:FLOW,AVG_BETWEENNESS:FLOW,GRADIUS:WALL,GDIAMETER:WALL,AVG_ECCENTRICITY:WALL,AVG_SHORTEST_PATH:WALL,AVG_CLOSENESS:WALL,AVG_BETWEENNESS:WALL,GRADIUS:SHEAR,GDIAMETER:SHEAR,AVG_ECCENTRICITY:SHEAR,AVG_SHORTEST_PATH:SHEAR,AVG_CLOSENESS:SHEAR,GRADIUS:RADIUS,GDIAMETER:RADIUS,AVG_ECCENTRICITY:RADIUS,AVG_SHORTEST_PATH:RADIUS,AVG_CLOSENESS:RADIUS,AVG_BETWEENNESS:RADIUS,GRADIUS:PRESSURE_AVG,GDIAMETER:PRESSURE_AVG,AVG_ECCENTRICITY:PRESSURE_AVG,AVG_SHORTEST_PATH:PRESSURE_AVG,AVG_CLOSENESS:PRESSURE_AVG,AVG_BETWEENNESS:PRESSURE_AVG,GRADIUS:PRESSURE_DELTA,GDIAMETER:PRESSURE_DELTA,AVG_ECCENTRICITY:PRESSURE_DELTA,AVG_SHORTEST_PATH:PRESSURE_DELTA,AVG_CLOSENESS:PRESSURE_DELTA,GRADIUS:OXYGEN_AVG,GDIAMETER:OXYGEN_AVG,AVG_ECCENTRICITY:OXYGEN_AVG,AVG_SHORTEST_PATH:OXYGEN_AVG,AVG_CLOSENESS:OXYGEN_AVG,AVG_BETWEENNESS:OXYGEN_AVG,GRADIUS:OXYGEN_DELTA,GDIAMETER:OXYGEN_DELTA,AVG_ECCENTRICITY:OXYGEN_DELTA,AVG_SHORTEST_PATH:OXYGEN_DELTA,AVG_CLOSENESS:OXYGEN_DELTA,LAYOUT,SEED
-0.6690433,1.0,1.0771931,-0.6589148,-1.054297,-0.58630913,0.2649112,0.26834035,-0.63895524,-0.16257241,-0.4200128,-0.418563,0.35746476,-0.36568487,0.432122,0.432122,0.432122,0.33126378,0.47414154,-0.38543627,-0.64057064,-0.5098992,-0.8594904,0.50338477,-0.38474536,-0.021275198,0.17955567,0.16170537,-0.059900913,0.034520254,-0.37281388,-1.0594548,-0.9207937,-1.0224756,-0.9572367,0.7973876,-0.68002415,-0.8880161,-0.924748,-0.87878495,0.79459363,-0.3671116,-1.4116652,-0.4809858,-1.041354,-1.0268012,0.9943272,-0.36573458,-0.9804512,-0.80628175,-0.87012684,-0.85365266,0.7931535,-0.92885196,-0.508957,-0.83910054,-0.8823647,0.8254433,-0.36568487,-0.06985398,0.041435856,-0.0341942,-0.016727429,-0.47734392,Lava,22
0.997208,1.0,0.5245021,0.2883027,0.33096492,0.58329123,0.11796492,0.08587222,0.07952681,-0.25436956,-0.47819746,-0.54005265,0.46204013,0.007199347,-0.32152793,-0.32152793,-0.32152793,-0.26709428,1.037497,-0.017739855,0.1590817,0.10603985,0.7387166,-0.7282758,0.08912915,0.4160649,-0.2447762,-0.15738715,0.064746074,-0.2061688,0.026547883,0.34133515,0.069681436,0.03825975,0.30231267,-0.4999834,0.3155269,0.07943993,0.27771744,0.44867852,-0.540596,0.009357237,-0.028010339,-0.38094378,-0.13087809,-0.09012102,-0.0023064339,0.007697405,0.12698157,-0.011740865,-0.16701587,0.0056604357,-0.25745475,0.516445,0.16225588,0.046112943,0.1078083,-0.19245893,0.007199347,-0.05285353,0.21581838,0.2682412,-0.5360236,0.061769232,Sav,82
0.5478244,1.0,-1.1286104,-0.013857471,1.4837555,0.52553344,0.040332925,0.033110347,-0.63895524,-0.43796387,-0.4866496,-0.4812594,0.46026918,-0.25847435,0.06428084,0.06428084,0.06428084,0.69271004,0.38890117,-0.11786324,-0.08134502,-0.25729486,-0.042937122,-0.31669596,-0.26537165,-0.926966,-0.7374602,-0.90842164,-1.0409963,1.2301595,-0.24807136,-0.34097484,-0.1019225,-0.24811448,-0.24219862,0.008072665,-0.33541146,-0.2839703,-0.21412708,0.0020268026,-0.07793556,-0.24891204,-0.11600011,0.2752625,0.30868408,0.18291883,-0.18023519,-0.25841075,-0.56434995,-0.25873297,-0.37743056,-0.44052556,0.28460136,-0.25323558,-0.0910641,-0.03378231,0.0804363,-0.115290254,-0.25847435,-0.2568588,-0.11499546,-0.08674637,-0.5282557,-0.29264474,Lvav,28
0.5214629,1.0,-0.25495237,2.0613532,0.5315865,1.4591575,1.9450895,1.9633154,0.43876785,0.9389935,0.79016834,0.85572785,-0.90600127,-1.2835175,1.5438868,1.5438868,1.5438868,-0.23692185,-2.6582177,0.10070887,0.15995035,0.21964274,0.97251606,-0.7997952,-1.2995025,0.55064446,-0.07709654,0.079015896,0.6978594,-0.8588538,-1.2876474,0.8193732,0.3602806,0.896061,1.4875438,-1.162387,0.23853949,0.20574017,0.12868541,0.6976253,-0.7484964,-1.2865282,0.87301314,0.49079055,0.6493044,0.7133622,-0.75876474,-1.2825956,0.88950855,0.45275548,0.973955,1.4320154,-1.2718315,0.77189314,1.3367507,1.2301662,1.2855022,-1.2386811,-1.2835175,-0.63550484,-0.7227696,-0.677247,-0.543031,15.101697,Savav,3
1.2729264,1.0,0.8516311,0.28951374,0.16816571,0.93283,-0.6472648,-0.5428734,-0.45933476,-0.9887468,-0.6492608,-0.6511965,0.49150503,0.51730525,1.7879922,1.7879922,1.7879922,0.62061775,0.8042076,1.0225881,0.5323482,0.8137578,1.8158343,-0.9859719,0.47450525,0.36502597,0.30982885,0.50174296,0.8579994,-0.942474,0.5101471,1.2517186,0.33846042,0.7418287,1.1192251,-1.0181909,0.7212143,0.041374166,0.6998293,1.1662334,-1.1837492,0.5192921,-0.24713752,-0.4829967,-0.3581829,-0.59768623,0.5094574,0.5171745,0.73149014,-0.01552824,0.15853819,0.41971874,-0.6452009,-0.021709813,-0.6279991,-0.13460463,-0.0021464017,-0.16307572,0.51730525,-0.59223104,-0.6637873,-0.6402835,-0.5420506,2.5831528,Sav,39
-1.6092185,1.0,-0.16796653,-0.97114563,-1.2348888,-1.1406447,-0.5862682,-0.57365113,1.1572499,1.1225878,1.0561001,0.93717164,-0.9377397,0.06777723,-0.123710915,-0.123710915,-0.123710915,0.07567839,-1.346157,-0.9354311,-1.011464,-1.059488,-1.0815297,0.93526834,0.047534816,0.3685015,0.37148428,0.4106326,0.68947136,-0.6448165,0.05639774,-1.0533713,-1.0797542,-1.0407456,-0.8632545,0.70168847,-0.41353935,-0.9590133,-0.68247855,-0.4859087,0.38612613,0.062218435,0.5667483,0.10710668,0.097088814,-0.31010878,0.31266585,0.06769912,-1.1033064,-1.1923252,-0.82734776,-0.57727975,0.46785435,0.34875792,0.42090246,0.15107676,-0.1729047,0.104717866,0.06777723,-0.50877434,-0.5214605,-0.505107,-0.3936667,-0.4667795,Lava,30
1.5055392,1.0,-0.66487896,0.94905126,2.0202265,2.1971786,0.51167005,0.5365465,-0.27971423,-0.34616673,-0.68118936,-0.57375777,0.51643425,-0.79473525,0.9628349,0.9628349,0.9628349,-0.39793286,0.55925375,3.2922344,2.3738558,2.856736,2.7659576,-1.122399,-0.77265054,-0.7827857,-0.376908,-0.56995225,-0.4303438,0.3630713,-0.7819093,0.97852355,0.89045024,1.1770333,1.2217088,-1.0433656,1.6518458,0.62469304,1.2694308,1.4119719,-1.2882453,-0.791718,-0.7600757,-0.14987513,-0.017958263,0.47669157,-0.55183095,-0.794793,-0.0062920693,0.31830314,0.39761874,0.37399554,-0.5661266,0.55687416,0.4495214,0.3109658,0.6360726,-0.65984327,-0.79473525,-0.21976691,-0.35990024,-0.32284805,-0.537851,0.085058615,Lvav,90
0.5013969,1.0,-1.046776,1.8942497,0.52654845,1.3890686,2.078173,2.1084106,0.61838835,0.021021908,0.40845117,1.2617359,-1.2941483,-1.269972,1.7478993,1.7478993,1.7478993,0.5807415,0.07613952,0.79465294,1.0558035,0.8263639,1.0705394,-0.81753147,-1.2713947,-0.22300565,-0.72666276,-0.3713794,0.52796835,-0.7544296,-1.27775,1.2717216,1.2295748,1.5328974,1.7523373,-1.2785468,0.08022742,-0.12142909,0.0088039655,0.93736917,-0.9779696,-1.2744951,0.70420647,-0.11424084,0.43887168,0.95750636,-0.9698164,-1.2699782,0.9522384,1.1049988,1.4128699,1.8454678,-1.4949288,0.94340146,0.37463468,0.7966758,1.6287038,-1.5424418,-1.269972,1.4400939,1.5595891,1.4650016,1.4511776,-0.48044148,Savav,12
-0.71932954,1.0,0.35315353,-0.59572774,-1.3006936,-0.954712,-0.5557699,-0.5055004,0.61838835,1.9487623,1.6943203,0.8606061,-0.45597416,0.09796238,0.6993511,0.6993511,0.6993511,-0.43381885,0.11792653,-1.0845824,-1.0260333,-1.0039779,-0.8278729,0.49992514,0.029858975,0.6698837,1.3957924,0.8257336,-0.2301322,0.56721777,0.10518069,0.08543033,0.5611027,0.28290015,-0.29481196,0.19832864,-0.45381254,0.7990342,0.35280028,-0.2223936,0.42363322,0.119670264,1.1905259,2.7165668,1.5382639,-0.77585363,1.2301756,0.097813845,0.8810433,1.5589447,1.1058046,0.08055056,-0.0941934,0.06767905,1.3515713,0.8983221,-0.07301422,0.39285296,0.09796238,0.5174338,0.66459686,0.7315199,0.8724084,-0.47998846,Lava,9
1.8087363,1.0,0.93615705,0.7847067,1.2234963,1.6593813,-0.37000763,-0.32083386,-0.45933476,-0.9887468,-1.0034119,-0.8261835,0.723487,0.13134266,0.82146156,0.82146156,0.82146156,0.75469303,0.8982925,0.45812696,0.6166361,0.59004486,1.2025893,-0.8493875,0.16279319,0.7061355,-0.2379323,-0.16161145,-0.47230968,0.42583716,0.15566932,1.5397457,0.48674655,0.7283368,0.9332813,-0.8982281,1.092123,0.08568247,0.4585178,0.77776086,-0.85494334,0.15154071,0.092716634,-0.15114976,-0.102155246,-0.056570597,-0.024828346,0.13140702,1.0564268,0.23714493,0.3566226,0.50740355,-0.6957346,0.17795435,-0.44300997,-0.2639069,0.11401522,-0.2358489,0.13134266,-0.63241386,-0.71764076,-0.6728069,-0.54088557,0.57548124,Sav,71
1.4572353,1.0,0.68955135,0.6943713,0.696872,1.2178003,0.28709176,0.3013165,-1.3574374,-1.1723411,-1.6077676,-1.89508,2.059691,-0.13701113,0.6370584,0.6370584,0.6370584,0.36956355,1.0794122,0.7370438,1.0739741,0.79731166,0.941115,-0.7861914,-0.12794107,-0.48212123,-0.39832512,-0.3618642,-0.5989286,0.52990675,-0.1281211,0.18737471,0.6039071,0.12564375,0.12842292,-0.34394577,-0.30652392,-0.373244,-0.38296446,-0.21386851,0.0775835,-0.13292149,-1.2201583,-0.5091938,-0.9417726,-1.0106996,0.93296206,-0.1370397,-0.2174904,0.16748405,-0.3805271,-0.36359376,0.1528785,-0.7796087,-0.6931158,-0.9615266,-0.99021703,0.96063244,-0.13701113,-0.38358933,-0.33553797,-0.4616968,-0.5402232,0.6532226,Sav,27
-0.95716774,1.0,0.08154892,-0.5662886,-0.47396544,-0.8761107,0.18727921,0.11884838,-0.27971423,-0.07077525,-0.03360219,0.3639436,-0.5001432,-0.6332339,-0.90784305,-0.90784305,-0.90784305,-2.5353904,-0.1640717,-0.66716653,-0.88998383,-0.7758152,-1.1101718,1.0033635,-0.64417726,-0.30124792,-0.15418091,-0.121481635,0.03060311,-0.19253534,-0.64530206,-0.6318449,-0.9938256,-0.92489344,-0.7690749,0.51139575,-0.2344432,-1.0289572,-0.94176537,-0.8944075,0.77178127,-0.6364893,-0.60045886,-0.46550763,-0.16195343,0.056712627,-0.16607906,-0.63330877,-0.805719,-0.77841717,-0.6119502,-0.4143974,0.18117325,-0.7995934,-0.6562882,-0.7074972,-0.44309217,0.28300288,-0.6332339,2.2823882,2.9290044,2.9368818,2.959109,-0.48089993,Lava,36
-0.07560702,1.0,0.280684,-0.39546555,-0.5387694,-0.4784551,0.2565935,0.17820549,-0.10009371,0.20461623,-0.48274404,-0.5568266,0.5923403,0.09526866,-1.0135782,-1.0135782,-1.0135782,-2.0298014,1.072106,-0.6156036,-0.48527563,-0.6508592,-0.38963315,-0.096533984,0.14517383,-0.44642133,0.016478213,-0.31827998,-0.30117002,0.252159,0.102430575,-0.71166396,-0.38902566,-0.71567225,-0.5759966,0.31771532,-0.77700156,-0.42568862,-0.7776024,-0.6080769,0.5393479,0.105266996,-0.6828589,-0.3961239,-0.7373475,-0.5772017,0.5380093,0.09520116,-0.7212832,-0.44242173,-0.7802093,-0.64106536,0.48721355,0.0017739165,0.3151429,-0.36041412,-0.37564826,0.37732482,0.09526866,-0.5705941,-0.62147397,-0.6178987,-0.53959805,0.4063923,Sav,64
-1.4050636,1.0,0.33802658,-1.8646806,-1.7415286,-1.5355462,-1.5344876,-1.5431504,1.3368704,-0.16257241,0.31492308,0.41851062,-0.6262616,1.1693535,-1.9624299,-1.9624299,-1.9624299,1.8587894,-3.3702633,-1.0487123,-1.0043976,-1.038988,-1.0979502,0.9025807,0.98964185,0.63247347,1.4424618,1.399383,1.7861413,-1.7527862,1.1406476,-1.5252949,-1.312413,-1.5823562,-1.7658614,2.1977992,-0.5691729,0.029707767,-0.49870917,-0.5980298,0.40964335,1.1398877,0.2313748,-0.67308396,-0.7098959,-0.5763225,0.34748837,1.1691985,-1.5150666,-1.4385056,-1.8227328,-1.7932223,2.4449496,0.57894427,-0.76589006,-0.4689263,-0.5330098,0.31222826,1.1693535,-0.5999585,-0.67404515,-0.6405762,-0.5275124,-0.28081924,Lav,45
0.5646413,1.0,-0.9634489,2.4455285,1.0151944,1.995491,1.8064609,1.8665853,0.9776294,-0.16257241,0.14680722,0.32295322,-0.4506613,-1.2923009,2.0519545,2.0519545,2.0519545,-0.041487794,-0.015509902,1.1949472,1.6007377,1.3105146,1.1269711,-0.827703,-1.2866143,0.050235704,-0.6235005,-0.1579891,0.34351993,-0.5731516,-1.2935247,1.6288915,2.3420951,2.1344783,1.9770845,-1.3661566,-0.03648906,0.26786986,0.17316946,0.43992966,-0.53866315,-1.2947643,1.7035441,0.41466376,0.80772024,1.0628725,-1.0738534,-1.2923058,1.6518185,2.1604636,2.111756,2.0405545,-1.5859922,1.3766928,0.22012655,0.6619839,0.90337056,-0.95164335,-1.2923009,0.9996281,1.2197998,1.0749445,0.993315,-0.48011187,Savav,60
-0.45081085,1.0,0.6631493,-1.3266609,-0.93960136,-1.1459731,-1.0853311,-1.096873,1.1572499,-0.43796387,0.24718605,0.80252445,-1.0303077,1.5492795,-1.2839091,-1.2839091,-1.2839091,-0.7819894,0.6262924,-0.8888367,-1.1196986,-0.99858785,-0.5844724,0.074112654,1.6008698,1.8942268,0.7243076,1.6005031,2.1579938,-2.0505443,1.4988688,-0.83008516,-1.0109961,-1.0833678,-0.97666997,0.76333535,0.8497224,0.35507974,0.30520564,0.64198524,-0.81859577,1.5383178,0.44576925,-0.7916258,-0.43986577,-0.16411251,-0.038933642,1.5522506,-0.8476115,-1.0362307,-1.2362798,-1.0857705,1.0550674,0.72309035,-0.772915,-0.18537337,0.21145499,-0.45836896,1.5492795,-0.54741174,-0.58557165,-0.5909094,-0.5318667,-0.22498816,Lav,66
0.899064,1.0,-0.9729158,0.21550304,1.3176519,0.8460179,0.647526,0.5827131,0.25914732,-0.07077525,0.3380685,0.53722644,-0.5230778,-0.41010815,-0.4212985,-0.4212985,-0.4212985,0.48688757,0.6028353,1.213452,0.8077663,1.049202,0.80548364,-0.7299778,-0.36405757,-0.7429472,-0.31303966,-0.64804316,-0.14436589,0.044647157,-0.39667436,0.15045092,0.2567251,0.3228417,0.44834673,-0.58141035,0.5664707,0.20285821,0.80525726,1.2518789,-1.1528248,-0.4140823,-0.5570816,0.245668,0.4822669,0.7398878,-0.74505043,-0.41018075,-0.2335526,-0.03865858,0.043796048,0.09434837,-0.31505606,0.81995,0.47861287,1.0442063,1.3098061,-1.1805925,-0.41010815,-0.5860491,-0.6496829,-0.6257354,-0.53583676,-0.10540976,Lvav,88
0.5956185,1.0,2.4881,-0.75978327,-0.6517529,-0.59866536,-1.1213745,-1.1298492,-0.9981963,-0.34616673,-0.89297956,-0.7850578,0.6831359,2.0836744,-1.2629799,-1.2629799,-1.2629799,0.6836328,0.60975707,-0.75451905,-0.6866109,-0.7976416,-0.5938056,0.1510759,2.0632334,0.32022083,0.6803521,0.8224485,0.9619863,-1.0176666,2.0952225,-0.96736795,-0.67296386,-0.94303226,-0.98894465,0.8605532,-0.5258674,0.5354244,-0.14317736,-0.12277906,-0.002443428,2.0810056,-1.2098691,-0.59077483,-0.8824386,-0.47449577,0.33120546,2.084293,-0.95961344,-0.7358092,-1.0575372,-1.1145469,1.187974,-1.0669557,-0.4694253,-1.0278844,-0.88885766,0.775604,2.0836744,-0.6215954,-0.7061007,-0.6611702,-0.53630716,-0.062172707,Lav,86
0.87337685,1.0,-0.26618388,0.039395988,0.837613,0.54275817,-0.017891072,-0.090000674,1.5164909,0.84719634,1.0767152,1.8290058,-1.6835908,-0.13555679,-1.1940132,-1.1940132,-1.1940132,-0.4165457,-0.27084646,1.4995592,0.9097874,1.3308973,0.6581298,-0.6613261,-0.13321657,0.85627514,0.64893425,0.71260524,1.1372508,-1.1238087,-0.12125511,0.39264697,-0.10552062,0.25618678,0.5530688,-0.66085166,2.4289255,0.974327,1.5923322,2.0693772,-1.7850127,-0.107964434,0.8003854,0.8275793,1.1883901,1.5995382,-1.3624628,-0.13561192,-0.3329655,-0.23614392,0.043311942,0.25839713,-0.46957585,1.8506368,1.2567562,1.5454059,2.226725,-1.9255505,-0.13555679,-0.604595,-0.6714807,-0.64646876,-0.536454,-0.07956377,Lvav,46
-0.04700987,1.0,0.060185023,0.04698028,0.3265812,0.2775877,1.0024152,1.0179986,-0.9981963,-0.25436956,-0.5447911,-0.40187493,0.32725948,-0.669102,1.0873129,1.0873129,1.0873129,-1.1142166,0.7067901,-0.2574313,-0.14005753,-0.28707683,-0.29290152,-0.15859124,-0.629653,-0.7412368,-0.2099364,-0.6106983,-0.68965244,0.7209229,-0.6664873,-0.29845297,-0.21047212,-0.14199062,-0.09565283,-0.16750303,-0.3115171,-0.5594356,-0.48891494,-0.25993663,0.12261905,-0.6662825,-0.8329516,-0.45586073,-0.6404154,-0.5882068,0.5099773,-0.66917306,-0.5673888,-0.2650905,-0.16999054,-0.1967015,-0.02267691,-0.96928114,-0.3043576,-0.59510815,-0.43762508,0.35026315,-0.669102,0.11715081,0.13375603,0.15269895,0.2578076,-0.47879308,Lava,90
-1.8792967,1.0,-1.2233871,-1.0222387,-0.5993587,-1.2519687,-0.009573358,-0.008659464,-1.3574374,-0.6215582,-0.6780053,-0.7343386,0.64603084,-0.5386201,0.17305173,0.17305173,0.17305173,0.18805045,-0.26636013,-1.296338,-1.3552217,-1.4341123,-1.5846711,2.8828547,-0.6050384,-1.5988123,-0.97703147,-1.4947553,-2.1234748,2.6035726,-0.55088335,-1.7109041,-1.623609,-1.7050115,-1.5029619,1.6798184,-1.5409335,-1.7460742,-1.9527943,-2.2570372,2.5530877,-0.5419925,-1.0631508,-0.8186133,-1.3794435,-1.1356546,1.0184606,-0.53870505,-1.3655132,-1.2412907,-1.2401818,-1.1086717,1.194277,-1.853996,-1.2719921,-1.4653952,-1.6000435,1.5920537,-0.5386201,0.2531543,0.5350922,0.47809336,0.5104022,-0.47945216,Lava,62
-2.227395,1.0,-0.6732219,-1.9036363,-1.8325936,-1.7843357,-0.9467025,-0.9913493,-0.8185758,-0.07077525,-0.56225014,-0.62137127,0.59477943,1.4044371,-1.8556885,-1.8556885,-1.8556885,-0.42422426,0.6870502,-1.7081972,-1.7452446,-1.7906843,-1.8157642,5.3871303,1.3494595,-0.7258973,-0.031489424,-0.6796532,-1.3176062,1.5437942,1.3591306,-2.083746,-1.9716471,-2.2069607,-2.299117,3.9835775,-1.9543262,-0.80543107,-1.8592306,-2.437523,3.0091336,1.3770844,-1.1497519,-0.9968313,-1.4610912,-1.2434962,1.1612188,1.4041457,-1.6806822,-1.6365323,-1.895537,-2.0001633,3.159419,-1.5072567,-0.8283984,-1.4764532,-1.6431533,1.7107751,1.4044371,-0.5226838,-0.54582274,-0.54351485,-0.5171547,-0.3698837,Lav,13
-2.179727,1.0,-0.12840144,-1.8937975,-2.0192385,-1.7854862,-0.9827459,-1.0375159,-0.8185758,-0.16257241,-0.7773806,-1.1681854,1.2165167,2.1331882,-2.1504712,-2.1504712,-2.1504712,1.8364704,-0.9307223,-1.6364648,-1.6626645,-1.7106367,-1.7303084,4.082227,2.1095366,-0.77776474,-0.6860117,-0.8838891,-1.0336838,1.1514766,2.1194704,-2.030168,-1.9191333,-2.097505,-2.227482,3.6513124,-2.14943,-1.0776418,-1.8695308,-2.4747648,3.029225,2.129641,-1.5607483,-1.0825367,-1.9026219,-1.5910051,1.565221,2.1332524,-1.7026051,-1.6648024,-1.8500834,-1.9888933,3.0960045,-1.5205029,-0.9304478,-1.6913154,-2.1255732,2.3266604,2.1331882,-0.47786444,-0.47914708,-0.52128685,-0.52476114,-0.3156436,Lav,36
-0.46870276,1.0,2.095794,-1.5632516,-1.201863,-1.259239,-1.1574179,-1.1430396,0.43876785,0.20461623,-0.16285133,0.08873635,-0.23195367,2.69033,-0.7546646,-0.7546646,-0.7546646,1.2910548,0.59283715,-1.2605124,-1.2279174,-1.2059369,-1.0083188,0.7986601,2.79302,0.6199478,1.0107846,1.0255139,1.3525958,-1.274642,2.7691927,-1.4817452,-1.2746724,-1.5152745,-1.5527359,1.8397521,-0.72208583,0.44713438,-0.2981035,-0.18247375,0.08711163,2.6448107,0.07546266,0.1787699,0.15816513,0.043310408,-0.15762176,2.6901762,-1.2509063,-1.1022394,-1.4794265,-1.5905191,2.1134036,0.004226033,-0.18222529,-0.6430802,-0.49356917,0.3461927,2.69033,-0.53041124,-0.5637739,-0.54812473,-0.5297388,-0.24550767,Lav,29
-0.9354655,1.0,-0.2855963,-0.7411233,-0.75682676,-0.79724026,0.8360609,0.79815745,-0.45933476,-0.80515254,-0.53568286,-0.053460978,-0.05679929,-0.66735226,0.15527385,0.15527385,0.15527385,-0.7332482,-0.41671646,-0.5356876,-0.6017283,-0.69283223,-1.0199398,0.7377736,-0.6765469,-1.0609928,-0.47428823,-0.7550802,-1.0857359,1.2076399,-0.6617555,-1.1184324,-0.8769726,-1.0006276,-0.9414942,0.7338586,-1.3382276,-0.838615,-1.1124327,-1.0422952,0.9358547,-0.6633419,-1.6401747,-0.857863,-1.2757281,-1.0327927,0.98014736,-0.6674017,-1.0536,-0.85957587,-0.80646014,-0.79260635,0.67105144,-0.8279549,-1.1865288,-0.99851006,-0.61624527,0.50478315,-0.66735226,-0.37122536,-0.41247144,-0.39409664,-0.28413963,-0.47293344,Lava,74
-1.0276493,1.0,-0.31144756,-0.7346229,-0.492321,-0.6602475,0.084694065,0.044102404,0.43876785,1.4897765,1.9341521,2.3204496,-2.153802,-0.32267722,-0.50690454,-0.50690454,-0.50690454,1.1922483,0.4063338,1.0407995,0.13985327,0.6494682,0.44683036,-0.60529804,-0.3894857,-0.009908472,0.7444855,1.0492346,1.5157872,-1.3989451,-0.32940072,-0.29707986,-0.6100738,-0.04433578,0.18816322,-0.42029858,1.0455174,0.48464406,1.073323,1.6060061,-1.5372838,-0.31743324,0.15483718,1.300611,1.598306,0.80585676,-0.7034747,-0.32278046,-0.62056786,-0.6435592,-0.14710335,0.047032777,-0.28690055,-0.074187644,1.0925751,1.3332784,1.4224051,-1.3805765,-0.32267722,0.36288437,0.6479279,0.6698966,0.79493356,-0.47990066,Lava,45
1.1080234,1.0,-0.22072329,0.29443622,0.64345616,0.70740455,0.6031649,0.6068957,-0.10009371,-0.16257241,0.0967903,0.18606342,-0.23961647,-0.18652591,0.66851413,0.66851413,0.66851413,0.3022697,1.1505527,0.543426,0.54116225,0.46179268,1.0303502,-0.8106407,-0.19535874,0.3293804,-0.25825784,0.36471528,0.15438454,-0.19842288,-0.17175677,0.8196952,0.47774392,0.5238497,0.6715001,-0.7426892,1.2903708,0.06435346,0.7621085,1.1219695,-1.1142607,-0.17355143,0.0778002,1.0994538,0.6813484,0.0559014,0.006799516,-0.18662351,0.30149686,0.15882675,0.0943112,0.24872746,-0.4820889,0.48291644,0.4018454,0.82130706,1.0071194,-0.9706229,-0.18652591,-0.55977565,-0.59967613,-0.6105443,-0.5416649,1.6010263,Sav,99
1.3018991,1.0,0.9223224,0.44769797,0.87778455,1.1705518,0.06251349,0.048499227,-1.8962989,-0.6215582,-1.0735999,-0.98366165,0.9893889,-0.06080026,-0.04148721,-0.04148721,-0.04148721,-0.049633555,1.0231408,0.8908134,0.7943855,0.796592,1.0250353,-0.7828575,-0.008167731,-1.1377457,-0.6866018,-0.72986174,-0.31295362,0.2201715,-0.04564351,0.73448724,0.5437732,0.43784013,0.4735553,-0.5726759,-0.5329169,-0.25286868,0.0025711094,0.45504,-0.49770546,-0.046053123,-0.9468595,0.0029545045,-0.15483028,0.1497614,-0.23657727,-0.06092221,-0.057517912,0.16464353,-0.0859197,0.05141208,-0.26870054,-1.3277977,-0.10189387,-0.4106892,-0.12461604,0.070607945,-0.06080026,-0.607686,-0.68686736,-0.64909095,-0.5406604,0.8018857,Sav,98
0.94579023,1.0,0.88046813,0.14498577,0.9563707,0.5724405,-0.89956874,-0.89461917,0.79800886,2.0405593,1.5606714,-0.18009226,0.5317584,0.20497756,-0.64443356,-0.64443356,-0.64443356,-0.83637357,-3.2118316,1.1629672,1.5641612,1.4313433,1.0065045,-0.7325869,0.11883539,-0.08914383,0.62144023,0.63888735,0.52428126,-0.4946683,0.20694646,1.4631816,2.1872177,1.7009149,0.4777649,-0.44930005,1.5069072,2.8707733,2.324722,0.63889676,-0.36153018,0.23456925,-0.027806098,1.2286215,1.5315217,1.759286,-1.4068387,0.20481364,1.2285541,1.9920601,1.4234145,0.17578349,-0.20791504,1.1299849,2.5134773,2.0264573,0.3181492,-0.010386663,0.20497756,-0.6262319,-0.7086652,-0.668641,-0.53996724,0.5025562,Lvav,25
0.083735384,1.0,1.5618622,-1.1048032,-1.1761928,-0.9420675,-1.1130568,-1.1386428,-0.27971423,-0.07077525,-0.3471698,-0.3023969,0.1528653,2.2343788,-1.666583,-1.666583,-1.666583,-1.0003802,0.61360246,-1.02957,-0.9613883,-0.92528963,-0.68876773,0.22251812,2.1179085,0.13294704,0.78274775,0.5609223,0.18364155,-0.23432839,2.1790135,-1.1438457,-0.86674404,-0.91769576,-0.99473774,0.8199174,-0.8120913,0.37507102,-0.031053158,-0.15395957,0.031717934,2.1926808,-0.81289005,-0.26115912,-0.6903158,-0.7870461,0.6334285,2.2339995,-1.0954925,-0.90894693,-1.0181434,-1.0624309,1.044005,-0.5117442,-0.3117322,-0.64247113,-0.6302614,0.48189566,2.2343788,-0.52732027,-0.5599272,-0.5267787,-0.53243506,-0.20351557,Lav,97
